SystematicName	logFC	AveExpr	t	P.Value	adj.P.Val	B
10660	hsa-miR-34a*	-0.280327816653245	6.13443755011845	-2.77606775684813	0.00625676923100308	0.022668574790624	-3.40326663847152
2178	hsa-miR-551b	-0.419077154085657	6.12259403459097	-2.57739890154802	0.0109908968218502	0.0365801403994104	-3.90951402377954
12809	hsa-miR-665	0.55645218864889	6.1193817946668	4.66249532698308	7.22221681788817e-06	6.3893589415847e-05	2.95185363111462
3717	hsa-miR-502-5p	-0.302906145750587	6.11662146427216	-3.83355736127988	0.000190357266372435	0.00113539334056183	-0.165039867441031
11342	hsa-miR-564	0.627846414810299	6.10730041886506	5.3420799909981	3.63994328156709e-07	4.53509970340433e-06	5.83362497222385
7704	hsa-miR-149*	0.67572886280417	6.10443971836031	5.80176029142865	4.20582226006079e-08	6.77766997980574e-07	7.92842231772032
1825	hsa-miR-498	0.355509133788475	6.08446860137583	3.329833399031	0.00111153389740772	0.00518253642533553	-1.81790802203857
10920	hsa-miR-187*	0.354109509172623	6.07744134759707	2.99738760470014	0.0032237143434145	0.0128300207645624	-2.79989407727293
67	kshv-miR-K12-8	0.372269703901282	6.07334380386913	2.69937202802945	0.00780500687646798	0.0274357817475844	-3.60271480308323
7020	hsa-miR-423-3p	0.239191026603774	6.0702481509646	3.60634031331671	0.000431326496998084	0.00229949657036696	-0.934490108106859
85	hsa-miR-512-3p	0.47805309964375	6.0618490342117	4.97118583861021	1.9189138720961e-06	1.98775250676868e-05	4.22707774221607
6302	hsa-miR-31*	-0.780082511566371	6.05724623002473	-4.72952586018303	5.4413827906305e-06	4.96065357931735e-05	3.22377815011662
10730	hsa-miR-383	-0.29299016306673	6.05216542692535	-2.4622023183814	0.01502561166615	0.0476288882402155	-4.1874117453659
5832	hsa-miR-659	0.423143112737533	6.03827787231416	3.41425236633891	0.000837369448660993	0.00407215153638682	-1.5544905842742
11459	hsa-miR-296-5p	0.52470287492403	6.03141073192429	6.45191132639778	1.68521601297077e-09	3.82399100683554e-08	11.0654765245228
13357	kshv-miR-K12-10a	0.839330828900847	6.02169515101378	7.35597205308158	1.46774448162263e-11	5.65901711882924e-10	15.7119350226067
11098	hsa-miR-636	0.225976509313208	6.0096726484116	2.77208743448833	0.0063296783954916	0.0229073730964989	-3.41374072665867
5614	hsa-miR-196a	0.946396215406059	6.00637207590496	8.24282726173098	1.10189478389662e-13	5.65919702752402e-12	20.5210540018042
321	hsa-miR-605	0.470795361850679	6.0033838759977	2.47738985856017	0.0144273138884002	0.046003302294387	-4.15143813117321
2172	hsa-miR-769-3p	0.642865570244396	6.00007192469039	4.53487685979309	1.2290642852247e-05	0.000101089786197943	2.44200707619779
2198	hsa-miR-936	0.622680110485602	5.99873747225464	6.04104300672064	1.31470626055169e-08	2.39386839539695e-07	9.06061778861991
3439	hsa-miR-379	-0.237454558889988	5.98176057630697	-2.50763486772444	0.0132987347894207	0.0430059541760263	-4.07919636082618
5125	hsa-miR-10b*	0.342682880141385	5.9720780345077	3.08864587096005	0.00242630969461047	0.0100487606188607	-2.53925690236394
423	hsa-miR-516a-5p	0.616496395996484	5.96062109384597	3.20045045560898	0.00169860572281618	0.00742378182303057	-2.2106810440165
8013	hsa-miR-7	0.369506123188854	5.93209495750381	2.5662953727901	0.0113322915871916	0.0375214851371187	-3.93680395785781
10227	hsa-miR-526b	0.415509857140741	5.93191771914617	3.60689520311616	0.000430484486947797	0.00229682761949626	-0.93265816448145
8421	hsa-miR-194*	0.230979135250705	5.9273799532572	2.52932356179959	0.0125386891761795	0.0408821423684691	-4.02689898177156
799	hsa-miR-200c*	0.518308486566468	5.92301627543881	3.99067129921424	0.000105930766460573	0.000672995464350078	0.389190671840989
3547	hsa-miR-648	0.334881592146829	5.91801132267924	3.41412852927075	0.000837720573742462	0.0040723872977885	-1.55488109027755
6978	hsa-miR-548c-3p	0.283846239008883	5.91755553791687	2.54325527071639	0.0120712147802729	0.0395785248741111	-3.99308920826115
8319	hsa-miR-550	0.646067805153476	5.91294718645609	5.88294096468006	2.84297837620228e-08	4.81802481488387e-07	8.30947340035623
2056	hsa-miR-335*	0.516051693247459	5.87795509981824	3.00658899885817	0.0031335438853235	0.0125230075797188	-2.77392501726779
9	ebv-miR-BART7	0.716257811559799	5.87365177427988	6.28691440858514	3.87772517266921e-09	8.14019811598079e-08	10.251518896372
13674	hsa-miR-425*	0.263649211212059	5.86593681819898	3.84988284779444	0.000179248317395237	0.0010758097051161	-0.108283705569439
3424	hsa-miR-584	0.401286749567834	5.86228262699608	3.29453092620699	0.00124939242059502	0.00574959795195847	-1.92639901657365
5064	hsa-miR-542-5p	0.223526054273514	5.84509489802355	2.57874118662115	0.0109502583085706	0.0364809794008729	-3.9062077396699
11076	hsa-miR-602	0.461025292303795	5.84058081979152	6.26355910423312	4.35933076004403e-09	9.05233868937538e-08	10.1372432236175
6399	hsa-miR-490-5p	0.247685905678416	5.80016835269862	3.00276762955319	0.00317070605130668	0.012652734468085	-2.78471853871517
5007	hsa-miR-337-3p	-0.195053322698726	5.79520894603677	-2.66253067608269	0.00866564718979114	0.0300064201198738	-3.69673294383317
7715	hsa-miR-449a	0.562498436419379	5.79517556141609	2.88701916900279	0.00450803196913108	0.0171792914688835	-3.10591318633785
5523	hsa-miR-33a	0.256655952837156	5.789731154453	2.82884184409293	0.00535972178691413	0.0199098029372339	-3.26312477167208
12045	hsa-miR-499-5p	-0.384758192893365	5.78213137448056	-4.09734100122107	7.04932162813913e-05	0.00047294122289953	0.775536224989032
7326	hsa-miR-330-3p	0.224848628864814	5.77945444956469	3.62267068694603	0.000407185084591356	0.00218900619187427	-0.880478502586031
1130	hcmv-miR-UL148D	0.383507181995984	5.77818330957432	3.58061106185837	0.000472120615241911	0.00248734662516916	-1.01917727728171
987	hsa-miR-645	0.410267549376637	5.76572382798961	2.91158101478059	0.00418719159636798	0.0161209871590064	-3.0386880217757
82	hsa-miR-662	0.579238206002239	5.76071418567005	5.13399125626946	9.33466926472797e-07	1.05375259753506e-05	4.92261411598414
12699	hsa-miR-627	0.192429345642357	5.74890785212066	2.74533597628934	0.00684008459609944	0.024485282874465	-3.48378696185031
12643	hsa-miR-191*	0.337857231776765	5.74880163953132	4.7331230888685	5.3589310429414e-06	4.89543626027287e-05	3.23845053925316
5637	hsa-miR-33b	0.272392788407758	5.73937159007771	3.04784768163013	0.00275709569883581	0.0112218631952615	-2.65662318079779
8816	hsa-miR-183*	0.567759663998284	5.73673181413794	7.08981668548484	6.10384208805405e-11	2.10059588585308e-09	14.313763769026
1549	hsa-miR-376b	-0.20559251938127	5.72040906101623	-2.45176623463513	0.015449436914073	0.0487198554290522	-4.21201342565646
1445	hsa-miR-422a	0.53722334478904	5.71537799181868	5.35290715443895	3.46373321320208e-07	4.35071869958389e-06	5.88168366515198
5297	hsa-miR-129-3p	0.183797928732176	5.70079840491836	2.55784869003052	0.0115983384497361	0.0383081105006502	-3.95749220872051
8474	hsa-miR-216a	0.248376857570899	5.68583983040089	2.4775989250368	0.0144192282478324	0.0459884179433118	-4.15094151752857
8352	hsa-miR-34c-3p	0.790112525513648	5.68127611930823	5.97619109599171	1.80636277877392e-08	3.2001965169306e-07	8.75108252698857
4651	hsa-miR-1237	0.237581708310302	5.67133289216073	4.73646717881447	5.28336667972497e-06	4.83296954740851e-05	3.25209764562264
8496	hsa-miR-519e*	0.271411217009417	5.67109034527953	3.99775936497575	0.000103126404347181	0.000657974820718665	0.414612786398654
5	hsa-miR-15a*	0.456001766019759	5.66890587667352	3.46637663020813	0.000701228396561285	0.00349342069756707	-1.3890626497645
5908	hsa-miR-373	0.262869045296537	5.6672731515628	2.73838801414725	0.00697862651024142	0.024921549448463	-3.5018799186851
11812	hsa-miR-181a-2*	0.229438959395007	5.66676226566904	2.99212721693665	0.00327633192129453	0.013008652208008	-2.81470903756658
12593	hsa-miR-517*	-0.239189660108715	5.66247543703044	-4.14802401804736	5.79397004843198e-05	0.000396559821829607	0.961905555864671
210	hsa-miR-625*	0.333264133314496	5.65979857159738	3.37885494840829	0.000943550769984537	0.00449591711656756	-1.66562423115688
2547	hsa-miR-708	0.749666239284414	5.65869622515077	9.73856349806669	2.00900200285362e-17	1.46125032164315e-15	29.0094873626308
265	hsa-miR-921	0.248969651233637	5.65758705340203	2.46127688936363	0.0150627720276913	0.0477196557097026	-4.18959719103302
1612	hsa-miR-93*	0.28550189643722	5.64729361180287	4.42214121121571	1.94982015508289e-05	0.000150267926728496	2.00037129604553
10805	hsa-miR-654-5p	0.162073794265663	5.64724521496425	2.68149662573664	0.00821242615665771	0.0286881811153967	-3.64847781474707
11724	hsa-miR-583	0.506596684032851	5.64243071774091	6.92221516778645	1.48003889327027e-10	4.4248521895416e-09	13.4456503165113
12418	hsa-miR-410	-0.188936698940612	5.64206139842797	-2.56027585104536	0.0115213218729722	0.0380817752696423	-3.95155377663687
12565	hsa-miR-508-5p	0.780692332279221	5.6141164869757	4.90213044628775	2.59343018289354e-06	2.60232636398326e-05	3.93677244818271
9619	hsa-miR-550*	0.134727026069512	5.61368531686498	2.53187691166449	0.0124518183451674	0.0406382895106895	-4.02071512716111
11653	hsa-miR-492	0.521608997106749	5.61136298908886	5.082220029927	1.17570912652781e-06	1.29251160184299e-05	4.69976680565626
13679	hcmv-miR-US33-5p	0.211470060467996	5.60506982895363	3.34702209203309	0.00104968286769434	0.00492143995390069	-1.76472735574859
39	hsa-miR-26b*	0.247722267548705	5.60286476493679	3.73808775165995	0.000269592247407608	0.00153388299412972	-0.493021373524321
489	hsa-miR-1227	0.507539418545318	5.60061365196503	2.83428976049455	0.00527414223389738	0.0196317725862581	-3.24852378976936
1260	hsa-miR-431*	0.720669733398467	5.59764543016946	6.61111898744012	7.46500672496712e-10	1.8498919059145e-08	11.8615588845531
8465	hsa-miR-411	-0.221965340649247	5.59601815381458	-3.09595398492153	0.00237108350918962	0.00986558432271353	-2.5180895723536
849	hsa-miR-566	0.344788056878945	5.58956530889355	4.52302104183871	1.29065446703761e-05	0.000105382563764915	2.39517278475131
7978	hsa-miR-184	0.165263147715787	5.58798456539186	2.46006586333985	0.0151115240397239	0.0478336079695424	-4.19245595069047
613	hsa-miR-99b*	0.207656608755192	5.58279256638566	2.60288229719834	0.0102420520589766	0.0344026591376906	-3.84647715282473
12102	hsa-miR-503	0.243290979332994	5.58241621924803	3.37307985674993	0.000962026904533114	0.00456453950190324	-1.68366256944527
8391	hsa-miR-376a*	-0.176673473017109	5.58056221164627	-2.48271965589781	0.0142224411610643	0.0454793650815781	-4.13876583010456
79	hsa-miR-493	0.272931019739331	5.57999704410842	3.84453476607628	0.000182817827864589	0.00109479158511166	-0.126897961743794
6966	hsa-miR-516b	0.240882904295797	5.57525157510963	3.52401272159375	0.000575011154094788	0.00295498045315515	-1.20369249236129
12731	hsa-miR-509-5p	0.281037769487354	5.57392742010211	3.64207115349802	0.000380163097337525	0.00207020422410916	-0.816050586346281
11829	ebv-miR-BHRF1-1	0.202030720503344	5.56232440680882	3.36669722331411	0.000982840462765683	0.00464527617385846	-1.70356808683431
4689	hsa-miR-510	0.192836799754102	5.5621022626203	3.22165111567069	0.0015859081503973	0.00702204016839293	-2.14723723616188
5659	hsa-miR-629	0.126436636101278	5.55290741614953	2.48046145396238	0.0143089256017992	0.0456799295131221	-4.14413804785016
3128	hsa-miR-628-3p	-0.152355285830531	5.54998519293961	-3.0763546912053	0.00252188271145733	0.0103711655762133	-2.57475891690898
5679	hsa-miR-625	0.190472278182402	5.54524456813787	3.14964111916129	0.00199968788671117	0.0085639084034327	-2.36125684578027
1068	hsa-miR-1226	0.353838305203059	5.54348333611005	2.57524259765208	0.0110564638843296	0.0367347600067997	-3.91482210448078
5600	hsa-miR-106b*	0.398036011022862	5.54065617013971	5.05003444972182	1.35604647355931e-06	1.47390640938724e-05	4.56200607695707
445	hsa-miR-593	0.409618743251368	5.53892044565301	3.57154634391043	0.000487340031250104	0.00255260703016793	-1.0488935860735
4372	hsa-miR-628-5p	-0.255206113907825	5.53628875142156	-4.08850691465538	7.29320689045413e-05	0.000486792618640629	0.743235554986379
1339	hsa-miR-520b	0.277704645552825	5.53347854382848	3.08234977054822	0.00247483990811932	0.0102026488369037	-2.55745806431786
846	hsa-miR-658	0.342464014877613	5.52632710143267	4.26301533029671	3.6904089683413e-05	0.000264420357177852	1.39133319916143
5225	hsa-miR-369-5p	-0.152790465487716	5.51377360407302	-2.47702412290441	0.0144414684252739	0.0460375264464548	-4.15230680239306
13492	hsa-miR-520d-5p	0.219619663814937	5.51338613942088	2.71342273104199	0.00749770617935106	0.0265288283853137	-3.56655134532177
9075	kshv-miR-K12-7	0.359025854498788	5.51134794731663	4.47445694195361	1.57546161617114e-05	0.000124702420630581	2.20428206405652
2297	hsa-miR-181a*	0.26612252917889	5.50653456028314	4.31044715019851	3.05635760470043e-05	0.000223512760482875	1.57109452020066
12488	hsa-miR-183	0.251526502168255	5.50159970603646	3.32111281860712	0.00114420052592317	0.00531825985382458	-1.84479971317438
237	hsa-miR-299-3p	0.1389509864896	5.49768455668951	2.7808998171084	0.00616928573019739	0.0223938248679623	-3.39053316028639
3425	hsa-miR-518f*	0.196682043463275	5.49678292115542	3.09108445024526	0.00240775083788599	0.00999453873802949	-2.53219860951705
5074	hcmv-miR-UL36	0.158207554797551	5.4957289952334	2.8852296019544	0.00453226633356909	0.0172569823951629	-3.11079145945043
13311	hsa-miR-298	0.298788409160683	5.49355651238554	3.21689372064434	0.00161057450242643	0.00711720542024634	-2.16150532845041
6781	hsa-let-7f-2*	0.12343243975544	5.49194194261516	2.60597652000591	0.0101543238537622	0.0341676873658975	-3.83878483615193
6652	hsa-miR-182*	0.30275056254809	5.49128633435379	4.58603172864831	9.94321471986064e-06	8.4680947639522e-05	2.64512482082494
7370	hsa-miR-363*	-0.167725387956432	5.49037889196293	-2.48277100633428	0.0142204799781339	0.0454793650815781	-4.13864361641733
2657	hsa-miR-934	0.18978659576928	5.48927506554863	2.6301883325291	0.00949088116247566	0.0322987599702257	-3.7783077944102
13584	hsa-miR-490-3p	0.184153889908109	5.48182575666813	3.39394923342134	0.000896816868369562	0.00431292629763432	-1.61835415745804
566	hsa-miR-220c	0.264578014586285	5.47909481312232	3.89411019808036	0.000152165492828354	0.000929634509851172	0.0464502250562608
8922	hsa-let-7g*	0.121412801624334	5.47813964462759	2.84553401263023	0.0051014420619389	0.0190611163741817	-3.21830894741179
1984	hsa-miR-92b	0.194365502900584	5.47784782019056	2.73911190539925	0.00696407420654802	0.0248827887741131	-3.49999677747178
6	hsa-miR-520e	0.268059874072238	5.47744068874494	3.72561042262688	0.000282007210353668	0.00159239992552201	-0.535388421380015
8636	hsa-miR-634	0.120182545629715	5.47338882428327	2.60623028871057	0.0101471590289346	0.0341570570377615	-3.83815359300737
10604	hsa-let-7i*	0.152540806065426	5.47168676080024	3.22922967641721	0.00154733939905907	0.00688297486074011	-2.12447059591076
4307	hsa-miR-518d-5p	0.183243845237427	5.4702641260812	2.70203412269758	0.00774592315877134	0.0272494488952751	-3.59587612248324
1049	hsa-miR-15b*	0.165158304766846	5.46083346912088	2.66547563984628	0.00859382241706791	0.0297666077156362	-3.68926033285242
4019	hsa-miR-154*	-0.156330052655573	5.45421606565882	-2.80436312323263	0.00576010806604266	0.0211539339892658	-3.32842112916234
1412	hsa-miR-518e*	0.303529995051426	5.44521082595102	5.60029798801071	1.09681208152395e-07	1.56507989066663e-06	6.99688861581666
6498	hsa-miR-592	0.261365705084709	5.44359738652818	3.29124459922755	0.00126300675462957	0.00579441489611168	-1.93644824432798
1279	hsa-miR-525-5p	0.163746626450876	5.44266207102595	2.93891996340936	0.00385478896170614	0.014978354105896	-2.96326972658224
241	hsa-miR-758	0.221194740753725	5.43908992885731	2.85528525603272	0.00495587273636607	0.01861361705942	-3.19201985705012
3235	hsa-miR-571	0.326436309253531	5.4384949397549	2.92250660585775	0.0040513190559693	0.0156516075845888	-3.0086230006168
6128	hsa-miR-26a-1*	0.26820753315845	5.43680052175999	6.26818532106594	4.25948051369911e-09	8.8723792248197e-08	10.159860116918
11842	hsa-miR-588	-0.186499054049253	5.43575293687875	-3.03981243960076	0.00282696388232321	0.0114646250755097	-2.67957780587486
1064	hsa-miR-632	0.196342774298339	5.43097817498666	3.41381582578617	0.000838607821223856	0.00407522818432221	-1.55586711161309
95	hsa-miR-33a*	0.31785459575529	5.43010784292181	2.79399079987461	0.00593784112490928	0.02168238539397	-3.35593623438418
2317	hsa-miR-144*	0.400507636578172	5.42711656790572	3.57324025435596	0.000484461316816211	0.00253950583524696	-1.04334530079315
1555	hsa-miR-301b	0.214508887532408	5.42535774099848	3.26506807880035	0.00137649594099634	0.00622592584270477	-2.0161865945349
5338	hsa-miR-16-1*	0.278297267222884	5.42239046828076	3.75244619339266	0.000255946567618221	0.00147432235182824	-0.444123812845566
3447	hsa-miR-543	-0.13277317193543	5.42199162951158	-2.56108759274846	0.0114956669367236	0.0380063130959589	-3.9495665790862
1699	hsa-miR-431	0.147772745367984	5.42177745903771	3.291979972865	0.00125994833851276	0.00578345748581871	-1.9342002971101
13047	ebv-miR-BART2-5p	0.200798284167514	5.41581821451363	2.98191458429121	0.0033807492912252	0.0133680171797609	-2.84340581064475
8703	ebv-miR-BART15	0.255008793431239	5.40985653030757	4.60676122466844	9.12077990212237e-06	7.89763284188923e-05	2.72791227878346
11697	hsa-miR-487a	-0.127681309839502	5.40563977207321	-2.55604844831945	0.0116557600589464	0.0384411537630351	-3.96189347331552
2441	hsa-miR-433	0.214785016461221	5.40536642277862	4.04839804630399	8.50560035386606e-05	0.000553707587622746	0.597272358542112
10927	hsa-miR-302c*	0.280695471175697	5.40222229400539	6.59762154706096	8.00153232891191e-10	1.96834769685263e-08	11.793672518818
9409	hsa-miR-617	0.120635405957201	5.39865536266637	2.66172184826596	0.00868546840208658	0.0300595840582503	-3.69878397460572
8730	hcmv-miR-US25-1	0.134643179889034	5.39681790477496	2.88082718210268	0.00459239253637396	0.0174661486629305	-3.12278082471291
665	hcmv-miR-US33-3p	0.331194312191335	5.39313316358115	3.0587764268244	0.00266462521716831	0.0108982361465704	-2.62531753133291
9804	hsa-miR-329	-0.138600141184672	5.38843640352664	-2.95872967020752	0.00362926462632331	0.0142460282414838	-2.90823318871807
92	hsa-miR-891a	0.282713369850156	5.38089578175576	3.42775305143694	0.000799906668794834	0.00391829054798081	-1.51184599082556
7130	hsa-miR-551b*	0.286339501346147	5.37975760132966	4.77005896386616	4.57932600552439e-06	4.3000286622705e-05	3.38956937195788
4699	hsa-miR-10a*	0.121613635999162	5.37698834994087	2.5350528958469	0.0123445160915417	0.0403272174138833	-4.01301540181025
13551	hsa-miR-125b-1*	0.871848362722011	5.37655244793973	7.59840615610073	3.93391554656741e-12	1.64393688182022e-10	17.0049478765595
13687	hsa-miR-192*	0.208378490181707	5.37399079914188	4.55308515408273	1.13995884935452e-05	9.52750700429469e-05	2.51411261358977
2546	hsa-miR-186*	0.160925871252716	5.36874085117266	3.3900828605142	0.000908576612879764	0.00435857643597508	-1.63047930340321
4685	hsa-miR-497*	-0.118591071418188	5.3686251234077	-2.82941065312001	0.0053507276595845	0.0198838418633993	-3.26160147443808
1627	hsa-miR-624*	0.130248728476647	5.36841058308325	2.84654630482842	0.00508615058202679	0.0190214681022103	-3.21558355619829
858	hsa-miR-568	0.23804756854419	5.3660663268349	2.6897974235747	0.00802089859259323	0.0281358736866357	-3.62726091771165
12309	hsa-miR-25*	0.158360309302653	5.36370778608161	3.48994929586837	0.000646747778959685	0.00326185836344885	-1.31355757024797
3119	ebv-miR-BART11-3p	0.182009142515938	5.36293831912865	2.71561895855195	0.00745067642470318	0.0263832373607384	-3.56088347240348
4818	hsa-miR-548a-5p	0.144280958634281	5.35892633989453	2.79651646959731	0.00589410876819153	0.0215460819301237	-3.34924467030381
15	hsa-miR-489	0.259018750766976	5.3527741897925	5.78928877040179	4.46542013171146e-08	7.15576389031002e-07	7.87016751646203
2128	hsa-miR-876-3p	0.208214892673771	5.35226984049755	3.87526567749994	0.00016319138121369	0.000989145597122261	-0.0196531749700037
7429	hsa-miR-524-5p	0.138547612025918	5.35164897261992	2.87785715168976	0.00463336734307562	0.0175740200693898	-3.13086010575199
2399	hsa-miR-18b*	0.318328715399678	5.35039950788162	5.78837250055627	4.48509988403967e-08	7.16763705933941e-07	7.86589061078449
5992	hsa-miR-138	0.174030224441156	5.34423992016595	4.42063778361517	1.96175362602948e-05	0.000151014626955679	1.99453803312242
12560	hsa-miR-92a-1*	0.127785841426415	5.3393226577688	2.96108162766561	0.00360330976108577	0.0141606706031455	-2.90167718933847
336	hsa-miR-619	0.300588307728005	5.3372531657645	3.07699650494305	0.00251680723109052	0.0103566232726465	-2.57290814791445
3687	hsa-miR-517b	0.192472479084914	5.33458930380389	3.47583247143834	0.000678875875733179	0.00339842030649764	-1.35882646639337
3404	hsa-miR-520g	0.20463406601562	5.33380839918296	3.37388060316957	0.000959445021978924	0.00455550184041934	-1.68116302330083
13678	hsa-miR-137	0.271469141357795	5.33178444927686	3.68611823194508	0.00032496771158254	0.00180543580803248	-0.668719873586762
4262	hsa-miR-938	0.16820287996242	5.327696856391	3.35214839439292	0.0010318691485603	0.00484805560859896	-1.74882182338592
645	hsa-miR-302d	0.164274759624815	5.32508842375647	2.46899247061172	0.0147554422916441	0.0468940083789236	-4.17135344976767
13093	hcmv-miR-UL112	0.11012602655934	5.32433968305821	2.68131759695054	0.00821660215125918	0.0286951981695675	-3.64893476241266
9536	hsa-miR-671-3p	0.167959194542788	5.32196594711227	4.2657168548829	3.65113660730845e-05	0.000261885363475174	1.40153071003954
1405	hsa-miR-493*	0.228625139556424	5.31925920766443	3.98963732782899	0.000106345882109132	0.000675313916781728	0.385485214874205
78	hsa-miR-888	0.221382775842511	5.31823109624655	3.1373031408799	0.0020799205581988	0.00882605204387354	-2.39750612669199
8847	hsa-miR-18a*	0.256261522909719	5.3149960821112	4.31893194232714	2.95456767045022e-05	0.000217012350292457	1.60341126692255
2054	NC1_00000215	0.285203763675323	5.31380571932474	3.28446308325804	0.00129153938214407	0.00589916969658201	-1.95715826069938
5464	hsa-miR-148a*	-0.0926720822592975	5.31227319717666	-2.57281429391281	0.0111307219964274	0.0369449914119207	-3.92079492168816
638	hsa-miR-409-5p	0.248329466472508	5.31226663546012	3.76111054999867	0.000248031777256741	0.00143734521738446	-0.414543443698533
989	NC2_00079215	0.17590930071163	5.30988564756938	4.05774232877272	8.20703693709903e-05	0.000537391187472528	0.631176626079699
10536	hsa-miR-130b*	0.114774453189863	5.3093713718918	2.75779710231262	0.00659785293399073	0.0237508585018136	-3.45123437342941
5027	hsa-miR-944	0.811170543317769	5.30786655192471	3.24376997798099	0.0014757740523748	0.0066259645140992	-2.08066152371522
9417	NC1_00000197	0.211401240249031	5.30729758065478	4.3630215281475	2.4759370829019e-05	0.000184987281441021	1.77211759339709
2126	hsa-miR-637	0.368871098362153	5.30728990025545	5.25254414413314	5.47385858547776e-07	6.57815083063337e-06	5.43867148876052
13693	hsa-miR-942	0.144210579830968	5.30674002286586	2.68787002774287	0.00806500625094551	0.0282537683188552	-3.63219262243431
455	hsa-miR-517a	0.221768845706078	5.30627955287716	2.82878173744814	0.00536067301141485	0.0199098029372339	-3.26328572414325
123	hsa-miR-325	0.224121239818457	5.30579060961306	3.14047344325535	0.00205902422455376	0.00876502055222886	-2.38820347913264
12847	hsa-miR-517c	0.179323413986863	5.29814304369639	2.45313299263971	0.0153933322111987	0.0486027806627611	-4.20879692689251
284	hsa-miR-513a-3p	0.126328630957201	5.29764157794579	2.67878554386146	0.00827587041742057	0.028872209576565	-3.65539455262873
4732	hsa-miR-28-3p	0.160557025328215	5.29610440666199	3.07221945407953	0.00255481183815803	0.0104905548044719	-2.58667543486739
3968	hsa-miR-641	0.157577070817629	5.29237147448926	3.34243370466407	0.00106587086341575	0.00498691180045978	-1.77894632145098
6980	hsa-miR-1233	0.138769462871632	5.29036626074397	3.09576052935195	0.00237253030739092	0.00986855264799143	-2.51865046133909
2400	hsa-miR-576-5p	0.219598575340659	5.2902812140935	4.3764184764942	2.3459178429349e-05	0.000176547374130492	1.82363790876884
13441	hsa-miR-223*	0.106486548110751	5.28602630464285	2.57791352370915	0.0109753003335946	0.0365372689977359	-3.90824660380632
1335	ebv-miR-BART20-5p	0.189335731842293	5.28101474765845	2.51503764474756	0.0130348098826719	0.042294767731187	-4.06139244671481
2937	hsa-miR-100*	-0.112356879678265	5.28053046046951	-2.67547880143178	0.00835385407586611	0.0290914752704075	-3.66382244860196
8824	hsa-miR-323-3p	-0.0995425131060479	5.27906044883984	-2.46518128991605	0.0149065454786406	0.0473071877265536	-4.1803716476053
998	hsa-miR-596	0.136331453709936	5.27891365110985	2.97860446502373	0.00341524475197176	0.0134806492761901	-2.85268849402292
10909	hsa-miR-302c	0.0990586796608106	5.27741037804854	2.57591417628206	0.0110360055278207	0.0367030376624704	-3.91316934109941
3970	NegativeControl	0.114498140902003	5.27599319769108	2.99129951491308	0.00328468273560736	0.0130379619145524	-2.81703803319296
13727	hsa-miR-187	0.130426686934205	5.27415501046474	2.74741723066712	0.00679907339925595	0.0243665936588197	-3.47835923160236
4985	NC2_00092197	0.143680178926665	5.27403057011803	3.91881910611442	0.000138778989831844	0.00085719682920419	0.133514699325787
777	hsa-miR-508-3p	0.250791154819812	5.27369399917683	2.76681892011146	0.00642737234457189	0.023174362880107	-3.42758396111343
4400	hsa-miR-96*	0.136815981102347	5.27010833356084	4.06351180888651	8.02772108316065e-05	0.00052744636179204	0.652141026907038
4040	hsa-miR-582-3p	0.155341740212701	5.26997761264277	3.6235141269191	0.000405973527269995	0.00218423821789086	-0.877683398093306
822	hsa-miR-411*	0.260123702578662	5.26951348154267	3.50226800113475	0.000619885191034185	0.00314678432199125	-1.27392907660383
9423	hsa-miR-516a-3p	0.0907260111354979	5.2694197572087	2.63995558816343	0.00923449172981031	0.0316181477649688	-3.75376752844021
11418	kshv-miR-K12-1	0.133856420806884	5.26792563788851	3.15757592093459	0.00194961578016097	0.00836811162291737	-2.33787906687583
8704	hsa-miR-19a*	0.112335089084499	5.26744329787527	2.63209530095552	0.0094403249719338	0.0321673873948699	-3.77352299502006
13706	hsa-miR-217	0.121733344395658	5.26625642882564	2.59678478862272	0.0104169287297007	0.034915747103456	-3.86161145083436
307	hsa-miR-519a	0.287847798683373	5.26592428493725	5.21043880134821	6.62206208643809e-07	7.73493640929783e-06	5.25447989400643
2269	hsa-miR-519b-3p	0.361833398318564	5.2638474185981	5.98723305802008	1.71147101744284e-08	3.04623730300409e-07	8.8036467214347
6214	hsa-miR-585	0.170807197514309	5.26319557560961	4.18922728581699	4.93405850994451e-05	0.000342406865960873	1.11473101231627
4538	hsa-miR-374b*	-0.099574562669404	5.26275109941034	-2.77355014276219	0.00630279603178202	0.022823041820145	-3.4098932207741
450	hsa-miR-521	0.193317855152366	5.26118687190755	4.0327922728198	9.02748728259493e-05	0.000583728346345975	0.540786773304639
12148	hsa-miR-127-5p	0.117893015240466	5.2601523458621	2.80758282280926	0.00570593180794944	0.0209893434684985	-3.3198615806032
622	hsa-miR-146a*	0.133762537455691	5.25714881793357	2.68289110253299	0.00817996448705821	0.0285969348240726	-3.64491765290501
1057	hsa-miR-552	0.125726271121635	5.25648411225388	3.5637204194079	0.000500850357266366	0.00261319984776123	-1.07449844289507
428	hsa-miR-618	0.205188993989974	5.25598171125659	3.19792896195181	0.001712493931764	0.00745738457793412	-2.21820268192646
2685	hsa-miR-129*	0.110204358893069	5.25562111165454	2.59164081698606	0.0105665411963387	0.035342624493645	-3.87435397905709
