ID	Target
hsa-let-7c-5p	CELF1
hsa-miR-107	ATG12
hsa-miR-107	RCC1
hsa-miR-3074-3p	PLEKHA6
hsa-let-7c-5p	C12orf4
hsa-miR-107	MRPL51
hsa-let-7c-5p	ZNF644
hsa-miR-95-3p	TMEM245
hsa-miR-107	SRSF1
hsa-let-7c-5p	SMC1A
hsa-miR-107	PPIG
hsa-let-7c-5p	NUP155
hsa-miR-106a-5p	06-Mar
hsa-miR-3074-3p	LMLN
hsa-miR-10b-5p	KCTD11
hsa-let-7c-5p	IGDCC4
hsa-miR-335-5p	HOXB3
hsa-miR-10b-5p	GPCPD1
hsa-let-7c-5p	FIGN
hsa-miR-3074-3p	DEK
hsa-let-7c-5p	COIL
hsa-miR-10b-5p	ANKRD33B
hsa-miR-107	ZNF273
hsa-let-7c-5p	C1orf210
hsa-miR-10b-5p	PLA2G2C
hsa-let-7c-5p	DIABLO
hsa-let-7c-5p	AK4
hsa-let-7c-5p	ZNF566
hsa-let-7c-5p	YOD1
hsa-let-7c-5p	IKZF3
hsa-miR-3074-3p	C1orf43
hsa-miR-1976	LY6K
hsa-miR-107	TRIQK
hsa-miR-107	PPP2CA
hsa-miR-335-5p	AKAP12
hsa-let-7c-5p	CD59
hsa-miR-107	CSNK2A1
hsa-miR-10b-5p	CNOT6
hsa-miR-10b-5p	S1PR2
hsa-miR-10b-5p	MAPKAPK5
hsa-miR-3074-3p	SHOX2
hsa-miR-10b-5p	EBNA1BP2
hsa-miR-10b-5p	TFPI
hsa-miR-10b-5p	ONECUT3
hsa-miR-3074-3p	FOCAD
hsa-miR-3074-3p	NAA40
hsa-let-7c-5p	TRMO
hsa-let-7c-5p	ZBTB8OS
hsa-miR-10b-5p	METTL7A
hsa-miR-107	TRIM35
hsa-miR-107	NNT
hsa-miR-3074-3p	KYNU
hsa-miR-10b-5p	ZNF460
hsa-miR-10b-5p	USP9X
hsa-let-7c-5p	RDX
hsa-miR-3074-3p	PTP4A2
hsa-miR-107	PPP6R3
hsa-miR-107	PPIL1
hsa-miR-3074-3p	PPIL1
hsa-miR-107	PER1
hsa-miR-3074-3p	PER1
hsa-let-7c-5p	NCKIPSD
hsa-miR-3074-3p	MYADM
hsa-let-7c-5p	FZD9
hsa-miR-10b-5p	FHL2
hsa-let-7c-5p	FBXW2
hsa-miR-10b-5p	DVL3
hsa-let-7c-5p	DVL3
hsa-let-7c-5p	DNA2
hsa-miR-10b-5p	MTRNR2L7
hsa-miR-10b-5p	MTRNR2L3
hsa-let-7c-5p	SOD2
hsa-miR-107	MYBPC1
hsa-let-7c-5p	RRAD
hsa-miR-1976	BCL2L1
hsa-miR-1976	C6orf47
hsa-miR-140-3p	01-Mar
hsa-miR-107	EI24
hsa-let-7c-5p	OPRL1
hsa-miR-10b-5p	UGDH
hsa-miR-10b-5p	SYNPO
hsa-miR-3074-3p	C8orf46
hsa-miR-361-3p	04-Mar
hsa-miR-107	MPDU1
hsa-miR-10b-5p	GSS
hsa-let-7c-5p	WASL
hsa-miR-3074-3p	TWF1
hsa-miR-1976	SRPK1
hsa-miR-3074-3p	SUMO1
hsa-miR-10b-5p	RAB15
hsa-miR-3074-3p	QSER1
hsa-miR-3074-3p	PIGM
hsa-miR-10b-5p	MTRNR2L11
hsa-miR-10b-5p	MTRNR2L10
hsa-miR-335-5p	MAOB
hsa-let-7c-5p	LEFTY1
hsa-miR-10b-5p	HMGN2
hsa-miR-107	DST
hsa-miR-335-5p	DDX6
hsa-miR-1976	C3orf52
hsa-miR-1976	BCL2L2
hsa-miR-10b-5p	IRGQ
hsa-miR-107	FOXC1
hsa-miR-107	NPY4R
hsa-miR-10b-5p	ARHGAP18
hsa-miR-107	GNAT1
hsa-miR-10b-5p	SLC25A43
hsa-miR-10b-5p	ORC1
hsa-miR-1976	KDELR1
hsa-miR-10b-5p	FUT1
hsa-miR-10b-5p	PAICS
hsa-miR-10b-5p	WDR13
hsa-miR-10b-5p	ZNF280B
hsa-miR-10b-5p	RPS15A
hsa-miR-107	ZNF585B
hsa-let-7c-5p	RBM12B
hsa-miR-107	GSG1
hsa-let-7c-5p	SLC16A9
hsa-miR-107	LRIF1
hsa-miR-3074-3p	CLN8
hsa-miR-107	MIS18BP1
hsa-miR-107	CCDC83
hsa-miR-107	LIN7C
hsa-let-7c-5p	PM20D2
hsa-miR-107	DECR1
hsa-let-7c-5p	ZNF200
hsa-let-7c-5p	TGFBR3
hsa-miR-107	PNISR
hsa-miR-107	NUMB
hsa-miR-3074-3p	NPTN
hsa-let-7c-5p	MSI2
hsa-let-7c-5p	LRIG3
hsa-let-7c-5p	IGF2BP3
hsa-miR-3074-3p	HIGD1A
hsa-miR-107	HCFC2
hsa-let-7c-5p	FBXL20
hsa-let-7c-5p	EPHA4
hsa-miR-107	EML4
hsa-miR-107	EIF1AX
hsa-let-7c-5p	DUSP1
hsa-let-7c-5p	DNAL1
hsa-let-7c-5p	COLEC12
hsa-let-7c-5p	CCNT2
hsa-let-7c-5p	CBX5
hsa-let-7c-5p	BEND4
hsa-miR-107	HDDC2
hsa-miR-10b-5p	TMEM101
hsa-miR-3074-3p	PELP1
hsa-miR-107	RSL1D1
hsa-let-7c-5p	ZNF611
hsa-let-7c-5p	KIAA0391
hsa-let-7c-5p	ECHDC1
hsa-miR-10b-5p	NDUFB5
hsa-miR-10b-5p	ZNF223
hsa-let-7c-5p	PMPCA
hsa-miR-107	FAM229B
hsa-let-7c-5p	ACTA1
hsa-miR-107	ZNF100
hsa-miR-107	DMPK
hsa-let-7c-5p	MCF2L2
hsa-let-7c-5p	HASPIN
hsa-miR-3074-3p	CCDC127
hsa-let-7c-5p	AKAP8
hsa-let-7c-5p	RAD18
hsa-miR-107	DNAJC10
hsa-miR-1976	SSPN
hsa-miR-1976	NDUFS1
hsa-let-7c-5p	ZNF460
hsa-miR-107	YIPF6
hsa-let-7c-5p	USP38
hsa-miR-107	UBE2B
hsa-miR-107	TBRG1
hsa-miR-107	TAF13
hsa-miR-3074-3p	SOCS7
hsa-miR-1976	SATB2
hsa-miR-335-5p	RRAGD
hsa-miR-3074-3p	RPL37
hsa-miR-107	RACGAP1
hsa-miR-335-5p	PYURF
hsa-miR-1976	PPP1CC
hsa-let-7c-5p	PLEKHA3
hsa-let-7c-5p	PDZD8
hsa-miR-3074-3p	MAFK
hsa-miR-107	LUC7L
hsa-miR-3074-3p	HSPA4L
hsa-let-7c-5p	HAND1
hsa-let-7c-5p	FAM222B
hsa-miR-107	DUSP14
hsa-miR-107	CDV3
hsa-miR-335-5p	CDC23
hsa-let-7c-5p	C19orf47
hsa-miR-3074-3p	ATP11C
hsa-let-7c-5p	ARIH1
hsa-miR-107	ARGLU1
hsa-let-7c-5p	PEG10
hsa-miR-107	HNRNPA2B1
hsa-miR-107	CDK1
hsa-miR-107	ZNF680
hsa-miR-107	SLC28A1
hsa-miR-335-5p	ZNF689
hsa-miR-107	DEPDC1B
hsa-let-7c-5p	EMILIN2
hsa-miR-3074-3p	TMEM170B
hsa-let-7c-5p	SURF4
hsa-let-7c-5p	PARP16
hsa-miR-107	LBR
hsa-let-7c-5p	GNG5
hsa-miR-107	GNG12
hsa-let-7c-5p	E2F6
hsa-miR-3074-3p	CREBRF
hsa-let-7c-5p	ABHD17C
hsa-let-7c-5p	THYN1
hsa-miR-107	PPP1R16B
hsa-miR-107	TSC22D2
hsa-miR-107	TTLL5
hsa-miR-107	SMARCA5
hsa-miR-107	HPRT1
hsa-miR-3074-3p	DESI1
hsa-miR-107	NUS1
hsa-let-7c-5p	TGOLN2
hsa-miR-1976	MKI67
hsa-let-7c-5p	ZBTB37
hsa-let-7c-5p	GOLGA4
hsa-let-7c-5p	FAM104A
hsa-miR-1976	YAE1D1
hsa-miR-1976	MCTS1
hsa-miR-1976	GTPBP1
hsa-miR-1976	SYK
hsa-miR-1976	RNF149
hsa-miR-1976	DARS2
hsa-miR-10b-5p	MTX3
hsa-miR-1976	TMEM132C
hsa-miR-1976	FOXE1
hsa-miR-1976	FAM46A
hsa-miR-1976	PHLDA3
hsa-miR-335-5p	ELP2
hsa-miR-1976	KLK2
hsa-miR-1976	EHD3
hsa-miR-1976	ZNF488
hsa-miR-1976	SPIRE2
hsa-miR-107	C9orf62
hsa-miR-1976	C1orf220
hsa-miR-1976	GIPC1
hsa-miR-1976	HS3ST1
hsa-let-7c-5p	RWDD1
hsa-miR-335-5p	GNA12
hsa-miR-1976	MPPE1
hsa-miR-1976	FAM227A
hsa-miR-10b-5p	API5
hsa-miR-10b-5p	CCS
hsa-let-7c-5p	FMO4
hsa-miR-1976	LACTB
hsa-miR-1976	PGBD4
hsa-miR-1976	ZNF682
hsa-miR-1976	IPP
hsa-miR-1976	ATP6AP1L
hsa-miR-10b-5p	HLA-E
hsa-miR-10b-5p	PHF20
hsa-miR-1976	LRIF1
hsa-miR-1976	CORO2A
hsa-miR-1976	ZNF347
hsa-miR-1976	ZNF283
hsa-miR-1976	VN1R1
hsa-miR-1976	ANO7
hsa-miR-1976	WDR12
hsa-miR-1976	SP110
hsa-miR-1976	EMC7
hsa-miR-1976	SIGLEC9
hsa-miR-107	GPRC5A
hsa-miR-1976	TMEM233
hsa-miR-1976	STRIP2
hsa-miR-1976	SLC7A14
hsa-miR-1976	SLC25A45
hsa-miR-1976	RNF11
hsa-miR-1976	RBM20
hsa-miR-1976	RAD51
hsa-miR-1976	POLQ
hsa-miR-1976	PLEKHO1
hsa-miR-1976	PDE12
hsa-miR-1976	OCIAD2
hsa-miR-1976	NME6
hsa-miR-1976	07-Mar
hsa-miR-30c-5p	04-Mar
hsa-miR-1976	FKBP14
hsa-miR-3074-3p	ANKRD28
hsa-miR-1976	ACO1
hsa-miR-1976	CTCFL
hsa-miR-10b-5p	C6orf89
hsa-miR-1976	ZNF566
hsa-miR-1976	ZNF716
hsa-miR-1976	RBM3
hsa-miR-1976	AP3M1
hsa-miR-1976	RBM43
hsa-miR-3074-3p	USF3
hsa-miR-10b-5p	CHDH
hsa-miR-1976	ANGEL1
hsa-miR-1976	WDR31
hsa-miR-107	TULP4
hsa-miR-1976	SGK494
hsa-miR-1976	SENP8
hsa-miR-1976	SEC23IP
hsa-miR-1976	SAR1A
hsa-miR-1976	NXPE1
hsa-miR-1976	ZNF487
hsa-miR-1976	NOL10
hsa-miR-1976	NDUFV3
hsa-miR-1976	USP1
hsa-miR-1976	CCBE1
hsa-miR-1976	LATS1
hsa-miR-1976	MCM8
hsa-miR-1976	FBXO47
hsa-miR-1976	ACBD7
hsa-miR-335-5p	NPTXR
hsa-miR-1976	SSR1
hsa-miR-1976	VTA1
hsa-miR-1976	SYAP1
hsa-miR-1976	SLC30A5
hsa-miR-1976	PRPF38A
hsa-miR-1976	MPLKIP
hsa-miR-1976	E2F2
hsa-miR-1976	DENND5B
hsa-miR-1976	ZNF584
hsa-miR-1976	GRK4
hsa-miR-1976	ARIH2OS
hsa-miR-1976	LRRC27
hsa-miR-1976	ZFP30
hsa-miR-335-5p	PGBD5
hsa-miR-1976	CENPBD1
hsa-miR-1976	F2
hsa-miR-1976	ZNF91
hsa-miR-1976	WDR92
hsa-miR-1976	TMEM231
hsa-miR-1976	RNF157
hsa-miR-1976	KIAA1958
hsa-miR-1976	CRCP
hsa-miR-1976	COMMD2
hsa-miR-10b-5p	CHMP1B
hsa-miR-1976	KIAA1614
hsa-miR-1976	GBP4
hsa-miR-1976	CDT1
hsa-miR-10b-5p	SLC11A2
hsa-miR-1976	ELOC
hsa-miR-1976	MED28
hsa-miR-384	01-Mar
hsa-miR-10b-5p	CHAF1B
hsa-miR-1976	APTX
hsa-miR-1976	PCDHA6
hsa-miR-1976	MEAF6
hsa-miR-1976	GGPS1
hsa-miR-1976	RRP36
hsa-miR-1976	FIG4
hsa-miR-1976	GSR
hsa-miR-3074-3p	KCNMB4
hsa-miR-10b-5p	C3orf36
hsa-miR-3074-3p	ACTR2
hsa-miR-1976	SPCS1
hsa-miR-1976	SMAGP
hsa-miR-1976	ZNF573
hsa-let-7c-5p	ZNF556
hsa-miR-1976	CERS4
hsa-miR-107	FAM9C
hsa-miR-1976	LETM2
hsa-miR-3074-3p	ITK
hsa-miR-1976	NAGK
hsa-miR-1976	IMP4
hsa-miR-1976	ICA1L
hsa-miR-1976	TMCO1
hsa-miR-26a-5p	14-Sep
hsa-miR-1976	14-Sep
hsa-miR-1976	AGTRAP
hsa-miR-3074-3p	C9orf64
hsa-miR-1976	ZMYM1
hsa-miR-1976	TACR2
hsa-miR-1976	NPR1
hsa-miR-1976	ALDH5A1
hsa-miR-1976	NT5C2
hsa-miR-1976	NQO2
hsa-miR-3074-3p	RNF168
hsa-miR-1976	FRMD8
hsa-miR-1976	FAM192A
hsa-miR-1976	MYOZ3
hsa-miR-1976	LEAP2
hsa-miR-10b-5p	ALKBH4
hsa-miR-1976	ZNF551
hsa-miR-1976	ACAD8
hsa-miR-335-5p	MRPL49
hsa-miR-1976	KCNMB1
hsa-miR-1976	RPL37
hsa-miR-1976	IMPA2
hsa-miR-1976	GNB5
hsa-miR-10b-5p	LILRA2
hsa-miR-1976	PIWIL1
hsa-miR-1976	TTR
hsa-miR-1976	FKTN
hsa-miR-10b-5p	GSR
hsa-miR-1976	LZTR1
hsa-miR-1976	ZBTB16
hsa-miR-10b-5p	TTYH3
hsa-miR-10b-5p	TMEM109
hsa-miR-335-5p	SUN2
hsa-miR-1976	SOGA3
hsa-miR-1976	SLC7A11
hsa-miR-1976	SLC38A9
hsa-miR-1976	SLC25A33
hsa-miR-1976	SHROOM4
hsa-miR-1976	RREB1
hsa-miR-95-3p	MRM3
hsa-miR-1976	RNF19B
hsa-miR-1976	PPM1K
hsa-miR-3074-3p	PAK3
hsa-miR-1976	NFATC2IP
hsa-miR-1976	NEK9
hsa-miR-1976	LSAMP
hsa-miR-335-5p	KLHL14
hsa-miR-1976	KIAA0408
hsa-miR-1976	KCNH6
hsa-miR-1976	HSPA4L
hsa-miR-1976	HMGB1
hsa-miR-1976	GTDC1
hsa-miR-1976	CTIF
hsa-miR-1976	CEP135
hsa-miR-1976	CAV2
hsa-miR-1976	ANAPC1
hsa-miR-1976	ABL2
hsa-miR-1976	ABHD2
hsa-miR-1976	GALNT6
hsa-miR-1976	NWD1
hsa-miR-10b-5p	MAVS
hsa-miR-10b-5p	FAHD1
hsa-miR-1976	ALDH7A1
hsa-miR-335-5p	INIP
hsa-miR-1976	AGMO
hsa-miR-1976	ZNF70
hsa-miR-1976	HM13
hsa-miR-1976	PPIE
hsa-miR-1976	TRIM72
hsa-miR-10b-5p	BORCS5
hsa-miR-1976	C9orf139
hsa-miR-10b-5p	KIAA1551
hsa-miR-1976	FAM241A
hsa-miR-1976	MRM3
hsa-miR-1976	GALM
hsa-miR-1976	MESD
hsa-miR-1976	TGOLN2
hsa-miR-1976	SLC31A1
hsa-miR-1976	SH3D19
hsa-miR-10b-5p	POU2F2
hsa-miR-107	KDELR1
hsa-miR-1976	KARS
hsa-miR-335-5p	HEYL
hsa-miR-1976	FOXO3
hsa-miR-1976	ERCC1
hsa-miR-1976	CYCS
hsa-miR-1976	CDX2
hsa-miR-10b-5p	CCNG1
hsa-miR-1976	ALDOA
hsa-miR-1976	AKIRIN1
hsa-miR-1976	AGO3
hsa-miR-1976	HSPE1-MOB4
hsa-miR-1976	KIF1C
hsa-miR-1976	ASB16
hsa-miR-1976	MOB4
hsa-miR-1976	MTRNR2L5
hsa-miR-1976	C20orf144
hsa-miR-1976	ADK
hsa-miR-1976	RGS17
hsa-miR-1976	SLC35F6
hsa-miR-1976	MRE11
hsa-miR-1976	C9orf3
hsa-miR-1976	ZNF677
hsa-miR-1976	VEZT
hsa-miR-3074-3p	TMEM56
hsa-miR-10b-5p	KLHDC8A
hsa-miR-1976	INO80
hsa-miR-1976	GRK3
hsa-miR-1976	KCNJ6
hsa-miR-1976	MIGA1
hsa-miR-1976	CAPZA2
hsa-miR-1976	ZNF554
hsa-miR-1976	ARL10
hsa-miR-1976	DCTN5
hsa-miR-1976	TPCN2
hsa-miR-1976	SLC35F5
hsa-miR-1976	DHODH
hsa-miR-107	FAM49A
hsa-miR-1976	DPP9
hsa-miR-1976	CLUAP1
hsa-miR-1976	RSL1D1
hsa-miR-1976	HIST1H2BJ
hsa-miR-1976	SLC25A37
hsa-miR-1976	GTF2H2C
hsa-miR-1976	PCCB
hsa-miR-1976	PLEKHM3
hsa-miR-1976	DSN1
hsa-miR-1976	GJD3
hsa-miR-1976	RNF216
hsa-miR-1976	KDSR
hsa-miR-1976	LAIR1
hsa-miR-1976	GXYLT2
hsa-miR-1976	RILPL1
hsa-miR-1976	HFE
hsa-miR-1976	HINFP
hsa-miR-1976	OGFOD3
hsa-miR-1976	ZNF786
hsa-miR-1976	RASSF6
hsa-miR-1976	NSMCE2
hsa-miR-1976	GTF2H2
hsa-miR-1976	TIMM29
hsa-miR-1976	PRKX
hsa-miR-1976	GINS2
hsa-miR-1976	GRM6
hsa-miR-1976	CEACAM5
hsa-miR-1976	DCP1A
hsa-miR-1976	GATC
hsa-miR-1976	CPM
hsa-miR-1976	SPIC
hsa-miR-1976	SLC4A4
hsa-miR-1976	MACC1
hsa-miR-1976	PLPP3
hsa-miR-1976	PDE4C
hsa-miR-1976	PARD6G
hsa-miR-1976	GLYAT
hsa-miR-1976	ARHGEF39
hsa-miR-1976	LCTL
hsa-miR-1976	TMEM78
hsa-miR-335-5p	BPNT1
hsa-miR-1976	PDCD4
hsa-miR-1976	DHTKD1
hsa-miR-1976	CEP76
hsa-miR-1976	FAM118A
hsa-miR-1976	TTLL12
hsa-miR-1976	ZNF329
hsa-miR-1976	OGFOD1
hsa-miR-1976	ZDHHC15
hsa-miR-1976	WNT2B
hsa-miR-1976	LRP10
hsa-miR-1976	MIPOL1
hsa-miR-1976	LRG1
hsa-miR-1976	SIK2
hsa-miR-1976	ZNF106
hsa-miR-1976	BRMS1L
hsa-miR-1976	RPL24
hsa-miR-1976	APOBEC3A
hsa-miR-1976	TMEM106B
hsa-miR-1976	AS3MT
hsa-miR-1976	FGFR1OP
hsa-miR-1976	ZNF860
hsa-miR-1976	CD96
hsa-miR-1976	THAP1
hsa-miR-1976	PXMP4
hsa-miR-1976	TOP3A
hsa-miR-1976	PIGO
hsa-miR-1976	LRRC58
hsa-miR-10b-5p	SFT2D2
hsa-miR-1976	RNF165
hsa-miR-1976	TAS2R5
hsa-miR-10b-5p	ATP1B4
hsa-let-7c-5p	PRIM2
hsa-let-7c-5p	ZNF584
hsa-let-7c-5p	ZNF578
hsa-let-7c-5p	ARL8B
hsa-let-7c-5p	INTS7
hsa-let-7c-5p	RFC2
hsa-let-7c-5p	ZFAND4
hsa-let-7c-5p	BRI3BP
hsa-let-7c-5p	ZNF738
hsa-let-7c-5p	DTX3L
hsa-let-7c-5p	RAB19
hsa-let-7c-5p	CDKAL1
hsa-let-7c-5p	EIF4A3
hsa-let-7c-5p	DNAH9
hsa-let-7c-5p	SLC19A3
hsa-let-7c-5p	ITGA3
hsa-let-7c-5p	SLC38A7
hsa-let-7c-5p	SAR1A
hsa-miR-107	RS1
hsa-let-7c-5p	PHACTR4
hsa-let-7c-5p	MTX3
hsa-miR-107	GLP2R
hsa-let-7c-5p	CPA4
hsa-let-7c-5p	COX6B1
hsa-miR-335-5p	RPL12
hsa-miR-1976	WFDC6
hsa-miR-10b-5p	CARD8
hsa-miR-10b-5p	MCTS1
hsa-miR-10b-5p	ZNF708
hsa-miR-1976	HPSE
hsa-miR-10b-5p	ACAD8
hsa-miR-10b-5p	SLC5A5
hsa-miR-1976	ZBTB8B
hsa-miR-3074-3p	NECAB1
hsa-miR-10b-5p	HHIP
hsa-miR-10b-5p	FRRS1
hsa-miR-10b-5p	FAM208A
hsa-miR-1976	FAM151B
hsa-miR-1976	DNAL1
hsa-miR-1976	CNDP1
hsa-miR-10b-5p	C1GALT1
hsa-miR-10b-5p	ZNF574
hsa-let-7c-5p	FPR1
hsa-miR-1976	FPR1
hsa-miR-1976	ZNF865
hsa-let-7c-5p	ATXN2
hsa-miR-10b-5p	ACOT13
hsa-miR-335-5p	RPF2
hsa-miR-1976	PTCHD3
hsa-miR-1976	APOL1
hsa-let-7c-5p	ZNF799
hsa-miR-335-5p	FOXRED2
hsa-let-7c-5p	DNAJC28
hsa-miR-10b-5p	EXOSC2
hsa-miR-1976	LGSN
hsa-miR-1976	ZNF707
hsa-miR-10b-5p	CENPL
hsa-miR-10b-5p	FZD2
hsa-let-7c-5p	ZNF417
hsa-miR-1976	C15orf40
hsa-let-7c-5p	ZNF443
hsa-miR-107	TK1
hsa-miR-10b-5p	PHAX
hsa-let-7c-5p	ADH5
hsa-miR-1976	FANCM
hsa-miR-1976	FAM153B
hsa-miR-10b-5p	WDR77
hsa-miR-10b-5p	APOC3
hsa-miR-1976	EPDR1
hsa-miR-10b-5p	ZNF394
hsa-miR-10b-5p	XIAP
hsa-miR-10b-5p	USP6NL
hsa-miR-10b-5p	UBXN7
hsa-miR-335-5p	UBXN2A
hsa-miR-10b-5p	TMEM127
hsa-miR-1976	SNIP1
hsa-miR-335-5p	SLC35A5
hsa-miR-1976	SCN2B
hsa-miR-107	RPS24
hsa-let-7c-5p	PRSS22
hsa-miR-1976	PGM2L1
hsa-miR-1976	NUP210
hsa-let-7c-5p	NHLRC2
hsa-let-7c-5p	KIAA1328
hsa-let-7c-5p	IPO9
hsa-let-7c-5p	EDEM3
hsa-let-7c-5p	CTPS1
hsa-miR-10b-5p	CNKSR3
hsa-miR-1976	CLPX
hsa-miR-10b-5p	CLN8
hsa-let-7c-5p	AMD1
hsa-miR-10b-5p	AHCY
hsa-miR-1976	ZSCAN2
hsa-miR-1976	F2R
hsa-miR-1976	ENTPD4
hsa-miR-1976	CCDC30
hsa-miR-1976	TMEM186
hsa-miR-1976	ESYT2
hsa-miR-10b-5p	TIMM50
hsa-miR-10b-5p	C17orf105
hsa-miR-3074-3p	CLEC12A
hsa-miR-10b-5p	H6PD
hsa-miR-10b-5p	PPFIBP1
hsa-miR-10b-5p	AXL
hsa-miR-10b-5p	CRIPT
hsa-miR-10b-5p	FAM118A
hsa-miR-10b-5p	CDC6
hsa-miR-10b-5p	TMEM170A
hsa-miR-10b-5p	PDK3
hsa-miR-10b-5p	NUDT4
hsa-miR-10b-5p	MRPS14
hsa-miR-10b-5p	GK5
hsa-miR-10b-5p	ANP32E
hsa-miR-10b-5p	AHSA2
hsa-miR-1976	C11orf54
hsa-miR-10b-5p	CRY2
hsa-miR-1976	CABP4
hsa-miR-107	CKMT1A
hsa-miR-518c-5p	04-Sep
hsa-miR-1976	RDH13
hsa-miR-10b-5p	SAPCD2
hsa-miR-1976	QRFPR
hsa-miR-1976	MTRF1L
hsa-miR-1976	ZNF669
hsa-miR-1976	TMEM201
hsa-miR-1976	PEX26
hsa-miR-1976	ZSWIM9
hsa-miR-1976	RETSAT
hsa-miR-1976	SDR9C7
hsa-miR-1976	RAB3C
hsa-miR-1976	PEBP1
hsa-miR-1976	RAB21
hsa-miR-1976	TRAF2
hsa-let-7c-5p	NAP1L1
hsa-miR-1976	CYB561D1
hsa-miR-1976	ADCYAP1
hsa-miR-1976	TGFA
hsa-miR-335-5p	ZNF35
hsa-let-7c-5p	PAFAH2
hsa-miR-335-5p	KLHDC4
hsa-miR-10b-5p	FBXO31
hsa-miR-10b-5p	KIAA1143
hsa-miR-1976	WDPCP
hsa-miR-107	ZCCHC14
hsa-miR-1976	ZNF330
hsa-miR-1976	POLR2E
hsa-miR-1976	FTCD
hsa-miR-1976	MFSD6
hsa-miR-107	ADORA3
hsa-miR-335-5p	PXMP4
hsa-miR-1976	TMEM151A
hsa-miR-107	CYSLTR2
hsa-miR-1976	ALDH1L2
hsa-miR-1976	ZNF236
hsa-miR-10b-5p	ELOVL7
hsa-miR-1976	UEVLD
hsa-miR-1976	TFAP2B
hsa-miR-1976	LINGO2
hsa-miR-1976	PLXNA2
hsa-miR-10b-5p	DGAT1
hsa-miR-1976	NLRP10
hsa-miR-1976	GPR146
hsa-miR-1976	HMGCLL1
hsa-miR-3074-3p	IQGAP1
hsa-miR-1976	FGF2
hsa-miR-10b-5p	OPA3
hsa-miR-107	SYNRG
hsa-miR-30c-5p	06-Mar
hsa-let-7c-5p	NUMB
hsa-let-7c-5p	HSPA4
hsa-miR-107	SH3GL2
hsa-miR-10b-5p	GP1BA
hsa-miR-335-5p	PARP1
hsa-miR-107	CHGA
hsa-let-7c-5p	STAT3
hsa-miR-10b-5p	MBNL1
hsa-miR-10b-5p	SART3
hsa-miR-10b-5p	MBNL2
hsa-miR-10b-5p	RSRC1
hsa-miR-10b-5p	MBNL3
hsa-miR-95-3p	CEBPD
hsa-miR-335-5p	SIAH2
hsa-miR-335-5p	GRM4
hsa-miR-10b-5p	KL
hsa-miR-335-5p	DKK1
hsa-miR-335-5p	TUG1
hsa-miR-335-5p	CRKL
hsa-miR-107	CDC42
hsa-miR-10b-5p	BRCA1
hsa-miR-335-5p	TCEAL9
hsa-miR-95-3p	CDKN1A
hsa-miR-10b-5p	ZEB1
hsa-miR-107	CPEB1
hsa-let-7c-5p	CASP3
hsa-miR-107	SIAH1
hsa-miR-335-5p	CXCR4
hsa-miR-335-5p	PLAUR
hsa-miR-10b-5p	AKT1
hsa-let-7c-5p	CASTOR2
hsa-let-7c-5p	CRX
hsa-let-7c-5p	CXCL8
hsa-let-7c-5p	DYRK3
hsa-let-7c-5p	ERO1A
hsa-let-7c-5p	FNDC9
hsa-let-7c-5p	GATM
hsa-let-7c-5p	GPAT4
hsa-let-7c-5p	KIAA1143
hsa-let-7c-5p	MARCKSL1
hsa-let-7c-5p	MARS2
hsa-let-7c-5p	MEF2D
hsa-let-7c-5p	MIDN
hsa-let-7c-5p	PDLIM5
hsa-let-7c-5p	PLD3
hsa-let-7c-5p	POLL
hsa-let-7c-5p	POTEG
hsa-let-7c-5p	POTEM
hsa-let-7c-5p	RHBDF2
hsa-let-7c-5p	SOCS7
hsa-let-7c-5p	SYT1
hsa-let-7c-5p	TIAF1
hsa-let-7c-5p	TOMM40L
hsa-let-7c-5p	TRAPPC10
hsa-let-7c-5p	TUBB4A
hsa-let-7c-5p	ZNF609
hsa-miR-107	C16orf58
hsa-miR-107	GNAI3
hsa-miR-107	LASP1
hsa-miR-107	NACC1
hsa-miR-107	PEA15
hsa-miR-107	XPC
hsa-miR-107	ZNF623
hsa-miR-10b-5p	AHCYL2
hsa-miR-10b-5p	FEM1A
hsa-miR-1976	FBXW8
hsa-miR-1976	FZR1
hsa-miR-1976	HMGA1
hsa-miR-1976	IFNLR1
hsa-miR-1976	RGP1
hsa-miR-1976	SH2D5
hsa-miR-1976	TPI1
hsa-miR-335-5p	ALDOA
hsa-miR-335-5p	CALM3
hsa-miR-335-5p	DCAF11
hsa-miR-335-5p	MAPKAPK5
hsa-miR-335-5p	NCEH1
hsa-let-7c-5p	AQP6
hsa-let-7c-5p	IL6R
hsa-let-7c-5p	MAGEA12
hsa-let-7c-5p	MAGEA3
hsa-let-7c-5p	MAGEA6
hsa-let-7c-5p	PDGFB
hsa-let-7c-5p	PRR5-ARHGAP8
hsa-let-7c-5p	STX3
hsa-let-7c-5p	TMED4
hsa-let-7c-5p	USP47
hsa-miR-107	PURA
hsa-miR-10b-5p	ATIC
hsa-miR-10b-5p	CCDC8
hsa-miR-10b-5p	CD3D
hsa-miR-10b-5p	FOXRED2
hsa-miR-10b-5p	LPIN3
hsa-miR-10b-5p	NCBP3
hsa-miR-10b-5p	PSD4
hsa-miR-10b-5p	QPCT
hsa-miR-10b-5p	SLC48A1
hsa-miR-10b-5p	SRP19
hsa-miR-10b-5p	TMED4
hsa-miR-10b-5p	ZBTB8A
hsa-miR-10b-5p	ZNF329
