miR_ID	circbase_ID
hsa-miR-942-5p	hsa_circ_0074854
hsa-miR-1233-5p	hsa_circ_0008323
hsa-miR-1266-5p	hsa_circ_0026134
hsa-miR-1306-5p	hsa_circ_0063089
hsa-miR-148a-5p	hsa_circ_0000735
hsa-miR-1538	hsa_circ_0063089
hsa-miR-1909-3p	hsa_circ_0089153
hsa-miR-1976	hsa_circ_0063089
hsa-miR-3126-5p	hsa_circ_0086684
hsa-miR-3160-3p	hsa_circ_0016760
hsa-miR-3189-3p	hsa_circ_0063089
hsa-miR-323b-5p	hsa_circ_0062603
hsa-miR-3614-5p	hsa_circ_0089153
hsa-miR-3652	hsa_circ_0086684
hsa-miR-3689a-3p	hsa_circ_0017726
hsa-miR-3934-3p	hsa_circ_0034642
hsa-miR-3974	hsa_circ_0052767
hsa-miR-4446-3p	hsa_circ_0000567
hsa-miR-4446-3p	hsa_circ_0033149
hsa-miR-4459	hsa_circ_0060539
hsa-miR-4469	hsa_circ_0074598
hsa-miR-4476	hsa_circ_0055954
hsa-miR-4668-5p	hsa_circ_0008323
hsa-miR-4700-5p	hsa_circ_0086684
hsa-miR-4722-5p	hsa_circ_0036766
hsa-miR-4778-3p	hsa_circ_0000038
hsa-miR-5586-5p	hsa_circ_0017726
hsa-miR-566	hsa_circ_0008323
hsa-miR-578	hsa_circ_0001772
hsa-miR-578	hsa_circ_0083092
hsa-miR-629-5p	hsa_circ_0060539
hsa-miR-649	hsa_circ_0074559
hsa-miR-6515-5p	hsa_circ_0017726
hsa-miR-6724-5p	hsa_circ_0034642
hsa-miR-6743-5p	hsa_circ_0004650
hsa-miR-6791-3p	hsa_circ_0006004
hsa-miR-6809-3p	hsa_circ_0008068
hsa-miR-6812-5p	hsa_circ_0004291
hsa-miR-6829-3p	hsa_circ_0055954
hsa-miR-6837-3p	hsa_circ_0027774
hsa-miR-765	hsa_circ_0004650
hsa-miR-7843-5p	hsa_circ_0086684
hsa-miR-8085	hsa_circ_0008323
hsa-miR-92a-1-5p	hsa_circ_0036188
hsa-let-7f-5p	hsa_circ_0008323
hsa-miR-103a-3p	hsa_circ_0026134
hsa-miR-107	hsa_circ_0026134
hsa-miR-1205	hsa_circ_0034642
hsa-miR-1207-3p	hsa_circ_0060539
hsa-miR-1245b-5p	hsa_circ_0076700
hsa-miR-141-5p	hsa_circ_0008323
hsa-miR-148b-5p	hsa_circ_0015270
hsa-miR-17-3p	hsa_circ_0017726
hsa-miR-194-3p	hsa_circ_0026134
hsa-miR-197-3p	hsa_circ_0034642
hsa-miR-205-5p	hsa_circ_0008432
hsa-miR-2861	hsa_circ_0004650
hsa-miR-3127-5p	hsa_circ_0034642
hsa-miR-3189-3p	hsa_circ_0000735
hsa-miR-335-3p	hsa_circ_0004650
hsa-miR-335-3p	hsa_circ_0006868
hsa-miR-370-3p	hsa_circ_0086684
hsa-miR-3945	hsa_circ_0034642
hsa-miR-4270	hsa_circ_0086684
hsa-miR-4292	hsa_circ_0016121
hsa-miR-4427	hsa_circ_0086684
hsa-miR-4441	hsa_circ_0008584
hsa-miR-4516	hsa_circ_0076700
hsa-miR-4640-5p	hsa_circ_0063089
hsa-miR-4677-5p	hsa_circ_0048764
hsa-miR-4677-5p	hsa_circ_0048766
hsa-miR-4680-3p	hsa_circ_0052767
hsa-miR-4688	hsa_circ_0034642
hsa-miR-4741	hsa_circ_0036188
hsa-miR-4748	hsa_circ_0086684
hsa-miR-4755-3p	hsa_circ_0086684
hsa-miR-4758-3p	hsa_circ_0041252
hsa-miR-519e-3p	hsa_circ_0000129
hsa-miR-5581-5p	hsa_circ_0063526
hsa-miR-5586-5p	hsa_circ_0022383
hsa-miR-5586-5p	hsa_circ_0063089
hsa-miR-5688	hsa_circ_0008323
hsa-miR-6069	hsa_circ_0075320
hsa-miR-6072	hsa_circ_0060539
hsa-miR-608	hsa_circ_0089153
hsa-miR-623	hsa_circ_0004650
hsa-miR-647	hsa_circ_0036188
hsa-miR-6722-3p	hsa_circ_0034642
hsa-miR-6744-3p	hsa_circ_0003079
hsa-miR-6773-3p	hsa_circ_0062603
hsa-miR-6792-3p	hsa_circ_0062603
hsa-miR-6812-5p	hsa_circ_0074559
hsa-miR-6830-3p	hsa_circ_0001726
hsa-miR-7160-5p	hsa_circ_0086684
hsa-miR-8085	hsa_circ_0086684
hsa-miR-92a-2-5p	hsa_circ_0036188
hsa-miR-942-5p	hsa_circ_0016121
hsa-miR-1184	hsa_circ_0002225
hsa-miR-1228-3p	hsa_circ_0008323
hsa-miR-1236-3p	hsa_circ_0061346
hsa-miR-1303	hsa_circ_0001726
hsa-miR-1587	hsa_circ_0016121
hsa-miR-181b-5p	hsa_circ_0036188
hsa-miR-18b-5p	hsa_circ_0006784
hsa-miR-19a-5p	hsa_circ_0008323
hsa-miR-205-3p	hsa_circ_0052767
hsa-miR-2392	hsa_circ_0034642
hsa-miR-3127-3p	hsa_circ_0055954
hsa-miR-3137	hsa_circ_0086684
hsa-miR-3163	hsa_circ_0001190
hsa-miR-342-5p	hsa_circ_0086684
hsa-miR-361-3p	hsa_circ_0055954
hsa-miR-3619-5p	hsa_circ_0009654
hsa-miR-3678-3p	hsa_circ_0041871
hsa-miR-3907	hsa_circ_0003079
hsa-miR-432-5p	hsa_circ_0086684
hsa-miR-4433b-5p	hsa_circ_0086684
hsa-miR-4436b-5p	hsa_circ_0036188
hsa-miR-449c-5p	hsa_circ_0034642
hsa-miR-4662a-3p	hsa_circ_0008323
hsa-miR-4676-5p	hsa_circ_0086684
hsa-miR-4703-5p	hsa_circ_0074559
hsa-miR-4722-3p	hsa_circ_0004650
hsa-miR-4775	hsa_circ_0062603
hsa-miR-617	hsa_circ_0014306
hsa-miR-660-3p	hsa_circ_0055954
hsa-miR-6743-5p	hsa_circ_0062603
hsa-miR-6773-3p	hsa_circ_0004650
hsa-miR-6801-5p	hsa_circ_0004650
hsa-miR-6851-5p	hsa_circ_0007586
hsa-miR-6861-5p	hsa_circ_0008323
hsa-miR-6863	hsa_circ_0001756
hsa-miR-6874-5p	hsa_circ_0016760
hsa-miR-6877-3p	hsa_circ_0063089
hsa-miR-6881-3p	hsa_circ_0000038
hsa-miR-6883-5p	hsa_circ_0001190
hsa-miR-7974	hsa_circ_0036188
hsa-miR-92a-2-5p	hsa_circ_0000038
hsa-miR-1249-5p	hsa_circ_0041871
hsa-miR-1266-5p	hsa_circ_0014306
hsa-miR-138-5p	hsa_circ_0086684
hsa-miR-15a-5p	hsa_circ_0008584
hsa-miR-200b-5p	hsa_circ_0008323
hsa-miR-2113	hsa_circ_0001696
hsa-miR-2467-5p	hsa_circ_0063526
hsa-miR-302a-3p	hsa_circ_0001756
hsa-miR-3127-3p	hsa_circ_0034642
hsa-miR-3194-3p	hsa_circ_0001874
hsa-miR-335-3p	hsa_circ_0008323
hsa-miR-34c-5p	hsa_circ_0063089
hsa-miR-3609	hsa_circ_0000676
hsa-miR-3614-5p	hsa_circ_0041252
hsa-miR-3619-5p	hsa_circ_0062603
hsa-miR-3658	hsa_circ_0076700
hsa-miR-423-5p	hsa_circ_0004650
hsa-miR-4307	hsa_circ_0074559
hsa-miR-4312	hsa_circ_0002225
hsa-miR-4441	hsa_circ_0000129
hsa-miR-4453	hsa_circ_0063089
hsa-miR-4524a-5p	hsa_circ_0034642
hsa-miR-4642	hsa_circ_0074598
hsa-miR-4656	hsa_circ_0086684
hsa-miR-4685-3p	hsa_circ_0036188
hsa-miR-4695-3p	hsa_circ_0001726
hsa-miR-4722-5p	hsa_circ_0003079
hsa-miR-4724-3p	hsa_circ_0004650
hsa-miR-4753-3p	hsa_circ_0005782
hsa-miR-4755-3p	hsa_circ_0006913
hsa-miR-5001-5p	hsa_circ_0008323
hsa-miR-539-5p	hsa_circ_0008323
hsa-miR-548a-5p	hsa_circ_0000567
hsa-miR-548p	hsa_circ_0055954
hsa-miR-578	hsa_circ_0052767
hsa-miR-593-3p	hsa_circ_0062603
hsa-miR-6513-5p	hsa_circ_0027774
hsa-miR-6736-3p	hsa_circ_0016760
hsa-miR-6754-3p	hsa_circ_0004650
hsa-miR-6754-5p	hsa_circ_0060539
hsa-miR-6764-3p	hsa_circ_0059665
hsa-miR-6780b-5p	hsa_circ_0060539
hsa-miR-6783-3p	hsa_circ_0034642
hsa-miR-6787-5p	hsa_circ_0034642
hsa-miR-6870-5p	hsa_circ_0001190
hsa-miR-6883-5p	hsa_circ_0086684
hsa-miR-6884-3p	hsa_circ_0041871
hsa-miR-6893-3p	hsa_circ_0063089
hsa-miR-7114-5p	hsa_circ_0063089
hsa-miR-8067	hsa_circ_0008323
hsa-miR-8070	hsa_circ_0086684
hsa-let-7d-5p	hsa_circ_0008323
hsa-miR-1271-3p	hsa_circ_0001874
hsa-miR-149-3p	hsa_circ_0001190
hsa-miR-16-5p	hsa_circ_0063089
hsa-miR-194-3p	hsa_circ_0000129
hsa-miR-2682-3p	hsa_circ_0030509
hsa-miR-26b-3p	hsa_circ_0063089
hsa-miR-3135a	hsa_circ_0060539
hsa-miR-3149	hsa_circ_0008323
hsa-miR-3171	hsa_circ_0015270
hsa-miR-323a-5p	hsa_circ_0063089
hsa-miR-339-5p	hsa_circ_0008323
hsa-miR-34b-5p	hsa_circ_0063526
hsa-miR-34c-5p	hsa_circ_0063526
hsa-miR-3672	hsa_circ_0074559
hsa-miR-3689b-3p	hsa_circ_0017726
hsa-miR-3689c	hsa_circ_0017726
hsa-miR-372-3p	hsa_circ_0001726
hsa-miR-3942-5p	hsa_circ_0074559
hsa-miR-3944-5p	hsa_circ_0055954
hsa-miR-411-3p	hsa_circ_0062603
hsa-miR-451b	hsa_circ_0008323
hsa-miR-4642	hsa_circ_0005785
hsa-miR-4642	hsa_circ_0028196
hsa-miR-4659b-3p	hsa_circ_0063089
hsa-miR-4686	hsa_circ_0002490
hsa-miR-4686	hsa_circ_0086684
hsa-miR-4715-5p	hsa_circ_0006913
hsa-miR-4725-3p	hsa_circ_0060539
hsa-miR-4768-5p	hsa_circ_0063089
hsa-miR-4778-3p	hsa_circ_0008068
hsa-miR-4778-3p	hsa_circ_0063089
hsa-miR-499b-5p	hsa_circ_0008926
hsa-miR-505-5p	hsa_circ_0041871
hsa-miR-512-5p	hsa_circ_0034642
hsa-miR-520g-3p	hsa_circ_0008323
hsa-miR-520g-5p	hsa_circ_0004650
hsa-miR-586	hsa_circ_0001190
hsa-miR-6124	hsa_circ_0004650
hsa-miR-6131	hsa_circ_0063089
hsa-miR-6132	hsa_circ_0034642
hsa-miR-6728-5p	hsa_circ_0018242
hsa-miR-6756-3p	hsa_circ_0000861
hsa-miR-6758-5p	hsa_circ_0089153
hsa-miR-676-5p	hsa_circ_0004650
hsa-miR-6774-5p	hsa_circ_0063526
hsa-miR-6780a-3p	hsa_circ_0052767
hsa-miR-6783-5p	hsa_circ_0060539
hsa-miR-6791-3p	hsa_circ_0063089
hsa-miR-6798-5p	hsa_circ_0034642
hsa-miR-6801-5p	hsa_circ_0001726
hsa-miR-6808-5p	hsa_circ_0008323
hsa-miR-6868-5p	hsa_circ_0001348
hsa-miR-6870-3p	hsa_circ_0000861
hsa-miR-6880-5p	hsa_circ_0036188
hsa-miR-6880-5p	hsa_circ_0076700
hsa-miR-6882-3p	hsa_circ_0034642
hsa-miR-6886-3p	hsa_circ_0063089
hsa-miR-6893-5p	hsa_circ_0004650
hsa-miR-7703	hsa_circ_0001726
hsa-miR-7978	hsa_circ_0001726
hsa-miR-8083	hsa_circ_0062603
hsa-miR-9-5p	hsa_circ_0062603
hsa-let-7a-5p	hsa_circ_0086684
hsa-miR-1249-5p	hsa_circ_0008323
hsa-miR-138-2-3p	hsa_circ_0052767
hsa-miR-152-5p	hsa_circ_0076700
hsa-miR-3175	hsa_circ_0008323
hsa-miR-3612	hsa_circ_0034642
hsa-miR-3677-5p	hsa_circ_0074598
hsa-miR-3688-3p	hsa_circ_0074559
hsa-miR-3944-5p	hsa_circ_0086684
hsa-miR-3977	hsa_circ_0003079
hsa-miR-4252	hsa_circ_0001746
hsa-miR-4290	hsa_circ_0063089
hsa-miR-4430	hsa_circ_0086684
hsa-miR-4435	hsa_circ_0026134
hsa-miR-4447	hsa_circ_0034642
hsa-miR-4453	hsa_circ_0075320
hsa-miR-4459	hsa_circ_0078605
hsa-miR-4514	hsa_circ_0034642
hsa-miR-4519	hsa_circ_0000129
hsa-miR-4524a-3p	hsa_circ_0008323
hsa-miR-4531	hsa_circ_0052767
hsa-miR-4659b-3p	hsa_circ_0062610
hsa-miR-4687-3p	hsa_circ_0086684
hsa-miR-4722-5p	hsa_circ_0008323
hsa-miR-4739	hsa_circ_0086684
hsa-miR-4763-5p	hsa_circ_0000861
hsa-miR-5003-5p	hsa_circ_0076700
hsa-miR-5006-3p	hsa_circ_0008068
hsa-miR-506-3p	hsa_circ_0026134
hsa-miR-5196-5p	hsa_circ_0086684
hsa-miR-520d-5p	hsa_circ_0004650
hsa-miR-520h	hsa_circ_0008323
hsa-miR-548s	hsa_circ_0062603
hsa-miR-5571-5p	hsa_circ_0076700
hsa-miR-5579-5p	hsa_circ_0036188
hsa-miR-575	hsa_circ_0041871
hsa-miR-6069	hsa_circ_0034642
hsa-miR-637	hsa_circ_0006913
hsa-miR-6501-3p	hsa_circ_0008323
hsa-miR-6510-5p	hsa_circ_0034642
hsa-miR-6515-3p	hsa_circ_0063089
hsa-miR-660-5p	hsa_circ_0075320
hsa-miR-6729-5p	hsa_circ_0004650
hsa-miR-6760-5p	hsa_circ_0048764
hsa-miR-6808-5p	hsa_circ_0086684
hsa-miR-6817-5p	hsa_circ_0063089
hsa-miR-6819-5p	hsa_circ_0086684
hsa-miR-6825-5p	hsa_circ_0086684
hsa-miR-6833-5p	hsa_circ_0007178
hsa-miR-6859-3p	hsa_circ_0000792
hsa-miR-6883-5p	hsa_circ_0007178
hsa-miR-889-5p	hsa_circ_0036188
hsa-miR-98-5p	hsa_circ_0086684
hsa-miR-1229-5p	hsa_circ_0006156
hsa-miR-1229-5p	hsa_circ_0007148
hsa-miR-1231	hsa_circ_0001348
hsa-miR-1238-3p	hsa_circ_0000861
hsa-miR-1245b-3p	hsa_circ_0086684
hsa-miR-202-5p	hsa_circ_0002807
hsa-miR-2110	hsa_circ_0006156
hsa-miR-2110	hsa_circ_0007148
hsa-miR-302c-5p	hsa_circ_0008323
hsa-miR-302d-5p	hsa_circ_0062603
hsa-miR-3074-5p	hsa_circ_0062603
hsa-miR-30d-3p	hsa_circ_0052767
hsa-miR-3158-5p	hsa_circ_0062603
hsa-miR-330-5p	hsa_circ_0063089
hsa-miR-361-3p	hsa_circ_0000792
hsa-miR-3664-3p	hsa_circ_0008323
hsa-miR-377-5p	hsa_circ_0008323
hsa-miR-3934-3p	hsa_circ_0063089
hsa-miR-4267	hsa_circ_0063089
hsa-miR-4445-3p	hsa_circ_0026134
hsa-miR-4476	hsa_circ_0060539
hsa-miR-4505	hsa_circ_0055954
hsa-miR-4518	hsa_circ_0026134
hsa-miR-4632-5p	hsa_circ_0063526
hsa-miR-4685-5p	hsa_circ_0000792
hsa-miR-4690-3p	hsa_circ_0000792
hsa-miR-4725-3p	hsa_circ_0016760
hsa-miR-4739	hsa_circ_0026134
hsa-miR-4743-3p	hsa_circ_0076700
hsa-miR-4753-3p	hsa_circ_0030509
hsa-miR-4753-3p	hsa_circ_0062603
hsa-miR-4771	hsa_circ_0086684
hsa-miR-5088-3p	hsa_circ_0000129
hsa-miR-516b-5p	hsa_circ_0017726
hsa-miR-5193	hsa_circ_0055954
hsa-miR-5196-5p	hsa_circ_0055954
hsa-miR-520a-5p	hsa_circ_0005185
hsa-miR-6088	hsa_circ_0006156
hsa-miR-6088	hsa_circ_0007148
hsa-miR-641	hsa_circ_0076700
hsa-miR-6729-3p	hsa_circ_0041871
hsa-miR-6756-5p	hsa_circ_0076700
hsa-miR-6769b-5p	hsa_circ_0034642
hsa-miR-6785-5p	hsa_circ_0086684
hsa-miR-6791-5p	hsa_circ_0016121
hsa-miR-6797-5p	hsa_circ_0006913
hsa-miR-6819-5p	hsa_circ_0089153
hsa-miR-6859-5p	hsa_circ_0004650
hsa-miR-6882-3p	hsa_circ_0004650
hsa-miR-6883-5p	hsa_circ_0076700
hsa-miR-6893-5p	hsa_circ_0008323
hsa-miR-7113-3p	hsa_circ_0004650
hsa-miR-7160-5p	hsa_circ_0036766
hsa-miR-876-5p	hsa_circ_0052767
hsa-miR-1225-5p	hsa_circ_0034642
hsa-miR-1273f	hsa_circ_0008323
hsa-miR-1283	hsa_circ_0004650
hsa-miR-129-5p	hsa_circ_0062603
hsa-miR-130a-5p	hsa_circ_0001190
hsa-miR-146b-5p	hsa_circ_0008323
hsa-miR-203a-5p	hsa_circ_0001756
hsa-miR-224-3p	hsa_circ_0004650
hsa-miR-2467-5p	hsa_circ_0008323
hsa-miR-2682-3p	hsa_circ_0016760
hsa-miR-3184-5p	hsa_circ_0036188
hsa-miR-323b-5p	hsa_circ_0014306
hsa-miR-335-3p	hsa_circ_0074598
hsa-miR-3611	hsa_circ_0086684
hsa-miR-3671	hsa_circ_0008323
hsa-miR-3692-5p	hsa_circ_0074854
hsa-miR-3714	hsa_circ_0076700
hsa-miR-421	hsa_circ_0008323
hsa-miR-4323	hsa_circ_0034642
hsa-miR-4443	hsa_circ_0086684
hsa-miR-4446-3p	hsa_circ_0086684
hsa-miR-4491	hsa_circ_0086684
hsa-miR-4531	hsa_circ_0086684
hsa-miR-455-3p	hsa_circ_0002225
hsa-miR-4649-3p	hsa_circ_0060539
hsa-miR-4654	hsa_circ_0004650
hsa-miR-4692	hsa_circ_0034642
hsa-miR-4733-3p	hsa_circ_0004650
hsa-miR-4747-5p	hsa_circ_0036188
hsa-miR-4778-3p	hsa_circ_0005185
hsa-miR-495-3p	hsa_circ_0008323
hsa-miR-5003-3p	hsa_circ_0005699
hsa-miR-5197-5p	hsa_circ_0008323
hsa-miR-5699-3p	hsa_circ_0008323
hsa-miR-627-3p	hsa_circ_0062603
hsa-miR-670-5p	hsa_circ_0001492
hsa-miR-6736-3p	hsa_circ_0036766
hsa-miR-6756-5p	hsa_circ_0026134
hsa-miR-6764-3p	hsa_circ_0008584
hsa-miR-6764-5p	hsa_circ_0008323
hsa-miR-6766-5p	hsa_circ_0014306
hsa-miR-6845-3p	hsa_circ_0063089
hsa-miR-6855-5p	hsa_circ_0001057
hsa-miR-6855-5p	hsa_circ_0060539
hsa-miR-6872-3p	hsa_circ_0007178
hsa-miR-7107-5p	hsa_circ_0004650
hsa-miR-7157-5p	hsa_circ_0055954
hsa-miR-7843-5p	hsa_circ_0034642
hsa-miR-8072	hsa_circ_0048764
hsa-miR-874-5p	hsa_circ_0034642
hsa-miR-876-5p	hsa_circ_0076700
hsa-miR-9500	hsa_circ_0026134
hsa-miR-1254	hsa_circ_0036188
hsa-miR-1262	hsa_circ_0004650
hsa-miR-1268a	hsa_circ_0076700
hsa-miR-1268b	hsa_circ_0076700
hsa-miR-1306-5p	hsa_circ_0034642
hsa-miR-18a-3p	hsa_circ_0036188
hsa-miR-302d-3p	hsa_circ_0008382
hsa-miR-3185	hsa_circ_0062603
hsa-miR-3619-5p	hsa_circ_0063089
hsa-miR-3689a-3p	hsa_circ_0008323
hsa-miR-378g	hsa_circ_0063089
hsa-miR-3918	hsa_circ_0000792
hsa-miR-4471	hsa_circ_0034642
hsa-miR-5001-5p	hsa_circ_0000129
hsa-miR-516a-3p	hsa_circ_0063089
hsa-miR-516b-3p	hsa_circ_0063089
hsa-miR-5589-5p	hsa_circ_0040773
hsa-miR-6081	hsa_circ_0086684
hsa-miR-646	hsa_circ_0018242
hsa-miR-6739-3p	hsa_circ_0001726
hsa-miR-6746-5p	hsa_circ_0060539
hsa-miR-6751-5p	hsa_circ_0086684
hsa-miR-6754-3p	hsa_circ_0034642
hsa-miR-6780a-3p	hsa_circ_0000020
hsa-miR-6782-3p	hsa_circ_0086684
hsa-miR-6819-5p	hsa_circ_0015270
hsa-miR-6846-5p	hsa_circ_0086684
hsa-miR-7-1-3p	hsa_circ_0074559
hsa-miR-8089	hsa_circ_0036188
hsa-miR-873-3p	hsa_circ_0006913
hsa-miR-1227-5p	hsa_circ_0041252
hsa-miR-149-5p	hsa_circ_0034642
hsa-miR-1587	hsa_circ_0036188
hsa-miR-2054	hsa_circ_0001190
hsa-miR-299-3p	hsa_circ_0008952
hsa-miR-302a-3p	hsa_circ_0008323
hsa-miR-30c-1-3p	hsa_circ_0008323
hsa-miR-3181	hsa_circ_0034642
hsa-miR-3620-5p	hsa_circ_0076700
hsa-miR-3928-3p	hsa_circ_0086684
hsa-miR-4302	hsa_circ_0034642
hsa-miR-4447	hsa_circ_0089153
hsa-miR-4531	hsa_circ_0076700
hsa-miR-4659a-3p	hsa_circ_0062610
hsa-miR-4728-5p	hsa_circ_0002807
hsa-miR-4793-5p	hsa_circ_0008323
hsa-miR-5189-5p	hsa_circ_0075320
hsa-miR-553	hsa_circ_0005699
hsa-miR-5579-5p	hsa_circ_0005785
hsa-miR-647	hsa_circ_0001646
hsa-miR-6728-3p	hsa_circ_0061346
hsa-miR-6731-3p	hsa_circ_0060539
hsa-miR-6759-5p	hsa_circ_0004650
hsa-miR-6761-5p	hsa_circ_0062603
hsa-miR-6888-3p	hsa_circ_0068851
hsa-miR-7112-5p	hsa_circ_0034642
hsa-miR-764	hsa_circ_0036188
hsa-miR-8059	hsa_circ_0004650
hsa-miR-1236-3p	hsa_circ_0030509
hsa-miR-4676-5p	hsa_circ_0080425
hsa-miR-4727-5p	hsa_circ_0023115
hsa-miR-4755-5p	hsa_circ_0036188
hsa-miR-559	hsa_circ_0008323
hsa-miR-6086	hsa_circ_0008323
hsa-miR-635	hsa_circ_0008323
hsa-miR-6829-3p	hsa_circ_0063526
hsa-miR-3187-5p	hsa_circ_0078607
hsa-miR-6878-3p	hsa_circ_0002807
hsa-miR-7152-3p	hsa_circ_0004368
hsa-miR-150-3p	hsa_circ_0004650
hsa-miR-548k	hsa_circ_0008323
hsa-miR-6873-3p	hsa_circ_0034642
hsa-miR-365a-5p	hsa_circ_0000129
hsa-miR-4763-3p	hsa_circ_0007312
hsa-miR-6891-3p	hsa_circ_0063526
hsa-miR-181d-5p	hsa_circ_0005785
hsa-miR-197-3p	hsa_circ_0023115
hsa-miR-4423-5p	hsa_circ_0006795
hsa-miR-4520-3p	hsa_circ_0036188
hsa-miR-4713-5p	hsa_circ_0026134
hsa-miR-6735-5p	hsa_circ_0002807
hsa-miR-1225-5p	hsa_circ_0055954
hsa-miR-1262	hsa_circ_0034642
hsa-miR-376a-3p	hsa_circ_0000735
hsa-miR-4459	hsa_circ_0003079
hsa-miR-548as-3p	hsa_circ_0008323
hsa-miR-593-5p	hsa_circ_0000735
hsa-miR-7849-3p	hsa_circ_0008952
hsa-miR-877-3p	hsa_circ_0002807
hsa-miR-450b-5p	hsa_circ_0016121
hsa-miR-5587-3p	hsa_circ_0063089
hsa-miR-939-3p	hsa_circ_0034642
hsa-miR-106b-5p	hsa_circ_0008068
hsa-miR-1322	hsa_circ_0004271
hsa-miR-361-3p	hsa_circ_0015270
hsa-miR-367-3p	hsa_circ_0078607
hsa-miR-4640-5p	hsa_circ_0013058
hsa-miR-625-5p	hsa_circ_0074559
hsa-miR-6876-3p	hsa_circ_0034642
hsa-miR-145-3p	hsa_circ_0008068
hsa-miR-191-5p	hsa_circ_0074559
hsa-miR-2054	hsa_circ_0032154
hsa-miR-211-5p	hsa_circ_0016121
hsa-miR-4685-5p	hsa_circ_0017726
hsa-miR-548n	hsa_circ_0008323
hsa-miR-6750-5p	hsa_circ_0008584
hsa-miR-6806-5p	hsa_circ_0014306
hsa-miR-197-5p	hsa_circ_0004291
hsa-miR-3130-3p	hsa_circ_0004650
hsa-miR-3617-5p	hsa_circ_0072904
hsa-miR-376b-3p	hsa_circ_0000735
hsa-miR-378h	hsa_circ_0063089
hsa-miR-4486	hsa_circ_0076700
hsa-miR-502-5p	hsa_circ_0004271
hsa-miR-548g-3p	hsa_circ_0004291
hsa-miR-5586-5p	hsa_circ_0027774
hsa-miR-5591-5p	hsa_circ_0008323
hsa-miR-6780b-3p	hsa_circ_0008068
hsa-miR-7156-3p	hsa_circ_0036766
hsa-miR-8089	hsa_circ_0031132
hsa-miR-144-5p	hsa_circ_0008323
hsa-miR-1468-5p	hsa_circ_0006795
hsa-miR-22-5p	hsa_circ_0001238
hsa-miR-22-5p	hsa_circ_0008806
hsa-miR-32-3p	hsa_circ_0008323
hsa-miR-4641	hsa_circ_0063526
hsa-miR-4671-3p	hsa_circ_0008806
hsa-miR-4727-5p	hsa_circ_0001439
hsa-miR-4727-5p	hsa_circ_0001440
hsa-miR-4762-3p	hsa_circ_0001772
hsa-miR-4762-3p	hsa_circ_0083092
hsa-miR-512-5p	hsa_circ_0005699
hsa-miR-524-3p	hsa_circ_0065308
hsa-miR-556-3p	hsa_circ_0000647
hsa-miR-619-5p	hsa_circ_0016760
hsa-miR-6791-5p	hsa_circ_0000735
hsa-miR-6837-5p	hsa_circ_0016121
hsa-miR-6885-5p	hsa_circ_0056731
hsa-miR-6895-5p	hsa_circ_0036188
hsa-miR-7-5p	hsa_circ_0005785
hsa-miR-7-5p	hsa_circ_0028196
hsa-miR-7856-5p	hsa_circ_0031132
hsa-miR-1182	hsa_circ_0000735
hsa-miR-1249-5p	hsa_circ_0006156
hsa-miR-1249-5p	hsa_circ_0007148
hsa-miR-1264	hsa_circ_0014306
hsa-miR-1273d	hsa_circ_0001278
hsa-miR-1291	hsa_circ_0031027
hsa-miR-136-5p	hsa_circ_0017726
hsa-miR-3689a-5p	hsa_circ_0014306
hsa-miR-3689b-5p	hsa_circ_0014306
hsa-miR-3689e	hsa_circ_0014306
hsa-miR-423-5p	hsa_circ_0001756
hsa-miR-4459	hsa_circ_0022383
hsa-miR-499a-3p	hsa_circ_0005965
hsa-miR-499a-3p	hsa_circ_0006935
hsa-miR-5001-5p	hsa_circ_0076700
hsa-miR-509-5p	hsa_circ_0005479
hsa-miR-5189-5p	hsa_circ_0047641
hsa-miR-6129	hsa_circ_0055954
hsa-miR-671-5p	hsa_circ_0004650
hsa-miR-6730-5p	hsa_circ_0086684
hsa-miR-6760-3p	hsa_circ_0004525
hsa-miR-6829-5p	hsa_circ_0034642
hsa-miR-769-3p	hsa_circ_0008952
hsa-miR-1301-3p	hsa_circ_0036188
hsa-miR-145-5p	hsa_circ_0016760
hsa-miR-181b-5p	hsa_circ_0005785
hsa-miR-19b-1-5p	hsa_circ_0007312
hsa-miR-19b-1-5p	hsa_circ_0062603
hsa-miR-21-5p	hsa_circ_0083757
hsa-miR-3149	hsa_circ_0041252
hsa-miR-3200-5p	hsa_circ_0000676
hsa-miR-365b-5p	hsa_circ_0000129
hsa-miR-3677-3p	hsa_circ_0029033
hsa-miR-3690	hsa_circ_0005699
hsa-miR-3943	hsa_circ_0060539
hsa-miR-4436b-3p	hsa_circ_0034642
hsa-miR-4446-5p	hsa_circ_0015270
hsa-miR-4469	hsa_circ_0016760
hsa-miR-4640-5p	hsa_circ_0041871
hsa-miR-4698	hsa_circ_0054673
hsa-miR-4724-3p	hsa_circ_0029033
hsa-miR-4725-3p	hsa_circ_0076700
hsa-miR-4731-5p	hsa_circ_0015494
hsa-miR-4763-3p	hsa_circ_0017726
hsa-miR-4776-3p	hsa_circ_0063526
hsa-miR-483-5p	hsa_circ_0086684
hsa-miR-491-5p	hsa_circ_0013058
hsa-miR-497-3p	hsa_circ_0008323
hsa-miR-510-5p	hsa_circ_0006784
hsa-miR-518c-3p	hsa_circ_0008323
hsa-miR-5195-3p	hsa_circ_0001492
hsa-miR-532-5p	hsa_circ_0086684
hsa-miR-548n	hsa_circ_0076700
