Probe_ID	High_FC	High_pvalue	High_FDR
ASCRP3002487	-1.59403401649912	0.00586982800175619	0.0484902321401908
ASCRP3002488	-1.21221143423127	0.0293093893295455	0.0848821251320698
ASCRP3002489	-5.84203100297018	0.0244231058743822	0.0780322796865862
ASCRP3002495	1.44096672561246	0.0175608914874517	0.0685006006802568
ASCRP3002496	-10.7580557363696	0.0400851505141404	0.100391346100231
ASCRP3002497	1.31545757819006	0.0100962505832649	0.0562754595257214
ASCRP3002499	-1.89393705075728	0.0415312236734193	0.102566177775307
ASCRP3002500	1.2297576340457	0.0377066215992991	0.096943852385613
ASCRP3002503	1.53893795047549	0.0471156938915646	0.110003320834861
ASCRP3002505	-1.26372741298802	0.0008604540706742	0.0441113185344508
ASCRP3002508	-2.03686536416918	0.0252379487376345	0.0788906053328901
ASCRP3002510	1.78240661124706	0.0189017355550097	0.0705887862770596
ASCRP3002511	-1.54928610255897	0.00337966438974345	0.0448918149964785
ASCRP3002517	1.78327813683034	0.00322485501128967	0.0448918149964785
ASCRP3002518	1.40845471738724	0.0177214240884263	0.0687152622396368
ASCRP3002519	3.15837182617489	0.0148998945183321	0.0639237670265026
ASCRP3002520	2.33895188036915	0.0140585041510225	0.0629148635285925
ASCRP3002525	-1.59620318944256	0.00570595269465492	0.0484467524675325
ASCRP3002530	-6.16977632496307	0.010883034933992	0.0576014986834571
ASCRP3002535	3.54663344598015	0.00653170536318061	0.0494205309654965
ASCRP3002536	-1.34737826421605	0.0290392278226295	0.0845842786394843
ASCRP3002538	-1.94677779202541	0.0244061965379427	0.0780279112190621
ASCRP3002550	1.62513001404915	0.0247153592585329	0.0783147336365472
ASCRP3002559	1.17791352037639	0.0295101035795017	0.0851169073910072
ASCRP3002560	-1.16616242366944	0.0216858241787456	0.0743601588923362
ASCRP3002564	-1.3351827795043	0.0244729979205574	0.0780322796865862
ASCRP3002565	1.65497852276965	0.0120634858593552	0.05942427631884
ASCRP3002566	-13.7324773804491	0.0221136107313214	0.0748357804878093
ASCRP3002568	-3.74416455716957	0.00380776644110072	0.0453787607821654
ASCRP3002571	-2.77214065519137	0.0310610102907259	0.0874334199910959
ASCRP3002573	2.00440746429327	0.00675055847677474	0.050015182874856
ASCRP3002578	-1.44791873492455	0.0463803990030227	0.108951349001112
ASCRP3002580	2.46251530701348	7.79531408926064e-05	0.0361121553804447
ASCRP3002581	-1.07422964372066	0.0309900331643169	0.087349563063581
ASCRP3002583	-1.82261463851389	0.0436943443040149	0.105455877072991
ASCRP3002585	2.83995732334227	0.0372713075891963	0.096322753489659
ASCRP3002588	1.72458809489606	0.0203365730740672	0.0721910794811517
ASCRP3002590	3.48004692228706	0.0102361654522135	0.056418921424607
ASCRP3002592	1.33712312423684	0.0162394217111123	0.066397601165891
ASCRP3002596	-1.8839348409722	0.00895224568242823	0.0546479378557387
ASCRP3002603	2.16297206399575	0.0161077075405877	0.0661621612046214
ASCRP3002608	-2.55398684452419	0.0346700228640435	0.0926423456733854
ASCRP3002614	-1.91495453024996	0.0187983461980829	0.0705169802184575
ASCRP3002619	-1.1054231947483	0.0293704126964253	0.0849237446484001
ASCRP3002620	-2.17690586403963	0.00541330511661274	0.0479961560222614
ASCRP3002622	-1.46553594068712	0.0203972805892098	0.0721910794811517
ASCRP3002623	-2.29020090359447	0.0467291397684229	0.109502463933212
ASCRP3002624	1.30073072683791	0.0274846553462497	0.0822571751869511
ASCRP3002626	1.68139906249004	0.0093711126385929	0.0548799369884763
ASCRP3002629	-5.43255811660051	0.0267811819340745	0.081257304142172
ASCRP3002634	-3.4859582525234	0.00880791359939388	0.0544039361956433
ASCRP3002636	1.29966089143141	0.0184805634316839	0.0701264758007813
ASCRP3002637	1.77517810328393	0.0351573919066993	0.0933305009665984
ASCRP3002640	1.83607566462796	0.036910271050988	0.0958130109660119
ASCRP3002642	-1.20215043793582	0.000333057986060658	0.0428929628224084
ASCRP3002645	-1.45139842520418	0.000563537170740061	0.0439704422124536
ASCRP3002646	2.2477463954068	0.0212643489197509	0.0735404735017063
ASCRP3002647	-3.03485270179095	0.0362340722087159	0.094790151263727
ASCRP3002648	1.90714301029833	0.00499484504256868	0.0474302806122596
ASCRP3002649	1.38203579701504	0.0304211626559505	0.0865475279136826
ASCRP3002652	3.33643309085933	0.00847196703602543	0.0538130091038296
ASCRP3002654	1.76387514441444	0.0366061987401371	0.0953716862480005
ASCRP3002655	-1.88201273894997	0.0332767702808364	0.0905604963890603
ASCRP3002663	-1.54575185358071	0.00141931204681488	0.0441113185344508
ASCRP3002666	1.08742604053074	0.00100325943579006	0.0441113185344508
ASCRP3002670	3.74646397924	0.00985527027941631	0.0557044229007048
ASCRP3002671	3.57848507764561	0.00914725640355475	0.0548111963191916
ASCRP3002672	2.01944172946217	0.0132533884464612	0.0613133811209652
ASCRP3002673	1.17877989834337	0.0137232734130098	0.0618845102231384
ASCRP3002675	-1.92110785768398	0.0446919062992761	0.106755661620274
ASCRP3002681	1.08449623719866	0.0180342740833562	0.0692621501315052
ASCRP3002685	3.44065692130908	0.0464948534570886	0.109145205065939
ASCRP3002687	3.09252112954518	0.000394014244877869	0.0428929628224084
ASCRP3002690	-2.43698271843157	0.0317737900274672	0.0886032318635435
ASCRP3002691	1.98819236781129	0.00678513063220712	0.0500972954004352
ASCRP3002693	2.33107040460344	0.00655750790990502	0.0494760550468134
ASCRP3002696	-1.44722902517022	0.0432394598007826	0.104818205418053
ASCRP3002699	-2.21259956432231	0.0117880899858119	0.0589599504914844
ASCRP3002700	1.61612744052146	0.0070962910836339	0.0505466114292645
ASCRP3002702	-1.33184462292343	0.0121248110005124	0.0595603022909005
ASCRP3002703	1.23108340818546	0.0446063626034798	0.10669884282565
ASCRP3002704	-1.28139836534682	0.0154912225343976	0.0650602267826461
ASCRP3002705	1.27663149093106	0.0118317719264876	0.0590439739046178
ASCRP3002706	1.46441317457342	0.0353962975604087	0.093555835979204
ASCRP3002707	2.25681280091502	0.0156283699779067	0.0653355951274136
ASCRP3002710	1.64749949909837	0.00168268810306056	0.0441113185344508
ASCRP3002711	1.69996915794942	0.0132397489775815	0.0613133811209652
ASCRP3002714	1.90556212030144	0.0217321776093424	0.0744412923257495
ASCRP3002717	-4.55172205426233	0.0147106302533164	0.0636303155520776
ASCRP3002721	-1.2359646266058	0.0216041725834386	0.0742486113168817
ASCRP3002728	-1.38076071990393	0.0193688253461935	0.0710882368215512
ASCRP3002732	-13.8656571857277	0.0322797554295249	0.0892718086105544
ASCRP3002734	1.35970228793133	0.00355549176088421	0.0453787607821654
ASCRP3002735	2.96634795539708	0.0014743483937193	0.0441113185344508
ASCRP3002736	1.7992919140999	0.0422812901406026	0.103485419413241
ASCRP3002737	1.3574067504049	0.0461319242773474	0.108756236298292
ASCRP3002738	-1.40353711846018	0.0245287798036525	0.0780866183062315
ASCRP3002739	2.5384721568495	0.00256794133274446	0.0442556992255599
ASCRP3002740	-1.48781664306104	0.0144998019953589	0.0633986281026287
ASCRP3002741	1.60162569640334	0.0274509429284368	0.0822168657197906
ASCRP3002749	-1.4590267153416	0.0198283212985046	0.0717171402438549
ASCRP3002757	1.3032803558451	0.000546066906483001	0.0439704422124536
ASCRP3002758	-5.53389421924481	0.0114706296812417	0.058404488267362
ASCRP3002761	1.76200898377654	0.00364248038709646	0.0453787607821654
ASCRP3002762	2.1190388206071	0.0233654943271147	0.0766636702094751
ASCRP3002767	-1.35823068913082	0.00498794525217704	0.0474302806122596
ASCRP3002768	-2.85482267473045	0.00571659888183313	0.0484467524675325
ASCRP3002769	-1.65975372256451	0.00631237633688724	0.0491143976742296
ASCRP3002771	1.8394353442666	0.0444388157184413	0.10646518952905
ASCRP3002772	1.41873798444152	0.0107828608353022	0.057410251870402
ASCRP3002776	1.65734549791648	0.00188292736865131	0.0441113185344508
ASCRP3002777	3.35233854763517	0.0453911396325423	0.107787245771837
ASCRP3002778	1.61511449681462	0.014340084436161	0.0633825097123015
ASCRP3002783	1.24000784108379	0.0031552034509247	0.0448843369290625
ASCRP3002784	1.36613783355304	0.0401225838402938	0.10039368142417
ASCRP3002787	2.41214940696866	0.00467466424726542	0.046798727938236
ASCRP3002788	1.49161532387448	0.0141676166224046	0.0631663050029564
ASCRP3002789	-2.19916004822408	0.027281301078177	0.0820043164132226
ASCRP3002793	1.22060644330123	0.0451596125944696	0.107598796404998
ASCRP3002796	-1.47686441772779	0.00459403677103329	0.0467909419080337
ASCRP3002797	1.96868957700241	0.00829452815990481	0.0534438058422423
ASCRP3002798	1.28217787180515	0.0165259483212818	0.0668587396659212
ASCRP3002799	1.83729131618398	0.0203122579629906	0.0721910794811517
ASCRP3002801	-3.29283833728275	0.0123318810197785	0.0599652394602984
ASCRP3002806	3.0960218073862	0.00279915981921737	0.0442556992255599
ASCRP3002809	-4.13368898791174	0.0311285040132491	0.0874601281359022
ASCRP3002811	1.34176296272074	0.000455501991971486	0.0429355012465006
ASCRP3002821	2.35030297593388	0.0116467298938117	0.05873876202492
ASCRP3002823	1.69903320492803	0.0400987462120303	0.10039368142417
ASCRP3002824	3.48749035105656	0.00631900138755591	0.0491143976742296
ASCRP3002829	3.99752012947167	0.0137094175014694	0.0618663042025264
ASCRP3002830	-4.60503541245377	0.0188510120951372	0.0705779093623081
ASCRP3002831	-2.67876523203629	0.00569959035355406	0.0484467524675325
ASCRP3002832	2.27791806480511	0.00737456508171572	0.0509545762950455
ASCRP3002833	2.05700733853539	0.029783685996812	0.085618841191884
ASCRP3002834	-1.42616738567153	0.0403189660140229	0.100643462326851
ASCRP3002835	2.43454755225478	0.00565963065966941	0.0484413115343537
ASCRP3002836	-1.30256077132388	0.0132589684964527	0.0613133811209652
ASCRP3002838	1.88771201676401	0.0444298627338011	0.10646518952905
ASCRP3002839	1.89029695826047	0.0348783542593578	0.0929116335710735
ASCRP3002840	2.41329998340171	0.00578026500676329	0.0484467524675325
ASCRP3002841	-1.23166102435971	0.00947351082556841	0.055109494913143
ASCRP3002843	1.90348009357099	0.0146847671155424	0.0635947499640952
ASCRP3002844	-1.13454437838715	0.00437665055595136	0.0465957345945663
ASCRP3002845	-10.9931365826186	0.0347295633275857	0.0926447828437129
ASCRP3002846	2.56944197299384	1.92991235881189e-05	0.0333433715249585
ASCRP3002853	1.85416654528466	0.00226213181579702	0.0442556992255599
ASCRP3002854	-7.34522116469465	0.00952084945835774	0.055138665497074
ASCRP3002861	1.60384883080744	0.00166269869134329	0.0441113185344508
ASCRP3002862	-12.8016238612624	0.00302273799498615	0.0444191899287515
ASCRP3002863	-1.61816061819092	0.00713219694864618	0.0505466114292645
ASCRP3002865	-1.91889658136236	0.0028141453204939	0.0442556992255599
ASCRP3002867	-2.41248420431676	0.00211254729076339	0.0442556992255599
ASCRP3002872	-1.69214187658609	0.00507445686480701	0.0476189006559447
ASCRP3002877	1.95691004518867	0.0235588119064858	0.0769676009717695
ASCRP3002881	2.02959284987267	0.0019869245177781	0.0441113185344508
ASCRP3002882	2.74778391221836	0.0326613320849073	0.0897458655410314
ASCRP3002885	-2.53239223256485	0.0165360297242384	0.0668587396659212
ASCRP3002886	1.98233568324259	0.0122008694414885	0.0596618095283577
ASCRP3002889	-2.54879656029266	0.0115615061754074	0.058590582637517
ASCRP3002890	1.97885089439522	0.0219737156953361	0.0747749346143486
ASCRP3002891	2.07049408038772	0.00688893940908052	0.0501896585623011
ASCRP3002892	2.03560757914356	0.0248885248962507	0.0784676277620585
ASCRP3002893	4.35827381514661	0.00313267751484474	0.0448843369290625
ASCRP3002894	1.23114450260682	0.00382354204435886	0.0453787607821654
ASCRP3002896	1.62106934140319	0.0462500010289236	0.108843649045301
ASCRP3002897	4.3295517042899	0.0146866327641573	0.0635947499640952
ASCRP3002903	-1.76955316403323	0.035932613114594	0.0942293573404571
ASCRP3002904	1.46015032064823	0.0459561104137811	0.108468618139006
ASCRP3002905	-4.56356199184668	0.0141104534910347	0.0629943981249811
ASCRP3002906	5.07013949951576	0.00839136252443803	0.0536674449341901
ASCRP3002908	-1.75947696316194	0.00774642446998816	0.0517386671997837
ASCRP3002910	4.4522219654208	0.0026322829781584	0.0442556992255599
ASCRP3002911	1.47152139508807	0.00377836954845186	0.0453787607821654
ASCRP3002912	-3.41485582143417	0.0194100083586627	0.0711555836858691
ASCRP3002913	1.85265444369141	0.00193069557378934	0.0441113185344508
ASCRP3002916	1.29461185960186	0.00458015986065566	0.0467909419080337
ASCRP3002917	1.56700691190201	0.0107904760473995	0.057410251870402
ASCRP3002918	-4.38024858853944	0.0148249682492082	0.0638106731534467
ASCRP3002921	-1.52861982922669	0.011864514209212	0.0591225606196148
ASCRP3002925	-1.3944073400221	0.000737270932623343	0.0441113185344508
ASCRP3002926	3.07221015711474	0.0235597119694451	0.0769676009717695
ASCRP3002927	3.92447545387403	0.000524806201612421	0.0437724565675905
ASCRP3002931	-2.29886996773638	0.0301693995659119	0.0862369932285839
ASCRP3002932	2.45970579539149	0.0129674990381303	0.0609116754425729
ASCRP3002936	1.63394871080639	0.0095983518066626	0.0551943879448373
ASCRP3002939	1.20656568559512	0.00282801974877812	0.0442556992255599
ASCRP3002940	1.90843920900399	0.0034543753148591	0.0450859424328163
ASCRP3002945	-1.57424770179695	0.00823939747530372	0.0532019610605035
ASCRP3002949	1.95960596028138	0.00631443698938551	0.0491143976742296
ASCRP3002950	2.2469603907165	0.0250120513645084	0.0786929628518119
ASCRP3002952	2.42931112766762	0.00114451484689954	0.0441113185344508
ASCRP3002953	-1.23603826674048	0.0387656599546101	0.0985985877100798
ASCRP3002956	-1.80044721996093	0.0181148603898868	0.0694173388958464
ASCRP3002958	1.78213182285923	0.032049188414795	0.0890030021178168
ASCRP3002962	1.50386878498383	0.0393274489686106	0.0993163850128161
ASCRP3002965	1.37218569842055	0.0110098398542136	0.0576419927259131
ASCRP3002966	-1.16992311816245	0.0402758697155416	0.10057740415853
ASCRP3002967	-5.50847544164739	0.0358823378035636	0.0942293573404571
ASCRP3002969	2.66498055423328	0.00559554773927321	0.0483148161893622
ASCRP3002970	1.29516789064562	0.0118157751328317	0.0590439739046178
ASCRP3002973	-1.54650513355807	0.0097424019012711	0.0555252632393839
ASCRP3002974	2.22420929801391	0.0226791913957376	0.0756165970303488
ASCRP3002976	2.09033124102032	0.00112419251024839	0.0441113185344508
ASCRP3002978	-2.08632004691283	0.0358051566747211	0.0942293573404571
ASCRP3002987	1.88349249068301	0.0253324930405225	0.0790368764736205
ASCRP3002990	-1.72407674222592	0.0351738017157543	0.0933305009665984
ASCRP3002996	-13.6342683095388	0.011485500299791	0.0584080154551901
ASCRP3002999	-1.31241780234715	0.0133555950600128	0.0615211239034875
ASCRP3003001	-3.57923834739614	0.00680285161203624	0.0501079104251936
ASCRP3003002	5.8448178881158	0.00462506896208589	0.0467909419080337
ASCRP3003004	1.4399628457489	0.0156987158580718	0.0654451633089879
ASCRP3003007	1.25866904356653	0.0235668737644284	0.0769694224431536
ASCRP3003009	1.3832283014883	0.00803886940606968	0.0525809013504633
ASCRP3003010	2.69740065093208	0.00608153794828131	0.0487118743667298
ASCRP3003013	-1.69955053418621	0.015167408643539	0.0644988186128555
ASCRP3003015	2.00700370893808	0.00288090298447339	0.0442556992255599
ASCRP3003016	-2.25315643701456	0.033712513907916	0.0911913754883811
ASCRP3003018	1.55117700362685	0.0309185106490118	0.087349563063581
ASCRP3003019	-18.1566442429935	0.0246950075305994	0.0783147336365472
ASCRP3003020	1.65830337138778	0.00299074117049932	0.0442717548543681
ASCRP3003024	1.37349995238501	0.0112777621260677	0.0580643912953012
ASCRP3003028	-1.47529863366579	0.0425463761994549	0.103866748840575
ASCRP3003029	-1.52826048320518	0.000620397189105074	0.0441113185344508
ASCRP3003030	6.71695525299748	0.00188408550367592	0.0441113185344508
ASCRP3003031	-1.43003034274877	0.000660495641207275	0.0441113185344508
ASCRP3003033	-1.17137134219092	0.0171673353005213	0.0678395570616558
ASCRP3003037	3.15549704945364	0.0202044537986471	0.0721560420001544
ASCRP3003038	-1.87643911068197	0.0028646343299854	0.0442556992255599
ASCRP3003039	2.19218586237677	0.00292622369456091	0.0442556992255599
ASCRP3003042	-1.48476873186094	0.0171129944455158	0.067790551858522
ASCRP3003044	-1.87649391456606	0.0367135049937932	0.0955277817114748
ASCRP3003046	-1.83629474886353	0.0133330492986976	0.0614753710325769
ASCRP3003051	1.57210842122979	0.0377521814776264	0.0970403576600241
ASCRP3003052	1.17255471297812	0.0318341530329729	0.0887306399586943
ASCRP3003053	-6.40072216163894	0.0202331810156537	0.0721560420001544
ASCRP3003054	-3.19654854993169	0.0117368904088219	0.0588645561419663
ASCRP3003055	-3.22140067940086	0.0499076818778367	0.114243442359528
ASCRP3003056	-1.69667613759988	0.0120941600984167	0.0594822172550841
ASCRP3003059	-1.34226244263936	0.0240966593541244	0.0775891901567572
ASCRP3003063	2.2579779056721	0.0370288839067771	0.0959551585920411
ASCRP3003064	1.18067061667141	0.0392928045481463	0.0992793889718654
ASCRP3003065	-2.26348999021594	0.00732785985847523	0.0509283296127009
ASCRP3003067	1.85806478663173	0.0119343093533434	0.0592411732158674
ASCRP3003074	-1.19557977084409	0.0327612451083021	0.089844557446668
ASCRP3003078	4.83601728999863	0.00655348724737141	0.0494760550468134
ASCRP3003087	-1.8724418091565	0.00580717815321122	0.0484467524675325
ASCRP3003088	1.16105443736819	0.0047641223383168	0.0471414810786788
ASCRP3003091	2.03671228329915	0.0132518909742244	0.0613133811209652
ASCRP3003093	-1.45776336654298	0.0142887759694785	0.0633825097123015
ASCRP3003095	1.92660751134003	0.000730957378613784	0.0441113185344508
ASCRP3003096	-2.24388652494258	0.00538760293987784	0.0479709732876502
ASCRP3003098	-1.51501897564756	0.0488144675354206	0.112621551005986
ASCRP3003106	1.28379905629847	0.0427660318519951	0.10412973408859
ASCRP3003107	1.95371960843147	0.00529269506200434	0.0479115674250603
ASCRP3003110	2.11558000441353	0.0248754038151932	0.0784467102323198
ASCRP3003111	1.70256707129862	0.031326144565245	0.0877799796969586
ASCRP3003112	-1.3607449140269	0.026299255759179	0.0805775923429867
ASCRP3003115	2.07952473227999	0.0353346058160964	0.093555835979204
ASCRP3003119	2.41071315113058	0.00314720538200645	0.0448843369290625
ASCRP3003120	2.27657998584229	0.00871747244607787	0.0541997166705187
ASCRP3003121	2.06136429762	0.00169059134458848	0.0441113185344508
ASCRP3003123	-1.54362358128233	0.0150715251212273	0.0642039537922235
ASCRP3003124	-1.54197759565735	0.0262943410039731	0.0805775923429867
ASCRP3003127	2.19105384940915	0.0270515564272137	0.081700010104744
ASCRP3003128	1.8422590389682	0.00300293780957329	0.0443437483137721
ASCRP3003134	-1.82349522570607	0.00537011337619092	0.0479709732876502
ASCRP3003138	3.96357722815529	0.000122738553917419	0.0401189208399261
ASCRP3003140	-2.42626663635072	0.0128007010143045	0.06063302671125
ASCRP3003144	-1.23421070923279	0.0169686874613183	0.0675572596640057
ASCRP3003146	-1.37685133019672	0.0105506673766473	0.0570209631860759
ASCRP3003147	-3.62227341416911	0.00764131427957186	0.051541581091546
ASCRP3003148	-1.66651841212164	0.0396787059190794	0.0997867060481069
ASCRP3003150	-1.13688385954441	0.046385852158651	0.108951349001112
ASCRP3003155	-2.23305722194507	0.0272850478953868	0.0820043164132226
ASCRP3003157	-1.81356301976634	0.0142191273721626	0.0632926486709365
ASCRP3003158	-3.14259080968937	0.00416267413456275	0.0462289999847584
ASCRP3003159	2.36299262105839	0.0135564342322501	0.0617519832786562
ASCRP3003161	-1.47855528253198	0.0343486241345829	0.0920479194069677
ASCRP3003165	1.51451006027278	0.0420139048551835	0.10312957756171
ASCRP3003166	-1.47771993142779	0.0307882916391762	0.0871410248266317
ASCRP3003167	-1.2403972180454	0.0252251681306634	0.0788906053328901
ASCRP3003170	-1.35550712210193	0.0051566597530581	0.0476710164379401
ASCRP3003172	1.24865841106372	0.0326157579910278	0.0897304315613036
ASCRP3003174	-2.97862963257134	0.00924542477742899	0.0548111963191916
ASCRP3003180	1.39721373654082	0.00265496587267321	0.0442556992255599
ASCRP3003182	-1.66908823312194	0.000950140482662047	0.0441113185344508
ASCRP3003184	1.47916261047557	0.0380628612011093	0.0975073593234942
ASCRP3003185	2.83938112025741	0.00121522540494933	0.0441113185344508
ASCRP3003188	1.7767591276516	0.0262389305394658	0.0805619766296773
ASCRP3003190	-3.21441242189717	0.012968101965603	0.0609116754425729
ASCRP3003195	-1.37456209120125	0.00770237446250509	0.0517221769951107
ASCRP3003196	-5.4300591421356	0.0145176898183011	0.0634094189406964
ASCRP3003197	-1.47720034234038	0.0305111632141599	0.0866803064375916
ASCRP3003198	3.12377102323388	0.0185948401335723	0.0703428203238734
ASCRP3003199	-1.46172045057995	0.0168532045649158	0.0672933787054451
ASCRP3003202	2.50945132902023	0.0134715329532268	0.0616438590754162
ASCRP3003203	-1.30661931451245	0.0197814818274936	0.0717138013254519
ASCRP3003204	-1.36239132025375	0.015928594712704	0.0658968518254411
ASCRP3003208	1.64069674982983	0.0172105415251747	0.0678436405493687
ASCRP3003219	2.84126668003177	0.00115273727541843	0.0441113185344508
ASCRP3003221	-1.24878268995568	0.00575625189256687	0.0484467524675325
ASCRP3003223	-1.67257709300407	0.0433541840865916	0.105012117433054
ASCRP3003225	-1.58089985409251	0.00156120959245693	0.0441113185344508
ASCRP3003226	3.79365979179759	0.0160102870472544	0.0659722015500833
ASCRP3003228	1.53104546067751	0.0199113958506823	0.0717577060786607
ASCRP3003229	-2.75404321067903	0.00513505152935009	0.0476710164379401
ASCRP3003231	-1.92202418102332	0.0274916075827399	0.0822571751869511
ASCRP3003232	-1.31693602637747	0.00103627743560197	0.0441113185344508
ASCRP3003238	-7.14874722200981	0.00995055042768143	0.0559009049448392
ASCRP3003239	-1.6538032203306	0.00903926825580898	0.0547897456568595
ASCRP3003245	1.75302326870919	0.00700073699463848	0.0504018830458456
ASCRP3003246	1.36899718760224	0.00213659412403776	0.0442556992255599
ASCRP3003248	-1.28426885893886	0.0162114541781773	0.0663939474537338
ASCRP3003249	1.96459668193346	0.00954268123001422	0.0551808516405912
ASCRP3003251	-1.86413552842261	0.00173237213924761	0.0441113185344508
ASCRP3003254	-15.2345651338836	0.0243765710912894	0.0779921298354641
ASCRP3003255	1.43482776209999	0.0353719534629152	0.093555835979204
ASCRP3003258	3.22675174414782	0.00413394292021177	0.0462032886685439
ASCRP3003263	2.25743532027617	0.0166611962639098	0.0671464379765116
ASCRP3003264	1.56965273876802	0.0239050737405785	0.0773477177628816
ASCRP3003267	1.30697903216939	0.0337355247285866	0.0911972144764405
ASCRP3003273	1.5639499534469	0.0171744797735604	0.0678395570616558
ASCRP3003274	1.46008421223787	0.00224669210172047	0.0442556992255599
ASCRP3003276	-2.31756171999169	0.0131947878837751	0.0612885909309839
ASCRP3003280	3.72565784165079	0.000515061881756587	0.0436471983022515
ASCRP3003281	-1.59766657847663	0.024385459199239	0.0779999321755083
ASCRP3003282	-1.26738437919095	0.0471696264914325	0.110076111148998
ASCRP3003284	1.78740220477714	0.0277507800378874	0.0826441600044841
ASCRP3003288	1.88697669693044	0.0335750686118597	0.0910174501444626
ASCRP3003291	1.95860963887102	0.046679187183742	0.109427813491021
ASCRP3003292	4.48960708694944	0.00298599723565875	0.0442556992255599
ASCRP3003294	1.53471068255613	0.000996671834193831	0.0441113185344508
ASCRP3003296	-1.2098779488841	0.00370126806836934	0.0453787607821654
ASCRP3003298	-1.71270778896901	0.0223538384541572	0.0751010122174324
ASCRP3003299	-8.53012415050149	0.00658369782861153	0.0495066305877372
ASCRP3003301	-1.70488616248496	0.00614221671858378	0.048871032233258
ASCRP3003302	1.43169849758165	0.0439108845292927	0.105752255447302
ASCRP3003304	-1.1168537162044	0.0460265374409671	0.10859245880044
ASCRP3003309	-1.15679235438916	0.0458445144032842	0.108374424783683
ASCRP3003311	1.25138087531084	0.040157356694706	0.100410118711762
ASCRP3003313	2.22414132006377	0.0220379684021325	0.0748202475626537
ASCRP3003314	-4.57035539523335	0.0175215150185234	0.0684465632211892
ASCRP3003317	2.32894568657686	0.0013858807005334	0.0441113185344508
ASCRP3003318	1.25534990261969	0.0481978366047871	0.111603414876181
ASCRP3003321	2.26284935303251	0.046241983359145	0.108843649045301
ASCRP3003325	2.33299294564561	0.0164722374988208	0.0668587396659212
ASCRP3003326	-1.38635631283151	0.00234719775793879	0.0442556992255599
ASCRP3003327	1.50612600299626	0.0258386077221641	0.0799212587702946
ASCRP3003329	-1.18605845105889	0.0420017537756941	0.10312957756171
ASCRP3003330	1.29259402221912	0.0193468501718616	0.0710882368215512
ASCRP3003333	1.58213685316077	0.0208314051557675	0.0728826820094673
ASCRP3003334	10.5492487955718	0.0129445371539646	0.0609116754425729
ASCRP3003336	2.18700555736491	0.00375675824216835	0.0453787607821654
ASCRP3003338	-3.91699880513417	0.0191388083167529	0.0709361776839747
ASCRP3003340	-1.82119735905749	0.00949183712492831	0.0551282672491309
ASCRP3003341	-1.61635439638957	0.00681538206759134	0.0501675171792147
ASCRP3003344	1.4539857766237	0.0136518251572012	0.0618474762762592
ASCRP3003345	2.83468837009521	0.0108647566474086	0.0575803535906045
ASCRP3003346	2.35535674726524	0.00398899969836944	0.0459957357044397
ASCRP3003348	1.905910462669	0.0375254040755459	0.096765935370928
ASCRP3003349	-1.49762746534208	0.00649388894349847	0.0493943980394154
ASCRP3003354	1.3818381750366	0.0278617291201618	0.0827709938979935
ASCRP3003355	-9.83161920221324	0.0239272410096003	0.0773864882808554
ASCRP3003359	-2.41473984351213	0.035413785697559	0.093555835979204
ASCRP3003361	2.42491195179355	0.00179091808482224	0.0441113185344508
ASCRP3003364	-1.36252227483442	0.0186108898831492	0.0703609071118825
ASCRP3003373	1.40288156992136	0.00195050915585416	0.0441113185344508
ASCRP3003374	2.1575160622453	0.0126551644881519	0.060542547199252
ASCRP3003377	1.26761716278437	0.0361716323676424	0.0947087512133075
ASCRP3003394	1.49888094807409	0.0292686779626685	0.0848250807305349
ASCRP3003396	-3.28262637213607	0.00930734392699069	0.0548111963191916
ASCRP3003397	-2.47313554397101	0.017204211630524	0.067843028585902
ASCRP3003403	-1.33965733582375	0.0309500592694654	0.087349563063581
ASCRP3003405	-6.23481134427433	0.0366557453145754	0.0954113811377045
ASCRP3003406	2.26803172390798	0.00457935789036851	0.0467909419080337
ASCRP3003409	2.34624405970534	0.0123909340081726	0.0600539442307906
ASCRP3003412	2.49549701161962	0.00248192467106781	0.0442556992255599
ASCRP3003413	3.89349337758442	0.00225371319379338	0.0442556992255599
ASCRP3003414	3.43376697844077	0.0056567456095613	0.0484413115343537
ASCRP3003417	2.05262167215689	0.0112752490662561	0.0580643912953012
ASCRP3003419	-3.73404620668468	0.0093953729268904	0.0548799369884763
ASCRP3003420	-14.7960254235292	0.0143692695700577	0.0633825097123015
ASCRP3003426	1.59703433997321	0.00649906856475904	0.0494027248411036
ASCRP3003427	-1.56534474728754	0.043294243827983	0.104908953086681
ASCRP3003430	1.24978987251796	0.0229555709360481	0.0759721339159062
ASCRP3003432	1.30402000955954	0.0459177884911015	0.108459494885928
ASCRP3003433	-1.40064546181454	0.0375027151004916	0.0967412635913306
ASCRP3003434	1.93524442826388	0.0275251233410023	0.0823370867390753
ASCRP3003438	2.86299868560499	0.00205133455059803	0.0442556992255599
ASCRP3003443	-1.14031433784207	0.0238556946485734	0.0773477177628816
ASCRP3003446	2.13830109084082	0.0315473054851284	0.0881749740090463
ASCRP3003447	-2.10287609769196	0.00548342836063797	0.048090342707437
ASCRP3003449	2.77588161425853	0.00593516740115244	0.0487118743667298
ASCRP3003450	1.69000645627795	0.0159555411810175	0.0659037961213201
ASCRP3003458	2.21513554139427	0.0435101330745091	0.105246489094149
ASCRP3003460	1.17230548048048	0.0136823982935985	0.0618564699327615
