circrna	avg_circ_lfc	mirna	avg_mirna_lfc	mrna	avg_mrna_lfc
hsa_circ_0039930	0.902830901166666	hsa-miR-30a-3p	-2.05747668915641	TMEM150C	1.71766419201248
hsa_circ_0039930	0.902830901166666	hsa-miR-30a-3p	-2.05747668915641	PPP1R9A	0.952305174900481
hsa_circ_0039930	0.902830901166666	hsa-miR-30a-3p	-2.05747668915641	ZNF138	0.559881327074534
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	ZRANB2	0.326765181670635
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	UBE2E3	0.796123386360069
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	CELF5	1.50408492111869
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	PPP3R1	0.54636533855184
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	MARCKS	0.808739426382337
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	NET1	0.599432397114671
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	FMOD	1.94504470773424
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	CCDC14	0.612789180125463
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	SIX4	0.669167869440549
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	BUD31	0.348216941687889
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	CAMKV	2.15689883439231
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	CCDC120	0.438993028812134
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	SLC25A37	0.566304505895926
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	EBF2	0.998233799121927
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	SLCO5A1	0.649666955660594
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	CDK17	0.878976049177693
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	SCAF4	0.478903284355097
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	NDUFA10	0.702295085978588
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	CTHRC1	2.64712432256407
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	FBXO45	0.41960071157647
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	TOR1B	0.577416164713336
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	ELAVL2	2.22776909259225
hsa_circ_0001278	0.9177231662	hsa-miR-30c-5p	-1.18138818797783	PPP1R9A	0.952305174900481
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	ZRANB2	0.326765181670635
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	UBE2E3	0.796123386360069
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	CELF5	1.50408492111869
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	PPP3R1	0.54636533855184
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	MARCKS	0.808739426382337
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	NET1	0.599432397114671
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	FMOD	1.94504470773424
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	CCDC14	0.612789180125463
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	SIX4	0.669167869440549
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	BUD31	0.348216941687889
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	CAMKV	2.15689883439231
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	CCDC120	0.438993028812134
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	SLC25A37	0.566304505895926
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	EBF2	0.998233799121927
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	SLCO5A1	0.649666955660594
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	CDK17	0.878976049177693
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	SCAF4	0.478903284355097
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	NDUFA10	0.702295085978588
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	CTHRC1	2.64712432256407
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	FBXO45	0.41960071157647
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	TOR1B	0.577416164713336
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	ELAVL2	2.22776909259225
hsa_circ_0007178	0.890539212533332	hsa-miR-30c-5p	-1.18138818797783	PPP1R9A	0.952305174900481
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	ZRANB2	0.326765181670635
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	UBE2E3	0.796123386360069
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	CELF5	1.50408492111869
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	PPP3R1	0.54636533855184
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	MARCKS	0.808739426382337
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	NET1	0.599432397114671
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	FMOD	1.94504470773424
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	CCDC14	0.612789180125463
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	SIX4	0.669167869440549
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	BUD31	0.348216941687889
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	CAMKV	2.15689883439231
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	CCDC120	0.438993028812134
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	SLC25A37	0.566304505895926
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	EBF2	0.998233799121927
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	SLCO5A1	0.649666955660594
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	CDK17	0.878976049177693
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	SCAF4	0.478903284355097
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	NDUFA10	0.702295085978588
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	CTHRC1	2.64712432256407
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	FBXO45	0.41960071157647
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	TOR1B	0.577416164713336
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	ELAVL2	2.22776909259225
hsa_circ_0035301	0.872947703399999	hsa-miR-30c-5p	-1.18138818797783	PPP1R9A	0.952305174900481
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	ZRANB2	0.326765181670635
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	UBE2E3	0.796123386360069
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	CELF5	1.50408492111869
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	PPP3R1	0.54636533855184
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	MARCKS	0.808739426382337
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	NET1	0.599432397114671
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	FMOD	1.94504470773424
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	CCDC14	0.612789180125463
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	SIX4	0.669167869440549
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	BUD31	0.348216941687889
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	CAMKV	2.15689883439231
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	CCDC120	0.438993028812134
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	SLC25A37	0.566304505895926
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	EBF2	0.998233799121927
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	SLCO5A1	0.649666955660594
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	CDK17	0.878976049177693
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	SCAF4	0.478903284355097
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	NDUFA10	0.702295085978588
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	CTHRC1	2.64712432256407
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	FBXO45	0.41960071157647
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	TOR1B	0.577416164713336
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	ELAVL2	2.22776909259225
hsa_circ_0004291	1.1938523561	hsa-miR-30c-5p	-1.18138818797783	PPP1R9A	0.952305174900481
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	ZNF138	0.559881327074534
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	TMEM150C	1.71766419201248
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	ARPC1A	0.470220815720233
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	SCAF4	0.478903284355097
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	SLC25A37	0.566304505895926
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	CFAP44	0.74663631512293
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	PPP1R9A	0.952305174900481
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	SIX4	0.669167869440549
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	NET1	0.599432397114671
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	PACS1	0.721934228490659
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	GALNT10	1.4666375306511
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	PFKFB2	0.631736750668234
hsa_circ_0009043	0.963926009666668	hsa-miR-30e-3p	-3.59328847644226	ORMDL1	0.467608423726401
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	ZNF138	0.559881327074534
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	TMEM150C	1.71766419201248
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	ARPC1A	0.470220815720233
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	SCAF4	0.478903284355097
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	SLC25A37	0.566304505895926
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	CFAP44	0.74663631512293
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	PPP1R9A	0.952305174900481
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	SIX4	0.669167869440549
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	NET1	0.599432397114671
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	PACS1	0.721934228490659
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	GALNT10	1.4666375306511
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	PFKFB2	0.631736750668234
hsa_circ_0063226	0.936938312666668	hsa-miR-30e-3p	-3.59328847644226	ORMDL1	0.467608423726401
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	ZNF138	0.559881327074534
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	TMEM150C	1.71766419201248
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	ARPC1A	0.470220815720233
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	SCAF4	0.478903284355097
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	SLC25A37	0.566304505895926
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	CFAP44	0.74663631512293
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	PPP1R9A	0.952305174900481
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	SIX4	0.669167869440549
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	NET1	0.599432397114671
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	PACS1	0.721934228490659
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	GALNT10	1.4666375306511
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	PFKFB2	0.631736750668234
hsa_circ_0039930	0.902830901166666	hsa-miR-30e-3p	-3.59328847644226	ORMDL1	0.467608423726401
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	ZNF138	0.559881327074534
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	TMEM150C	1.71766419201248
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	ARPC1A	0.470220815720233
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	SCAF4	0.478903284355097
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	SLC25A37	0.566304505895926
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	CFAP44	0.74663631512293
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	PPP1R9A	0.952305174900481
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	SIX4	0.669167869440549
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	NET1	0.599432397114671
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	PACS1	0.721934228490659
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	GALNT10	1.4666375306511
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	PFKFB2	0.631736750668234
hsa_circ_0036188	1.12701992093333	hsa-miR-30e-3p	-3.59328847644226	ORMDL1	0.467608423726401
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	ZNF138	0.559881327074534
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	TMEM150C	1.71766419201248
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	ARPC1A	0.470220815720233
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	SCAF4	0.478903284355097
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	SLC25A37	0.566304505895926
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	CFAP44	0.74663631512293
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	PPP1R9A	0.952305174900481
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	SIX4	0.669167869440549
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	NET1	0.599432397114671
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	PACS1	0.721934228490659
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	GALNT10	1.4666375306511
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	PFKFB2	0.631736750668234
hsa_circ_0054853	2.20258044983333	hsa-miR-30e-3p	-3.59328847644226	ORMDL1	0.467608423726401
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	ZNF138	0.559881327074534
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	TMEM150C	1.71766419201248
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	ARPC1A	0.470220815720233
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	SCAF4	0.478903284355097
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	SLC25A37	0.566304505895926
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	CFAP44	0.74663631512293
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	PPP1R9A	0.952305174900481
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	SIX4	0.669167869440549
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	NET1	0.599432397114671
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	PACS1	0.721934228490659
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	GALNT10	1.4666375306511
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	PFKFB2	0.631736750668234
hsa_circ_0004650	1.82453385646667	hsa-miR-30e-3p	-3.59328847644226	ORMDL1	0.467608423726401
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
hsa_circ_0066536	1.24618548816667	hsa-miR-324-3p	-0.912091567093122	GIT1	0.516910813091128
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
hsa_circ_0105346	1.46220924633333	hsa-miR-324-3p	-0.912091567093122	GIT1	0.516910813091128
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
hsa_circ_0005016	1.05424836403333	hsa-miR-324-3p	-0.912091567093122	GIT1	0.516910813091128
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
hsa_circ_0086694	0.665761662666668	hsa-miR-324-3p	-0.912091567093122	GIT1	0.516910813091128
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
hsa_circ_0039930	0.902830901166666	hsa-miR-324-3p	-0.912091567093122	GIT1	0.516910813091128
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
hsa_circ_0043001	1.1169414666	hsa-miR-324-3p	-0.912091567093122	GIT1	0.516910813091128
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	CABP4	1.07983510882994
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	NELFB	0.338336587143735
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	IFRD1	0.733531513271181
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	TRIB1	1.47808413614442
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	GALNT10	1.4666375306511
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	NAPA	0.795521054480122
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	SCAMP5	1.03659607191263
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	CDK17	0.878976049177693
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	TOR1B	0.577416164713336
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	CAMKV	2.15689883439231
hsa_circ_0005397	1.21041045353333	hsa-miR-324-3p	-0.912091567093122	GALNT11	0.431613672236914
