SystematicName	GSM1110567	GSM1110568	GSM1110569	GSM1110570	GSM1110571	GSM1110572	GSM1110573	GSM1110574	GSM1110575	GSM1110576	GSM1110577	GSM1110578	GSM1110579	GSM1110580	GSM1110581	GSM1110582	GSM1110583	GSM1110584	GSM1110585	GSM1110586	GSM1110587	GSM1110588	GSM1110589	GSM1110590	GSM1110591	GSM1110592	GSM1110593	GSM1110594	GSM1110595	GSM1110596	GSM1110597	GSM1110598	GSM1110599	GSM1110600	GSM1110601	GSM1110602	GSM1110603	GSM1110604	GSM1110605	GSM1110606	GSM1110607	GSM1110608	GSM1110609	GSM1110610	GSM1110611	GSM1110612	GSM1110613	GSM1110614	GSM1110615	GSM1110616	GSM1110617	GSM1110618	GSM1110619	GSM1110620	GSM1110621	GSM1110622	GSM1110623	GSM1110624	GSM1110625	GSM1110626
hsa-miR-30c-5p	10.0348182167201	10.3535140703795	10.0409951401287	9.87030876782538	8.52662286546883	9.7796773374746	10.1431459342858	8.91732015942427	9.82011129460069	10.0138097712247	10.2364459787791	10.4361941193215	9.75906376449	10.3029712879204	9.87617879447307	10.1672023526963	10.0305154108172	10.6095407519091	10.3263452150909	9.93216602142549	10.016773473197	10.4188403383587	10.1712568756398	10.6639058389778	9.71825886642173	10.8062015932674	10.1970176022043	10.6554466454833	10.3295093400331	9.63872713883844	10.8133250671879	10.6020882577891	10.131670504014	10.5265315160205	10.80370008482	10.787907455407	10.888406885213	10.6869775531631	10.5911941265032	9.93285931691905	9.95909880625733	9.62446978483469	10.2444899018912	10.3214568878446	9.79181097873909	8.96503937320379	9.87413315012863	9.27774629249264	10.1690719061034	10.5211557855925	9.54299836326648	10.365506642475	9.88332175106664	10.1988464845549	9.55488963758404	8.73220813606016	10.124823097571	10.3762914687618	10.2780381966736	9.24644751758491
hsa-miR-30c-1-3p	4.91494284649034	4.53869210910366	4.85977628170516	4.71752289295483	3.90317616819533	4.85020834505183	4.40531576761773	4.59045111955856	4.7080663624745	4.58199471196369	4.47985526605696	5.04353349184871	4.398349686215	4.16343351970507	4.54535805908183	4.33309737293565	4.50620204079975	5.15275251409117	4.29567601130827	4.72952775554737	4.06764904146896	4.84586334703142	4.18302671613944	5.04781056969821	3.93053960384014	4.65482102530092	4.68263677902707	4.56298724269714	5.00445734666726	5.30648135463819	5.05688174699751	4.88186378361907	5.31068548256993	5.47697458726597	4.56867424091818	5.15782832608549	4.8490835278753	4.81085847440518	4.93801990870975	4.06392999275799	4.63082305168623	4.52148611878733	4.73409448107553	4.51761522208626	4.94177443585171	4.29150631427875	4.05537441793687	4.41280252215576	4.516102160077	4.21782938799499	5.1194644996144	5.66486166873728	4.86252974802078	5.13205691817066	4.80954769700324	4.51953875953001	4.56500242897233	4.83797451675921	4.7995852194004	4.33871035812595
hsa-miR-30e-5p	7.01198642768402	7.32096026296314	6.24163295283766	6.58567570704442	6.64242273743099	5.91405260121663	6.84362086413919	6.12600892102908	6.8720813681162	6.44523473143674	6.71394595559726	6.88226643234986	6.73828956086012	6.49450633603722	6.69360543483581	6.49625445025013	6.56270218137511	7.5138902106881	6.98232510420345	6.79210049842089	6.59199096401868	6.70124268736287	8.44190877886863	7.35193039001908	7.64139429536812	7.27765750100343	7.09916052406874	7.4735791277893	6.94981970878439	7.61402440116519	7.84843703672676	7.30920074889052	7.94941120143756	7.19115892858718	7.41667341038952	7.7130613348716	7.44205438912805	7.94606760127481	7.27199425272902	6.08527273865346	7.53919759271153	7.60615274211078	6.90490070926524	8.54332149052541	6.64438988821173	4.8294563667976	6.77177863979887	7.87508950731693	6.98375976730265	7.08400471836336	6.50916059019177	7.051464551321	7.23239886084876	7.01039383039521	7.22647288586108	6.80637046213109	7.08782983316007	7.38351940832928	6.35557997119829	7.05330035189114
hsa-miR-31-3p	4.24961751365844	4.11457608396989	3.70337871063456	4.08167963660373	4.08676169083719	3.54318281185602	3.90866209884466	3.87870670695746	4.09122590925169	4.17226587774175	4.38878812451153	3.70446476606442	3.84437460475263	3.98965221752241	4.08130638917527	3.46895469475533	4.47204839742508	3.64848039911848	4.18150015170461	4.23490056626854	4.17818239486483	3.49875636058483	3.95141154997362	4.12914203814161	3.93473916329716	4.09118358695809	4.03260340609562	4.40612913701419	3.60325720519275	4.42734804672173	3.56310320441915	4.46406178945669	3.72454877751335	4.42091957742579	4.6939468739064	5.02948380665979	5.04232039499544	4.61474635267063	3.60665897144931	4.06549993377271	4.27179840384451	3.81978159203431	3.73530878995252	4.05779249257747	4.17473717134527	3.97133110002664	4.09203318086956	3.97405476031174	3.98961134906793	3.93717581675852	3.68304063686132	3.83496903355398	4.2132407283536	3.9664240069123	4.27813421466163	3.74270905694853	3.69764373098392	4.74178245717763	3.5002169547242	3.91452912536968
hsa-miR-3175	8.13559232688561	5.56072993152746	5.82920745826447	6.20954791754331	4.43336410661713	5.86700908191223	6.98320568659287	4.45761464650358	6.84936131116542	6.81686845896612	5.80425159575698	6.43076898988904	7.53859092904975	5.67569062123147	5.16630370402985	6.40477082590214	7.71912182064191	6.24759660477856	5.19547674209791	6.21336361403768	7.02140199390248	5.74024300801085	5.77320040866714	6.66143038417916	5.88222705307601	6.15605252775125	6.63699720823214	5.26826295480797	4.5521821489913	4.59908744404696	5.20848448509763	5.44993306005171	4.9225951058211	5.24242263416197	6.20523257831412	5.52610794674445	5.92805711285748	5.22189524995162	5.06561582270263	5.71337139190796	6.43810168847633	6.47726446863639	8.43008618606242	5.98083487477972	7.31223949685231	5.49030698146313	5.86517129895922	6.77801928912142	7.3321493629267	8.03014568568714	7.55725690367908	6.47778659397864	6.66256584351592	7.23101280305169	8.33051223950443	7.29983991780876	5.61029433568312	6.0441466540773	7.01625115501275	5.25842658625869
hsa-miR-338-5p	5.25193756295018	4.74734174402396	4.81258909685676	4.14089723978716	4.91581246968815	4.44091300826743	4.06865705427016	4.11367633182034	4.05105011334033	4.67282980564413	4.47043729812902	4.14936099451697	4.49851448638457	5.19765430157716	4.16931252755741	4.78734469650577	4.64072792317907	4.68294459746931	6.09493254265028	4.56061530726558	4.3528616113517	5.62406696222892	4.40659381089903	4.73179310757946	4.77662884403336	4.84173818397498	4.05837797768284	5.43032542163177	4.22144250619244	4.62076820203138	5.45061643405003	5.44722376845094	4.92620157152657	4.98125170958018	5.25335284292277	5.74083664716459	5.47307155490743	5.25862859250138	6.27499437915102	4.80953071953558	4.77429790965548	4.16590068667422	4.67494982844927	4.24705479869245	4.04161447393771	4.56194133517295	4.29386704253491	4.05588975819628	4.48804770266338	4.32415461838751	4.54266541428206	4.45389812132495	4.93405078221059	5.01347923258956	4.43147320046284	3.93590286057852	3.96617572128066	4.56458913052137	4.86925551433268	4.05564078681271
hsa-miR-34a-3p	4.83609177275443	4.19922631628569	4.46466042624822	4.31759278110522	4.20848682617289	4.59722305650946	4.027078835437	3.91566047880824	4.30984192668864	4.29146211040646	4.53415625126995	4.27949878236332	3.9564730403711	4.25398624170971	3.76228289881585	4.34328415742288	4.32687885483841	4.45527066226215	4.39265263867897	4.83131433848689	4.31036920691251	4.49929484771106	3.86281635840976	4.82832997328603	4.49273831884871	4.61161149697003	4.54088095021088	5.05068800813106	3.91502748925526	4.52673239893714	6.11528153863525	5.43807057424293	4.88181485144969	4.73631100314763	5.11915403615723	5.3887733178088	5.39366228063121	5.12643686551755	4.83691583870088	4.2730816731162	4.62868378843063	4.89956284350192	4.8361513717431	4.77699249880416	4.77331752929356	5.05184364148692	4.07654968919444	5.05901083113498	4.6315827725495	4.64377077970014	4.41280658602058	4.93571431858633	5.0860266450585	4.28591853730028	4.62782334286248	4.74963777330299	4.45968931341709	5.43456151187261	4.76626015470056	3.74310560423169
hsa-miR-34c-3p	4.34084636510045	4.45791533654168	4.5506649149257	4.50262402511084	3.87110042973994	4.21139696471442	4.027078835437	4.33887861749491	3.97970984763629	4.44763737922697	4.37287480860723	4.57991687876184	4.51926448493856	4.31360357838675	4.31336703888658	3.89278540579969	4.21790614270203	4.03880576345903	4.37504221244312	4.78444221164533	4.3301883572295	4.42626072857078	4.11853498514476	4.13585495888891	3.74303449235926	4.38324255617922	4.0086087936256	4.33609196810118	4.41219620074099	3.85870514576274	4.70307965276316	4.745356744898	4.79486394203105	5.18267323093591	4.66914868623585	4.93399792512278	4.81112213153099	4.9103230088128	4.81790102630412	4.02107724463945	4.36006151762942	4.27596951666665	4.70766779438129	3.9224776051372	4.47553111527438	3.83619884714177	4.08185855660804	3.74107214629348	4.24512520589508	4.67333649799187	4.08196163853542	4.49065163271259	4.83918967607643	4.50204157543657	4.83205959280408	4.42963002287841	4.20582334900341	4.82187396285189	4.29536671420206	4.78415059453114
hsa-miR-362-3p	3.70809892757722	4.04367259144099	3.70525692679819	3.65890152586331	4.6585022779086	3.96048576213314	3.8227984576826	4.21423284797236	3.99140574555183	4.148222340387	4.12995144817367	4.19448581894723	4.00844923985627	3.57661887868637	4.06434053218305	4.0336282681216	3.83582304165229	3.49873338746966	3.86359160704187	3.93224830125212	3.77600920937333	3.49723296165988	3.62177174832187	4.16413621110507	4.01022216335774	3.98748186389532	3.94373851735449	3.99289076467162	3.80545962516877	4.27936728710358	4.64609697385972	4.43864483155226	4.0804692139196	4.08082818459605	4.35434354530787	4.65227767622997	4.53189917815695	4.33040637842879	3.96751263636346	3.81313369264148	3.78083920018986	3.79193281518085	3.80137804497034	4.21736722284153	3.68745267177958	4.05729343014374	4.021183873525	3.74719509911392	4.11389382334702	3.95243607981692	4.0911565000386	4.3732389373278	4.23080324272151	3.86853466596004	4.0401630103927	4.13400320454624	3.84352363532818	4.33191011393734	4.06786928186586	4.05545598236064
hsa-miR-375-3p	11.5961380306857	12.6201762873572	11.5189417641551	12.5969332794017	11.094476912451	12.343509702375	12.4451312710071	11.512958677377	12.9669323932931	12.3525618529088	12.4648456424947	11.8727875984397	12.7402496203375	12.2188377640769	12.3208180325702	11.9955693142915	12.395835870297	12.7216072048226	11.6695215614857	11.7800730100655	12.4840011395789	13.3881182166354	13.2889367079853	12.7467727318702	12.416822328661	12.2255496899039	12.3078249500058	10.8988114659902	11.874591813502	10.834407841807	4.13391856651823	10.9735797076107	10.2248060298541	11.3720662431044	11.3986565932751	10.4222529772281	11.3974896053372	11.6416376938103	12.112451561771	12.7363814239306	12.7492465966388	12.305143188947	12.4669571595431	12.7102603701486	13.4612632826334	12.2869033779252	13.105285540908	11.6056174842252	12.498943173069	13.2072963931854	12.4894408282323	13.2203598857506	11.1917002013492	11.8545606482057	13.349151275347	13.7037446347057	12.4511776203087	12.8028507472783	12.3065128884042	12.2149104074308
hsa-miR-376c-3p	5.59317954935738	4.08497416864835	3.75778280899902	4.33953578174818	3.90591981620226	3.96129456378282	4.16190460775016	5.42986063256627	3.87626055380523	4.60726579794424	4.72905946169771	4.41040487922679	4.31869211018119	4.28193929725524	3.93801284919665	4.23149308269819	4.70740717509665	4.878593423496	4.58927751408164	4.39276870963679	4.07032320285331	4.80092163722442	4.35368180291562	5.06080053679402	3.8940319473298	4.90034951813504	4.36587797065525	4.38130067920229	5.03785220746751	3.9099055610786	5.5349045057772	5.9724596904872	5.03094693126454	4.7785061278518	5.47518153508933	5.91557491714948	5.50405972971883	5.566146915812	5.08587500323426	4.19963858341452	5.26060118851681	5.17054362466457	4.77345574050451	5.28998565995572	4.74128252537405	3.83909592843585	4.27977362075293	5.52106581725811	4.15204303751102	5.11931135152615	4.6045600487389	5.06375444287391	5.42043355688482	4.95535093502992	4.31009577253484	4.6292656837081	5.11923041304344	6.06010252159041	4.91787900745051	5.36871318205871
hsa-miR-378a-5p	8.40955853362043	9.81261823100628	9.49896047022083	8.68503958424617	8.65754711872159	9.76043503903483	9.01903911868682	9.16511527298778	7.3792769849387	9.42869746008259	9.2488251219856	8.86412422508343	8.26639958422609	9.34058474420289	8.34337539682937	9.43649189435434	8.14917094243056	9.33430479851851	9.44783393502616	8.67987168527932	8.07880140856479	8.0594537066968	7.11078812931861	9.16526680152567	8.86573327085176	9.79011728858595	9.67885784708033	10.5144389001388	10.0765764638885	9.84116175212828	10.5036568175306	9.37527645709928	10.3976457573694	10.31625663797	9.69132617628083	10.2094533656289	9.91237741792375	9.78192143550841	10.0826440510298	7.802629449886	9.80909251599343	9.49903862882823	8.85391239797822	7.75071368473541	9.48822215674574	7.52872055007823	9.61032006608549	9.70867352551784	9.3913976262291	8.28794273070283	10.3969953690237	9.86273389557589	10.0085714838263	10.3148664310532	8.74773983933292	9.0805894492011	9.16584311792772	8.59162631410672	10.330805983473	9.4072798751832
hsa-miR-378a-5p	5.24713039408974	5.88280784951794	4.78380497548953	5.10120378674061	3.28119258774424	5.31698417374544	4.94007840032885	3.67639831019998	4.17166720558024	5.62098456279589	5.22441348313965	5.28001573227758	4.60886955079785	4.54934203241513	4.35462987702388	5.4794375327354	4.34404161605405	5.2430402780142	5.0959644943042	5.02846218370926	5.14147938674149	4.72443690733253	3.6367986034242	5.68444679738387	4.16295278790535	6.11590968366573	5.40528376798257	6.40692521630504	4.62274356134565	5.09019543180165	7.02519937334747	5.97857753630225	5.28242497764303	5.90777205339629	5.94051351953413	6.50909707525249	6.23910375156547	5.89293861176411	5.85501096309371	4.07077914638173	5.47868259008901	5.20649046086958	5.80665298323446	3.59133354031996	5.2295760027697	3.69624648525252	5.06283364233885	4.05243676229878	5.26546277610966	5.01646823948588	5.70686066041669	5.6662322416781	5.80978870404728	6.11976722015779	4.92221688118693	5.84722475792592	4.64221404566744	5.45069593651125	6.08398834266556	4.88731762468852
hsa-miR-378c	7.77242807136539	9.02032106419355	8.77029817663908	7.56880585569224	7.28052674383728	8.43882386591706	8.17328636909343	6.83635717135398	5.42855011853645	8.42996613508591	8.24424727302189	7.61701998595905	7.46574922982393	8.43629636928603	6.92361035072083	8.10111215847415	6.99574906408811	8.70738018561087	8.60286511328534	7.68261613374312	7.05422009074434	7.33964872398074	6.85150170106498	8.48749921212145	7.63233802163523	8.58486744502584	8.67028517209867	9.6243476849422	9.02316967310189	8.88931929879646	9.84386626237391	8.68256873273864	9.33466234702728	9.3682995366993	8.95055385584035	9.40573118781933	9.27595918396235	8.90989008440093	9.28493511697427	6.85797602030851	9.0124032993519	8.88734431326697	7.94493338905791	7.07923622419461	8.62589254671132	6.50869849874097	8.66782189003859	8.54138861051258	8.38505089909866	7.61061148530951	9.5012645700894	8.90504276309092	8.90823948580581	9.28593249678409	7.90093501747272	8.21266368677633	8.18238839389463	8.10389675949247	9.27977190317558	8.69589431826769
hsa-miR-381-3p	5.01486987550892	4.15177603144558	4.5891534479138	3.65519724586252	4.0506418680068	4.2133573922293	4.30017205770491	4.40879065013254	3.93002764088174	4.53080177058032	4.39050398375732	3.76898459998782	3.85589006023251	4.07967336187731	4.5099276171622	4.28420317407915	4.22805212727294	4.75326168433396	4.35240684644731	4.63404431264394	4.1988642093144	4.40047644979192	5.02137089932651	4.79402953628041	4.0970857016571	4.83092103760322	4.41964540431848	4.3998348543192	4.43636975155541	4.31877452610256	5.57402791786348	5.81758028297655	3.98751278800132	4.51824556379748	5.20052514751528	4.98009112512674	5.34606192823861	4.76513476737038	4.79407217805623	3.95164467347472	4.55086188861978	4.04638628550784	4.45551989559604	4.6159106087166	4.25830182573804	4.5667561057903	3.78910947918502	3.94887459719797	4.26723014805239	4.70052849664276	4.23386582458829	4.47594090477227	5.53804766326796	4.33063798985801	3.66236047278756	4.52507661772121	4.75444714581171	5.27066610401576	4.52551579782544	3.69698643758268
hsa-miR-422a	6.73572659876587	7.11543490699303	6.96966395262444	6.63500789656333	6.27282346865402	6.73610558180801	6.84447729999584	4.79848864999641	4.25809374189495	7.05218110668838	7.15042969819421	5.3977831144033	6.01270341707262	7.32951113394908	5.75724704962438	6.84844642637705	5.82304388725473	7.62758932958845	7.46834382539195	6.30617819431407	5.86881934535358	6.32309296140948	4.10349344337658	7.6496470715566	6.64056308951901	7.62310965201651	7.33708039952197	8.31793668269052	7.21692139561822	7.05625728113878	8.76187031863884	7.67793241906408	7.47202141965889	7.82125100987552	8.28872306613088	8.56256489540376	8.4586145432086	8.16218183322003	8.70300273225563	6.39955137503093	7.96521863733194	7.65917034197816	6.90556270524763	5.87804404419595	7.66721162224487	5.1434162769668	6.58207422139633	6.3571853023516	7.03912523057099	6.68558699804867	7.76565143021369	7.9257526206646	7.84014784590137	7.79968959879195	7.03233451262024	7.43628845610554	7.17889088456654	7.44897361252707	8.27296283764055	7.05756182762247
hsa-miR-424-5p	3.97480277455616	3.92748121629829	3.66869440832474	3.81241607665794	4.09505516642973	3.5543199328168	4.09170660336452	4.04240532747408	3.85517845147196	3.85756703150994	4.03636529963949	4.48761111340702	3.69986252467835	3.59559316974456	3.93156014857718	3.98043482853298	4.12912884643763	4.02029505858081	4.00119243553228	4.03834135681128	3.87442518062539	3.82695111461757	3.66455224279429	4.31890392405868	3.20418219992794	4.8762875705157	3.93579068106201	4.06760602184151	3.76693327031989	4.02627953313025	4.81164724640541	4.76268738930277	4.56403056279798	5.02607808866031	4.0963445121228	5.45811554296611	4.05483024788174	4.77606081188207	3.82586600104272	3.17958732319175	4.10854285624977	4.53212242553816	4.12087527032738	3.84947391077756	3.96491517426786	3.66292666689727	3.81390224428214	4.25806282832877	3.70945055864899	3.80931359612205	4.15774628679679	3.97744937296582	4.00438723054051	4.25886410511128	4.23578142789424	3.96654213525929	4.33346595483724	4.36330426439095	4.22890563429713	4.45470627570035
hsa-miR-424-3p	5.2067041684355	4.75583028913691	5.33898305676609	5.25375182203655	3.99114176349625	5.29296428276686	6.33481941688724	3.60126031456408	6.08889972863721	5.49923424604594	5.24180396322922	6.8099944412784	4.48333146627223	5.01162623404037	5.45907253962055	5.15264747352688	4.6470329665645	6.2266378039809	5.07115126465873	4.85630450524707	4.21556212029363	5.70641506600727	5.64141799578165	5.25395637422362	4.1116999067038	6.65087941879937	5.35983423108084	5.70610281929316	6.21662811007741	4.24542872897939	6.52115064133005	6.72643071550448	5.9770236506206	6.47640890797159	5.31341928407631	7.14515366997532	5.65676835185025	6.37572585180941	5.59296226581231	4.01489709462516	4.68611669123267	4.84256054039751	6.39680186469202	5.37346064182718	5.19089886777714	4.0047467643557	4.99722555609828	3.93866594322738	5.33901299700573	5.06571145636987	5.52324139124256	5.2263744269218	6.49134309364833	4.947436597618	4.79524121570507	4.77007843799733	5.31080797531714	5.00747584866629	5.79172552759387	4.24746501759232
hsa-miR-4259	4.03097340747785	3.60344594119622	3.3179835728323	3.71750095874794	4.16443955853825	3.77034172387283	4.24633055360654	3.85977876601486	3.99538140093866	4.21242692988472	3.9495321316647	4.14243876242286	4.37448797311341	3.55480616043585	3.87577514924867	3.75563003182754	4.17763161601352	3.97900463023452	3.99118621746504	4.3157908188346	3.95059065544615	4.12670529871489	4.32603824349598	3.88273303160226	4.07081091108869	3.82965069365809	4.19263448311179	4.29918310305778	3.44625490631553	4.1071907065997	3.71270252052494	3.58479537886626	3.43011262103293	4.09368355038316	3.5611953652843	3.89166220799394	3.64603013515323	3.26641341525787	4.05459238023723	3.649816617654	3.8017939643647	3.98621977687308	3.90816441370777	3.59776594316179	4.08932865133343	4.2793256815876	3.8933330847288	3.63100414025153	3.88640479750025	4.13362188335062	4.13409112422986	3.85580237391313	4.49022610164491	4.15431262165461	4.04330250441018	4.28498932704936	3.87408380131236	3.80910879101318	3.80037085787948	4.02329261700458
hsa-miR-4288	4.62598698246473	4.69050481677002	4.78297305569793	4.40547643590803	3.75494200294667	4.72994207700648	4.42589765954296	4.54881759385031	4.41099364354457	4.59644680882427	4.62616166866282	4.48873543242421	4.12674824339189	5.01752511229911	4.51842561085557	4.8505304176165	4.44530492880759	5.10467883991631	5.11197902200431	4.92924609758676	4.25353097898594	4.63407859218917	4.76866814208893	4.67825786553478	4.73691383655321	5.38424705836468	4.74384722142621	4.87475910326204	4.75063865964161	4.95607942673555	5.64412508307027	5.21399343328226	5.10780334724232	5.04746466425572	5.02246546907982	5.29991609336266	5.10510435512205	5.07799064768406	5.009090037152	4.21199728324165	4.52647013063653	4.98250080734137	4.64634125451439	4.5878480088666	4.52250087146086	3.64193786178482	4.81522649628474	4.79424325250937	4.81380119644957	4.69326447258794	4.47992509202627	4.44835983903993	5.10491949151999	5.12677054108537	4.40571468221135	4.15208117720102	5.3763786039978	4.66899330639231	4.54894764280903	3.49742459229153
hsa-miR-4328	3.84732148704683	3.41884299413336	3.47714366482011	3.63187723870854	3.68138292005805	4.1173343238178	3.80585270689458	4.26043596754427	3.82399284549126	3.64476999189068	4.40030975806417	3.97859103504587	3.95584004598211	3.76589855666311	3.52527085080386	3.78632452417295	4.01092123741711	4.17060370993627	3.89866402122765	3.9785956108625	4.10047312069017	3.25115735457535	3.70967001022222	4.30082146869373	3.63493473555392	4.22110759317781	4.01399010921782	4.15484159694859	4.07356576879272	4.09680579768554	4.51928839167914	4.35058281616407	3.66736194239045	4.60946717442525	4.06967725088598	4.34954291405533	4.22072695097996	4.30601719994743	4.17679907063398	3.43024646155018	3.81604668691325	4.06934385401494	4.28031423104722	3.65536900345129	3.95275848372256	3.59315653738138	4.08451503655933	3.84393561945267	4.31039174839195	3.85960187247169	3.83801991455506	3.66988509514831	3.87022562227928	3.89213258062376	3.69642900499667	4.00445285214597	3.69043162298491	4.3456575244099	4.08272132108477	4.29701602232638
hsa-miR-454-3p	5.03507531741823	3.89813481285906	4.02757784286261	4.42026612312155	4.0159542268466	4.28084573265848	4.01370432640531	4.22954101131832	3.99871272222961	4.66435028382383	3.92779028566702	4.06518625458278	3.9217704961413	4.79614346615173	3.92682303821318	4.06589710543564	4.67352985373492	4.56517124988208	4.04959766202378	4.55894044906712	3.80341717855157	4.13780186846472	3.93328369265064	4.51524062553997	4.0729787013662	4.35712687476432	4.30914998817814	4.39480289900754	3.91507052604485	4.56108597281794	5.25576734272655	5.12953237553666	4.46329221556076	4.37244232988286	4.66256328012252	5.26197077766074	5.3426528749848	5.17245511211321	4.78774431122042	4.21865796783453	4.65717808594539	4.70043361441839	4.32714481458383	4.53255136264683	4.92587792333186	4.33490288261703	3.81943316445444	4.26083637935675	4.27097214795353	4.29619674426254	4.36058410572819	4.85670190197838	4.26613736925712	4.65702541426684	4.12184429787638	4.21746726778752	4.21606057292552	5.96738813137985	4.32489123083041	4.04502701761129
hsa-miR-455-3p	8.9743615274813	9.81461338619046	10.917806911153	9.43658641986891	9.1599883618395	10.2460042205327	9.38534367038977	9.60295490906829	9.77141766309776	9.65689460124126	10.5438708920874	10.3658565420633	9.23202512112913	10.1420802459066	9.79596528134384	9.5662097190248	8.66014104628494	9.72106739436661	9.89190108826019	9.68615732103813	8.83851629667949	8.96787438918144	8.62879655626276	9.84953880795059	8.2879962739992	10.3016162240458	10.4494551081215	11.0026343158771	10.4036479904267	10.4183554721857	11.0501309361716	10.9905337293355	10.2141017286548	10.3858225049355	9.99146799201402	10.5285703421759	9.59054382455226	10.2209163659074	10.2910843422856	8.78227029128923	9.37566764907604	9.78316686828866	9.72392847085468	9.57214748221109	8.93804373431146	8.48500651661347	9.75086405810922	9.39442046354303	9.71354684366618	8.94078252530097	10.0782362191588	8.85970870684038	10.0925787747381	10.1219219825511	6.81237114962236	7.49500994360277	9.3492670727522	8.98933602444848	8.69466781134338	8.49279414785917
hsa-miR-455-5p	4.66066625994054	4.48778152110503	3.93304097138836	4.36612004790374	4.26379087096883	4.61629123079684	4.20868736418563	3.45396789843358	4.21699412586127	4.75199333340131	4.41939528901957	3.79170156781188	4.59069662321378	4.654550108647	4.35843775853586	3.95123621628214	4.41558967529099	4.99277205562628	4.56609910741245	4.62746734752117	3.99654512032981	4.37001637578835	4.60430799640998	5.00957783810351	3.93864054019658	4.50584203474729	4.70661177436932	6.04918290518979	4.56405739850709	4.74550411459816	5.74174606022382	5.55806554462066	4.29989155648394	4.78640451251213	5.34586825423376	5.65725127113361	5.47003570670799	5.33424181610855	5.09768031734673	4.38044478732767	4.89158638978938	5.05940546647013	5.13530173452126	4.76494004250443	4.46060693621874	4.59516645916208	4.60411344120699	4.80124093083212	4.64149169579925	4.90142059999163	4.47623066980515	4.47394857270291	5.46167850500478	4.91242041407399	4.55756448569118	4.44838296764067	4.77018523846188	5.40121847245987	4.41352638679689	4.51981738421734
hsa-miR-503-5p	5.00037505195599	4.14507743012522	5.11673652882957	5.00679574413383	4.3757804038814	4.95981002348242	5.46218486522368	4.23944157840293	4.36881653122758	5.01197949743201	5.13594645849699	6.09173769909626	3.68300581630007	4.59664418942241	4.76700586324191	4.46863349116512	4.47058566991798	6.41053954295049	4.64501276747183	4.87680717533417	4.96257493382646	4.97309002959449	5.29833132628118	4.83270371730355	4.74987961503317	5.74825485059288	4.92306691502798	5.67067324272681	5.77892790438795	4.8078242368508	5.72760302673586	6.5263128406773	6.55677165471129	5.99866579202228	4.94962597400619	6.32169165386362	5.37928097103744	6.46192925244612	4.99545783555632	3.94899230294408	4.81087492226273	5.71494581046769	5.29822720202908	4.16238971736887	4.76446824305413	4.00287530943811	4.33060285615128	4.31021504283802	4.78731178212497	4.20283142813047	5.27187682127	4.29418842695887	5.69612599843993	4.88355434912938	4.81832499376819	4.50699348423674	5.03384759798752	4.72158319665018	4.83277712518881	4.68070017383695
hsa-miR-505-3p	5.27817771344735	4.97131914281525	4.86533439481063	4.53429198680697	4.14271730312757	4.10397677994847	4.33389668269391	3.73597809219682	4.28572993235831	4.37667309690341	4.66353305696387	4.3576631934145	4.51237544737242	4.76621827335171	4.54917874354732	4.53435798204108	4.48744454454454	4.67177853016275	4.17102343589775	4.46670215650244	4.6050527579813	5.0873945237794	4.6446961707878	5.29537516381634	3.3309455525137	4.99466977671042	4.93492500290481	5.11382882931435	4.4288900825845	3.97181574355989	6.5179405027246	6.21725747563858	3.92118018018639	5.34708307536753	5.40201368274782	6.26060777438211	5.6418601394234	5.72338381114141	5.4722755757093	4.58296177918994	4.46802411544493	4.47031038909706	4.34566532976712	4.12706120541227	4.58176338687759	4.1559556178451	4.04658622393955	4.04001743288334	4.79485146848926	4.79081633959454	4.37268052261029	4.93934037121943	5.06882298203298	4.62881499773928	4.7390784961025	4.57663822606113	4.36827456401924	5.8211236821202	4.47862564608761	4.45609382339409
hsa-miR-505-5p	6.21150871607248	6.26319031367017	8.12050902149449	6.53016565325047	4.80129784771673	7.23217721945063	6.47630634269843	5.89293229931991	5.59168540023057	6.46298217771627	6.45928242314044	6.8820634096727	6.20037605133615	6.33430868733518	6.64371436588145	5.89505730353833	5.95998849002757	6.45924520383723	6.32801997911954	6.41682859745585	6.13681398028089	6.018171241149	5.06929014241639	6.33658492960712	4.82428212174743	6.8788037999879	6.28782465147964	6.9939166018791	7.10291528269153	5.92681971811015	7.87146173708381	7.25263421313781	6.95844947566991	6.88206218655795	6.23732718841106	7.00074031833445	6.28387918699489	6.82725504415079	6.29681399898065	5.35933632382608	5.28438938743945	5.65133474745119	6.17963883299759	5.17712488914318	5.54721012097257	5.28660950826826	6.13456822103905	4.99905201830818	5.93225916916265	5.52606849858269	6.2843394120583	5.83764735818042	6.27736477580069	6.13936716680701	4.95592976031601	5.01482971521929	5.81428636662358	5.84768303614989	5.66223626770317	4.83104623650195
