MIMAT0004510	hsa-miR-96*;hsa-miR-96-3p;
MIMAT0000095	hsa-miR-96;hsa-miR-96-5p;
MIMAT0000096	hsa-miR-98;hsa-miR-98-5p;
MI0000100	hsa-mir-98-X;hsa-mir-98;
MI0000101	hsa-mir-99-21;hsa-mir-99;hsa-mir-99a;
MIMAT0004511	hsa-miR-99a*;hsa-miR-99a-3p;
MIMAT0000097	hsa-miR-99a;hsa-miR-99a-5p;
MIMAT0004678	hsa-miR-99b*;hsa-miR-99b-3p;
MIMAT0000689	hsa-miR-99b;hsa-miR-99b-5p;
MIMAT0000442	hsa-miR-9*;hsa-miR-9-3p;
MIMAT0000441	hsa-miR-9;hsa-miR-9-5p;
