Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ATAD3B	0.79100668252938	4.56160182398359	5.92691053189214	5.42409016085251e-09	2.21546836310536e-08	9.619176252646
SSU72	0.333317449089336	7.76226695425118	5.66659033362876	2.34226176014196e-08	8.82697663935635e-08	7.99364504171681
UBE2J2	0.390329747840711	6.15346361345232	6.38013685785465	3.73323919444208e-10	1.77441241263284e-09	12.0114078699772
ANKLE1	0.298234691957138	-0.711073315814515	2.20851889944711	0.0276159888139537	0.0410043488569007	-4.28252316930383
MIX23	0.461820474939554	3.95370270036646	6.35967548620598	4.22739928818871e-10	1.99247633245224e-09	12.1615398496473
ABCG1	0.758512098152531	5.67492024673153	7.69084469098763	6.69808136279455e-14	5.10801509145288e-13	20.5124870851839
TMPRSS3	-0.487074407441975	1.01432524692347	-2.61687550912481	0.00911569335129782	0.0147752452762026	-3.55460251014219
RSPH1	0.885846619994624	3.44727044350989	5.65253377900896	2.53082204269197e-08	9.48517492068742e-08	8.32466868337898
SLC37A1	0.878608745788537	6.97209212085473	8.80171095595642	1.70872984456516e-17	2.01341507020835e-16	28.6080571661411
PDE9A	0.619824380716699	7.64735018010094	5.3266468760553	1.45596727446114e-07	4.90569873650766e-07	6.21029784719735
WDR4	0.461550652941932	3.54095933230919	6.22810632346011	9.32853433090151e-10	4.19544851702596e-09	11.4556176672906
NDUFV3	0.300762561579551	6.54366025427031	4.54140542760615	6.85861771558193e-06	1.82351901931388e-05	2.49095382808625
PKNOX1	-0.183644656647561	5.01249886526177	-5.55540108914129	4.30239297878841e-08	1.56703592386722e-07	7.4316292681269
CBS	1.12639839742549	1.65481754473368	3.67819212877964	0.000257755722220712	0.000537395951337393	-0.227180826944851
U2AF1	0.669941521814821	-0.672049497530126	2.4807547547658	0.0134056550902062	0.0210883578728446	-3.63705335834929
RRP1	0.65243331035106	5.65419458521762	7.55220794321783	1.77118233647119e-13	1.29059802535272e-12	19.5518319778098
AGPAT3	0.432071629463395	7.36605940465099	7.93747337418975	1.14816933149316e-14	9.62925071862912e-14	22.1970021591024
GAB3	-0.321200118910846	1.4041170216728	-2.73442900232755	0.00644844885659692	0.010712225011676	-3.27541843923923
GATD3	0.67346806190987	0.403202636414365	2.15654204990236	0.0314701170135147	0.0462627919621962	-4.46447808747992
CFAP410	0.292904605152361	3.16821172079125	3.22796040654168	0.00132034887288005	0.0024667138559375	-2.03217720871548
LRRC3	0.218509023325877	2.46848342898069	2.58730125346118	0.00992616094999232	0.0159875907312089	-3.75090610755756
RALGDS	0.710375163742881	3.6473231781119	5.55781633255415	4.24639586579524e-08	1.54847782715277e-07	7.77452616056069
VAV2	0.768327492306544	6.38876813667733	11.3092347669976	7.88951694869179e-27	2.84904379694229e-25	49.8857083218627
C21orf58	0.721061907705796	2.96078425977356	7.04074610835473	5.67225548533356e-12	3.43751001228655e-11	16.5369090706998
DIP2A	0.559989944357188	6.64807947482477	6.17130341629162	1.30733878361422e-09	5.74910658496253e-09	10.7796678164185
S100B	-1.5809690800785	1.14441258415265	-8.58840813789682	8.92682578582206e-17	9.66521754835302e-16	27.3516122356344
ADAMTS13	0.505444213651439	3.07618737868905	4.14247333365868	3.97140678837082e-05	9.37710241300326e-05	1.28630681387063
CACFD1	0.815437542982011	6.47240678696813	8.94486457101381	5.54085154983786e-18	6.94898624401525e-17	29.7290023298732
PIERCE1	0.671228478219377	2.43344272511497	5.48428830330366	6.31393620110226e-08	2.24702923701836e-07	7.55006085186308
GPSM1	0.669052766004171	5.19024463031387	7.0276799195816	6.18181632941831e-12	3.72974648120875e-11	16.1192250027519
HIPK4	-0.599937101774876	-0.939198434667627	-5.44462751618234	7.80597093260154e-08	2.73840556633404e-07	7.53066594372332
CFAP157	0.679162182692974	1.31258302794817	5.93128347264339	5.28995679252115e-09	2.16644728147347e-08	10.0391040705263
TOR2A	0.672129168467752	4.69661761473978	8.37558243717479	4.50900808741408e-16	4.46824869227361e-15	25.5415036591861
SHKBP1	-0.187501692228436	5.87898029000943	-2.89265144599813	0.00396991366716733	0.00683339408460401	-3.47303528945063
RDH13	0.260543128180784	4.29843804169304	4.11544961137358	4.45096001495384e-05	0.00010411294925434	0.91381812370754
ZDHHC12	0.306419894535838	5.95395388928847	3.53428414225923	0.000442977050681821	0.000892496263254251	-1.43883529993818
PKN3	-0.177066500955682	3.03295583372574	-2.21415900333061	0.0272234118995672	0.0404855924543225	-4.79604299992241
PLPP7	-1.22118679554291	1.57015636564056	-9.14727638140786	1.10230312765519e-18	1.48237434845022e-17	31.6570317661968
TAOK1	-0.294167990876839	6.67577113848827	-3.08673854095546	0.00212464177054221	0.00383115753542623	-2.90244177274619
MPZL3	0.230361052106287	5.15461027134187	3.03914822974011	0.00248421571105298	0.00442559496522178	-2.97653058437555
NEK8	0.208820583123212	3.55939616166063	3.30775305997892	0.00100135604457896	0.00190585173079221	-1.86899829133621
TLCD1	1.32592448334718	4.34141249672687	9.1455119551557	1.11805387777194e-18	1.50191088744901e-17	31.574552233233
SAFB	0.319081955547981	7.19347847502627	6.56479370271153	1.19801683112872e-10	6.08416970360822e-10	13.1161108389152
S100A1	1.0292259974458	-0.914024179373122	5.59670767337863	3.436518233907e-08	1.26897957521534e-07	8.37825696370218
FLAD1	0.342617893082178	5.52521390372704	6.28209893416043	6.75252024018482e-10	3.09471606976443e-09	11.4658263360919
SHC1	-0.320198013083288	6.49887653507798	-4.39193747820584	1.34575724196947e-05	3.41953795879577e-05	1.84898734208639
IL6R	-0.464179978841452	4.46602782773646	-4.29472781936306	2.06479549698039e-05	5.09169694957326e-05	1.52706996842747
UBE2Q1	0.207288563210434	6.64809764171365	5.40883792024561	9.44232105911363e-08	3.2804985275551e-07	6.61760151858219
CHRNB2	-0.547613170274614	-2.63953872376121	-2.71255821824709	0.00688373568507195	0.011382963870884	-2.97085851711745
PAQR6	1.93083292850453	3.40417657970143	7.17397241110176	2.34241195488278e-12	1.48019217612202e-11	17.4541096194426
PMF1	0.281587604973823	4.58181863479019	3.3570211051287	0.00084181830240601	0.00162436666932909	-1.88884132822635
NBEAL2	0.430070993398392	6.14172474118226	4.61887892848747	4.79996934185024e-06	1.31139349308494e-05	2.84510852051008
PTH1R	-0.896788280001164	0.896492065296233	-6.25531795080351	7.92874675879114e-10	3.59885961938771e-09	11.8096336258601
PPP1R35	0.720724163801656	3.27040824459283	5.89018887918978	6.68935732211877e-09	2.69815798951952e-08	9.62222246052773
GPATCH4	0.336985619791766	5.73440510799906	5.57813627440183	3.80251233316601e-08	1.39531519505715e-07	7.52892784430005
CYP3A7	-1.57423825087087	-3.57919180769899	-7.9451395266009	1.0861745699619e-14	9.13428176026864e-14	22.7638834772431
HK3	0.807798601131444	0.15522561792977	4.49209634797261	8.58473178668231e-06	2.24980441572861e-05	3.06447738803208
LY6K	-0.920375207418751	-1.4195601658237	-2.59184303664071	0.0097976539559387	0.0157971891360493	-3.41129936796933
CPSF4	0.237997986733561	5.21117525660142	3.96347207125496	8.35145662883817e-05	0.000187149451521947	0.180735473363169
VPS28	0.314101106364228	7.7224537180845	3.39943215142229	0.000723762236871989	0.00141189415441525	-1.88921969314984
ZNF333	-0.168795340506135	3.99560804711643	-3.3259185585613	0.000939521750947179	0.00179735868777337	-1.95451166870709
COL26A1	0.779874920259693	3.84870863285071	3.52709998642287	0.000454898916705931	0.000915314470553167	-1.08645461241038
FOXH1	1.04090955000147	-2.78286095823428	5.17996883916132	3.10989172883055e-07	1.00008514003618e-06	6.35116139218581
SQSTM1	-0.363473165841408	7.90851834630737	-5.5326717553027	4.86577501445567e-08	1.75866899109469e-07	7.32032778053365
MGAT4B	0.656579882393281	6.85415692354019	9.8461464065514	3.43802793435274e-21	6.28156353839031e-20	37.0161000540421
RPL8	0.485949919486654	11.4590569229451	4.49175789458728	8.59790755081446e-06	2.25277654521767e-05	2.51810509346925
PGLYRP2	-0.620370682119917	-2.92788092921489	-3.06351458922825	0.0022936686010729	0.00410999169351621	-1.97550775900893
LRWD1	0.330867737366686	4.49395258615337	4.86605644497831	1.48556057325676e-06	4.36288623571368e-06	4.13388582724463
SCGB3A1	-2.86191243529066	0.815962284403907	-12.7187214444219	1.05614221995812e-32	8.58762528254687e-31	63.4661286788788
CELF5	1.11893988085987	0.56282767646912	4.54612465969346	6.71210463605059e-06	1.78804991801755e-05	3.28484107263654
YDJC	0.481888490680867	4.78168257482888	4.988870329556	8.1369870076852e-07	2.47967055051772e-06	4.68742007879646
CCDC116	0.45255640457289	-1.13436487631878	3.30294286886733	0.00101835097179269	0.00193429969549361	-1.3063191664897
PCYT1A	-0.139429506299994	6.19135356693914	-3.34543763349604	0.000877045378939349	0.00168829572063049	-2.09107122553837
DMKN	-1.63997424321457	3.6027961223969	-10.4036388972101	2.80224865174039e-23	6.6807784361298e-22	41.8483574127438
U2AF1L4	0.32151502973065	1.15603878586085	3.09027597831913	0.00209992506826399	0.00378881410553201	-2.17387863902678
BDH1	0.860198531138678	6.23328829372515	9.60963172487819	2.50488534080659e-20	4.17299622990818e-19	35.0740881640352
THAP8	-0.15475445753489	3.21240661736673	-2.69562798484536	0.00723867834800431	0.0119233287841155	-3.65991109574493
COX7A1	-1.21453608640134	3.66460986004282	-8.39991224173516	3.75265302151474e-16	3.75816262627716e-15	25.6700047568289
LRRC56	1.12073384492877	3.798842367988	9.4389662016834	1.02821243712325e-19	1.58002406795986e-18	33.9612308530933
GRIN2C	0.37255752696574	-0.684688127492075	2.60617588091505	0.00940180707583719	0.0152048718752804	-3.34617401979556
PRPSAP1	0.212083415104438	5.77029516280605	4.14553633412723	3.92026489483885e-05	9.26169181813188e-05	0.850953167437275
CYGB	-0.332538694427794	3.52236377763899	-2.94187612493023	0.00339849805496552	0.00591868923671868	-3.06518458185062
SRSF2	0.30752109238381	6.88873356586659	5.92063849438475	5.62228396526891e-09	2.2926071911515e-08	9.35711369439741
TMEM143	-0.427246852847873	2.7845007560932	-7.57906986442689	1.46860425723675e-13	1.08427679316613e-12	20.0119014061821
KLHL10	-0.915293416854026	-1.81125034661244	-7.26432872502644	1.27617822752896e-12	8.37909961369014e-12	18.1649459129468
ALDH16A1	0.230100561871436	4.75384827219482	2.53940535330442	0.0113758228826767	0.0181204402378703	-4.29759689959654
ITGA5	-1.0840998519471	6.60113139236192	-7.0031298719489	7.26377140616238e-12	4.33988249756018e-11	15.8797540051808
MPP3	-0.236463462434007	2.62268394144814	-2.38277674546463	0.017518163713162	0.0269770493001634	-4.33724759961162
NAGS	-1.04539988506812	1.4494841695198	-10.784742952528	9.46871511130768e-25	2.67873004923124e-23	45.4120807052464
EMC10	0.36352929369762	7.75276613906437	5.43594107088981	8.17578306349634e-08	2.85907902174902e-07	6.78000128194159
PLCD3	-1.04670369431887	4.59778732011279	-10.7140940712958	1.7848302095878e-24	4.93970757697671e-23	44.5316111837489
AQP5	-2.53809050338205	-0.965444319877161	-13.179389391019	1.05315981689335e-34	1.15452644926934e-32	67.9247680613018
RACGAP1	0.460211901652757	3.78608259148992	4.39586097009104	1.32247978674352e-05	3.3659632714836e-05	2.19496007943125
TAMALIN	-0.574536868306509	3.75995909241581	-4.5380825248975	6.9636154524556e-06	1.84983276774664e-05	2.66389820190651
SYCE2	0.677839028017907	-0.0173499192430258	6.60840937508192	9.12420777741438e-11	4.71692728804605e-10	14.0273893307316
IP6K3	-2.26281444548263	0.83458290674021	-10.9137528677972	2.95527871408085e-25	8.91521180626158e-24	46.5482566331884
ALOX15	1.86565761300026	1.34724851961946	3.98799410116052	7.55531615003743e-05	0.000170762520274353	0.989492699383854
ZNF653	0.381035053306101	3.39185782376914	4.43813656551377	1.09490196996773e-05	2.82301688098779e-05	2.43718083256032
EIF4A1	0.709267453345171	1.06588476045524	3.61132837376491	0.000332243434894944	0.000681926595392866	-0.440708765711679
RPL26	1.08968990479678	5.69104734002782	7.39277568491781	5.32700810399335e-13	3.64576396325699e-12	18.5053224907212
POLR3K	0.261438028558628	4.63752973480645	3.7608679989565	0.000187300682947657	0.000398350560407299	-0.500049637701536
WDR90	0.717683229898825	5.1970324294471	7.56697981809732	1.59790378896828e-13	1.17479417490733e-12	19.7059859390032
SPSB3	1.27558089408624	-2.3003592682371	7.68296494525078	7.08131112136375e-14	5.3902255392501e-13	20.9300186877177
HS3ST6	-1.66407563431901	-2.77568517820115	-6.53259922721832	1.46336231474009e-10	7.33952716518744e-10	13.5992794669479
TEDC2	1.33216052949881	1.92374046861783	9.26769868491411	4.16641484655675e-19	5.94137531777279e-18	32.6782947513256
AMDHD2	0.74390097174977	4.15683900747121	8.15721180929607	2.30146378841697e-15	2.09935901888436e-14	24.02899867689
NTN3	-0.663404695221093	-3.66776534897374	-3.57624614321018	0.000378984428725428	0.000771542168113216	-0.293159836508678
BICDL2	0.652219807476212	5.43866713483437	5.94670437869764	4.8422781413047e-09	1.99107471597251e-08	9.57878279736627
PAQR4	0.447756771058568	3.7903592719971	3.6170455520277	0.000325159266392161	0.000668168279960327	-0.824626381168827
FLYWCH2	0.186129490771082	5.68030967362057	2.34564809908501	0.0193450708768129	0.0295384629057964	-4.8656570814783
ZNF75A	0.385213173601435	5.19657123343617	7.51974329091933	2.21967666165197e-13	1.59562002644982e-12	19.3519004486675
ADCY9	-0.724257715916096	4.51973438171508	-8.32029105806907	6.83372105261782e-16	6.59625999088377e-15	25.0211982285065
NEU3	0.315993152436389	5.38962991626097	3.33790216347637	0.000900692446646788	0.00172927316027041	-2.05859108338247
CYB561A3	0.678429407763024	5.90461629734516	6.23211840731404	9.10791080105981e-10	4.09922759587289e-09	11.166043096649
PPP1R32	0.529623858716447	1.22091675270411	4.32565790419202	1.80346427240319e-05	4.48782617279415e-05	2.26179247416968
ASRGL1	0.481492942191043	4.8906596588608	3.05490150423736	0.00235943399567866	0.00421737233934235	-2.86701947993471
TAF6L	0.418107134585382	3.86244620944833	6.89114133896478	1.50727323711491e-11	8.61559627807114e-11	15.4192978015188
NXF1	0.19181528997185	7.18487401568686	3.03334672611031	0.00253167462038443	0.00450752624551625	-3.06053969461502
STX5	0.167164264905824	6.79116670886436	3.15385501007145	0.00169843873924544	0.00311943617658273	-2.70179836482389
RPL29	0.562558501484672	10.1550929872005	5.46177986247863	7.12284103615264e-08	2.51305293798512e-07	7.04200615389897
SYVN1	0.386312207636111	7.44574870820781	5.99298023853727	3.70948076496616e-09	1.54494588983224e-08	9.77185043658083
ZFPL1	0.501102818853291	2.98872926005374	5.99164735945804	3.73815309147431e-09	1.55635956789154e-08	10.1980272032748
RPS6KA4	0.621728982502296	5.81359528242704	7.67170536742909	7.66668834924044e-14	5.81777500321225e-13	20.3602125931688
TPCN2	-0.130151114818134	3.2008780363617	-2.13378273263537	0.0332982693580665	0.0487057602070932	-4.99492335579994
BEND5	-1.26923978864292	1.92678246663975	-11.9278181444235	2.33517243434835e-29	1.13325087545174e-27	55.8588359308254
ELAVL4	-0.487121552900556	-1.8204775937839	-2.95474664321049	0.00326202256940222	0.00569393134875184	-2.36727934442259
COA7	0.452764247690257	4.64546399111147	6.53545289711961	1.43768658898522e-10	7.21959752129266e-10	13.0906327943643
ZYG11B	-0.500223911734402	5.92073001054114	-7.78166986343871	3.51600870315092e-14	2.78693059117411e-13	21.0905754324641
SLC1A7	-0.552971428702442	0.385354382983113	-3.70480446329238	0.000232731855471706	0.00048804128462538	-0.141332326367626
ACOT11	-1.41846502008606	1.52339843627879	-11.1390908418153	3.78683617004709e-26	1.24985952945802e-24	48.5728890142746
FAM151A	-1.45867095569414	-2.49421518156127	-8.91673841685516	6.92029569217367e-18	8.56526113997059e-17	29.9145864496545
PARS2	0.195748602175505	3.29257484384345	3.26770887348699	0.00115123815393846	0.00217025979641585	-1.95085512443355
BSND	-1.66696593761606	-3.42030188641397	-7.51544254995814	2.28691984127953e-13	1.64299601001931e-12	19.8289376686021
PLPP3	-0.914667472729885	6.57985934200501	-7.84072034144967	2.30520510249092e-14	1.8682051649098e-13	21.5224158123727
NOL9	0.10201275285885	5.14784675548649	2.50854162643449	0.0124070626202666	0.0196306591303651	-4.43784400087591
GMEB1	0.186804643627426	4.68323929099615	5.1316857872187	3.97684564987505e-07	1.2616979557924e-06	5.35396016144117
LZIC	-0.136103946843058	6.20662164781596	-3.8225167450094	0.000147044909719856	0.000318584330605327	-0.421131021664864
