Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
MARK1	-1.38601724124486	4.3145784364041	-10.5672222480284	5.62140717067367e-06	0.000649659239961586	4.64645587598285
GCLM	1.39607515342214	8.63319057618896	10.5606398343318	5.647797507953e-06	0.000649659239961586	4.64163055238819
TSPAN6	-2.1058068101179	6.14325158563223	-10.5268463255085	5.78548092863745e-06	0.000650232471012249	4.61680982164918
XBP1	1.57057130346726	10.8617264237726	10.5364283402695	5.74606426683003e-06	0.000650232471012249	4.62385580767049
ICK	2.66610348490265	9.36760492871868	10.4401917484267	6.15598834904479e-06	0.000672969020433646	4.5527944769523
ZNF671	-1.59737318437837	5.20758665279699	-10.4588458328797	6.07404395617417e-06	0.000672969020433646	4.5666201008138
BTG1	-1.02116572992299	10.821655101776	-10.4331692105767	6.18715654535906e-06	0.000672969020433646	4.54758323093804
RASEF	-2.15955327913005	8.36141935500674	-10.4510336795607	6.10821228699867e-06	0.000672969020433646	4.56083308147342
GHR	1.45445961280543	5.80992716734182	10.4041015557895	6.318055859404e-06	0.000677982517691346	4.52597532525465
ACPP	-3.47640427103921	8.80869945744835	-10.3931966964695	6.36795881203787e-06	0.00067878195630449	4.51785339005816
HRASLS3	-3.31678060221698	8.40631779939911	-10.3505250107764	6.56750930435502e-06	0.000695416597796904	4.48598921398119
DSG2	-1.40082933418092	6.8259564833488	-10.3233649538172	6.69815437511669e-06	0.000699979021593077	4.46563946099124
HOXB13	-1.07447237250748	8.26335253676046	-10.3263987027889	6.68341844167393e-06	0.000699979021593077	4.46791516050129
PGM1	-1.16519848114748	10.0906890859892	-10.2266865547113	7.18730359914231e-06	0.000741405143527009	4.39276665994351
SLC16A3	-5.01830031475394	4.74978174185142	-10.2126591687964	7.26153431082849e-06	0.000744260718563055	4.38213635022538
S100A13	-1.07048209696501	7.24607770613247	-10.191010211048	7.37778309772456e-06	0.000751359069742153	4.36570171160274
HLA-DMB	-3.48147827110894	7.06972777260297	-10.1727836243359	7.4772671531586e-06	0.000756671041214259	4.35183824352876
PARP8	-3.2947931535002	5.40435674788244	-10.1509655850846	7.59832875351088e-06	0.000764086027923808	4.33521062412908
FKBP9L	-1.14414713693666	7.08227082345146	-10.1246337542458	7.74735974218033e-06	0.000774203343235758	4.31509581584361
PDLIM5	-1.12971668099019	4.72276290618304	-10.1028302072742	7.87323388282169e-06	0.00077706874415084	4.29840093932237
HSCB	0.991466233738253	7.08294691433774	10.1109922251131	7.82584826693565e-06	0.00077706874415084	4.30465472704121
TRIM37	0.917769458196637	5.35056743246768	10.0191701266789	8.37784603737463e-06	0.000804771965478708	4.23401105316227
FBXO44	-1.59825033931763	3.69188176666303	-10.0393102235565	8.25314807321329e-06	0.000804771965478708	4.24956039630002
PAM	1.96900677278939	7.63248655122302	10.006730063845	8.45591908189524e-06	0.000804771965478708	4.22439121734453
MST4	0.919816946341955	6.41274668608061	10.0081740099325	8.44681543884838e-06	0.000804771965478708	4.22550841650135
JMJD1C	-0.946730228995409	6.61761090166371	-10.0179476429666	8.38548250682119e-06	0.000804771965478708	4.23306623356689
BEND7	-2.5781390808622	4.76105367749157	-10.0139679403296	8.41039632051942e-06	0.000804771965478708	4.22998965949612
CDCA1	0.92876657398997	5.02567533599738	9.95452137308718	8.79255251221539e-06	0.000825991085041372	4.18388995626895
LOC731950	-1.32766837781411	6.70768176463076	-9.9156225036567	9.05309485529658e-06	0.00084156938163568	4.15357822312142
SPRY1	-1.95504626571934	7.37219621897845	-9.89265884048844	9.21094272421487e-06	0.000845165739005086	4.1356292320405
PEG3	-2.71991068086864	5.95644867661486	-9.85051734199008	9.50866976690916e-06	0.000863830232404038	4.10258420725884
CLSTN1	-0.905644751867078	10.1586562566711	-9.82945952169163	9.66145439486272e-06	0.000872751380335932	4.08602012989797
SEMA3C	2.63144065684427	5.52281810744247	9.79167600672504	9.9425082419943e-06	0.00089309418135532	4.05621282501901
SMPD2	1.14657417307238	5.78390155521723	9.75353885242152	1.0235476257608e-05	0.000909194610460528	4.02601295588797
TULP4	-1.52985708032966	7.24529202917521	-9.70374700700139	1.0632575246737e-05	0.000938310805209509	3.98641122119923
POLR3C	0.966850412064927	8.00488301921811	9.69786273870831	1.06806283412428e-05	0.000938310805209509	3.98171820283083
GCNT1	0.857009250978763	8.36900093068054	9.59910394192619	1.15243882372561e-05	0.00100143175829069	3.90253988930474
RNF160	-1.17498593045143	6.60567771321988	-9.60387595972601	1.14819491110976e-05	0.00100143175829069	3.90638378720267
RTN4RL1	1.74721155522829	4.16432345390892	9.57214245597687	1.17674772804401e-05	0.00101702807695652	3.88078763528232
SESN3	1.43046162312749	5.78565913759423	9.56209683535864	1.18595083450766e-05	0.00101947139209371	3.87266788046519
APLP1	-1.0290889350783	6.848417364895	-9.55387449767663	1.19354334036511e-05	0.00102051146893571	3.86601576913768
NR4A2	3.39514787990992	3.3278959336642	9.54407785592956	1.20266042613919e-05	0.00102283710391168	3.85808282776324
ZMYM2	-0.882524174140875	7.82799714020914	-9.53132664888081	1.21464369022624e-05	0.00102756285518664	3.84774569460936
RAB6B	-1.22833212132857	5.89316910489868	-9.50769752571589	1.23720341911677e-05	0.00104113923517147	3.82855500632435
CTSL1	0.9246622246085	10.2674695360555	9.50014701204716	1.24451043910275e-05	0.00104180510004261	3.82241313981144
COBLL1	-1.2953961124723	9.29327020595097	-9.45950125410053	1.28468174967371e-05	0.00104196428960233	3.78927002705976
CEBPD	-7.80797541565031	5.56111735619389	-9.48308089581434	1.26120419524465e-05	0.00104196428960233	3.80851371901453
FANCE	0.885400872519995	7.46231785979974	9.46558224428581	1.27858079245257e-05	0.00104196428960233	3.7942371899443
BCHE	-6.36411035908285	7.64300650205786	-9.45845983457533	1.28572984126616e-05	0.00104196428960233	3.78841905409926
MAPKAP1	-1.01852881917346	6.62339883208407	-9.48124250682997	1.26301732301578e-05	0.00104196428960233	3.80701502573225
UBIAD1	0.859815086466131	8.79024600270924	9.41062865868293	1.33491080811413e-05	0.00105662816390776	3.74923831954412
MGC61598	-0.992901664496925	8.17513549027661	-9.41374291242066	1.33164559497413e-05	0.00105662816390776	3.75179511379409
KIAA0895	-1.39540794769442	4.94189146886274	-9.41674038319888	1.32851123489424e-05	0.00105662816390776	3.75425526963433
UHRF2	-0.77572733726881	5.48919871167223	-9.41894792022352	1.32620814367946e-05	0.00105662816390776	3.75606661574992
REM2	-2.25828342014581	3.95713551903801	-9.398159974988	1.34807361838204e-05	0.00105873892355169	3.73899349558473
DHRS3	-3.14068448908488	6.08125727747272	-9.38936757901962	1.35744248751076e-05	0.00105873892355169	3.73176150214854
LOC100128975	-1.82562853408743	5.19995474786332	-9.39111219864001	1.3555777232132e-05	0.00105873892355169	3.73319701255516
SNORD36A	1.23126058340188	6.73207175522876	9.36518440185641	1.38358787039826e-05	0.00106870465989361	3.71183693363185
TBC1D4	-1.25109666519126	5.27624586986277	-9.35695060203338	1.39261750657059e-05	0.00107004146816535	3.70504194622619
C9orf169	1.29367850841563	7.01036116035792	9.33927600906041	1.41222318097036e-05	0.00107074677672568	3.69043672893127
C1orf218	-2.39014731797668	7.38489887669686	-9.32994610591373	1.42269640783904e-05	0.00107140529123014	3.68271649684821
RAB31	-2.04555772442754	5.84300415578004	-9.31158496713715	1.44356145681404e-05	0.00107855626789718	3.66750180711865
PNPLA7	-0.833914138420333	8.94446105069804	-9.269740829095	1.4923985295693e-05	0.00110472037450387	3.63272204768337
OAF	0.734429587794099	7.1177343535968	9.23934060060279	1.52903447847626e-05	0.00110908635008105	3.60736114354711
APLN	-2.36323201493826	4.49168315644222	-9.2526217958344	1.51290712607003e-05	0.00110908635008105	3.61845042662434
PLCD1	-1.04014950791512	4.21390012039178	-9.23611560702267	1.53297944441749e-05	0.00110908635008105	3.60466613380034
HIBADH	1.04575141578797	10.7639111986868	9.2361588260518	1.53292650189332e-05	0.00110908635008105	3.60470225622611
FAM134B	1.09146481198484	7.59107264741706	9.24299567481693	1.52457709238477e-05	0.00110908635008105	3.61041448544736
PHLDA2	-1.29403634577088	5.4694923587252	-9.19376060803171	1.58585702069162e-05	0.00114217422990263	3.56918921264094
NDUFA3	-0.709379276055023	11.1453720960195	-9.18707527442827	1.59438755982349e-05	0.00114316873067344	3.56357548984421
STK39	-0.92380117459536	9.701043241227	-9.17803635967534	1.60600272453588e-05	0.00114635614118769	3.55597934876801
GLIPR2	-1.42991910968878	6.94890027646128	-9.17143107487518	1.61455027577e-05	0.00114733530485718	3.5504239471116
TARBP1	1.55138996306096	6.40055553545581	9.16567829941272	1.62203596345331e-05	0.00114755455839181	3.54558249440954
CLGN	-1.48239698375622	4.79148652205376	-9.14597727361278	1.6479661187379e-05	0.00116076344812777	3.52898079470274
TESK2	1.42377758379196	6.84873485415232	9.13436190767836	1.66347036960562e-05	0.00116114435362121	3.51917703700474
TMEM55A	-1.26863479286046	6.11688729791382	-9.13541769982258	1.66205439690202e-05	0.00116114435362121	3.52006864277936
LOC100132564	2.26850046730985	6.42945901355718	9.1292885002067	1.6702933349983e-05	0.00116114435362121	3.51489125064586
MT1H	-4.67722799707306	4.95347499231334	-9.11506619578512	1.68958703010085e-05	0.00116947216555335	3.50286500463423
IRF6	1.36419190596026	5.65719952251172	9.09933334425245	1.71121976841474e-05	0.00117934021022342	3.48954101142488
ACER3	-0.925658602676675	5.34098375192762	-9.07671848008329	1.74285805861066e-05	0.00119598959223716	3.47035099395984
PINK1	-1.09279782812625	6.53290671689124	-9.05168376198178	1.77864415692409e-05	0.00120037648675799	3.44905554481146
KCNK1	-1.5990689481837	5.87106440067284	-9.05312232526687	1.77656576037456e-05	0.00120037648675799	3.45028072392312
PLOD2	-2.72351157303008	9.05677467667052	-9.04280695030196	1.79152922791642e-05	0.00120037648675799	3.44149143228013
PGRMC2	0.714455236471725	8.96088776118129	9.05062742333181	1.78017205109786e-05	0.00120037648675799	3.44815577899922
FAM102A	0.917944711152423	7.00292579830109	9.0534855032317	1.77604147881741e-05	0.00120037648675799	3.45059000252604
TMEM45A	-3.84161668472618	4.18645668414459	-8.93489494835841	1.95677502102221e-05	0.00127701533922955	3.34898204379939
RHOB	1.84671015707123	7.49647614083147	8.94257493179568	1.94446946751624e-05	0.00127701533922955	3.35559994742975
ZNF165	1.16843168646016	6.99729147350088	8.9357868686162	1.95534146392585e-05	0.00127701533922955	3.34975088838268
ANKDD1A	-2.4138393840039	4.57334810361162	-8.9481378256301	1.93560994175642e-05	0.00127701533922955	3.36039025817527
MND1	0.941332013805993	6.72957822127046	8.94040601969886	1.94793593353868e-05	0.00127701533922955	3.35373151074626
ADAP2	-1.85666636106646	6.17235135513106	-8.9078138657953	2.00086410222568e-05	0.00130048033050758	3.32560406216834
PVRL2	-1.64110659949942	5.63802289925017	-8.88513270105405	2.03864237327054e-05	0.00131434890750898	3.30597385244412
MID1	2.68132434632429	6.33868135611718	8.88656917839381	2.03622631789839e-05	0.00131434890750898	3.30721847080716
LOC100132439	0.828363352485994	6.8488846934272	8.87624729167813	2.05365816935139e-05	0.00131544310063168	3.2982710775359
LOC440895	0.783637715249766	6.24859201975783	8.8744009019901	2.05679389053675e-05	0.00131544310063168	3.29666954887644
PELI2	-1.88717222240541	4.67425161347809	-8.86310063785391	2.07610170742693e-05	0.00132250160159558	3.28686119710037
SLC16A14	-1.41388826999005	6.53814568303979	-8.82559191033416	2.14165143321107e-05	0.0013428574417887	3.25422195333115
FAM171A1	0.887947223334484	8.68324512903789	8.83021655884862	2.1334462166054e-05	0.0013428574417887	3.25825309335364
RIPK4	-0.998971602408526	6.153641222999	-8.80639107124477	2.17609617114825e-05	0.00135912506564412	3.23746452891522
SCARB1	-1.14870179192136	7.93702903208407	-8.77372622285888	2.23612100105199e-05	0.00138578832115583	3.20887942914796
LOC730101	2.52755007309623	6.65558913182264	8.76251810295449	2.25714009281429e-05	0.00139341362718176	3.19904874115833
MTP18	-1.05057726138351	8.21213171309415	-8.74580991737806	2.28888337347357e-05	0.00140757524071035	3.18437258099653
LOC100133991	-1.1394629616016	4.25626316098351	-8.71608477458089	2.3465934936287e-05	0.00143753576128848	3.15819922895777
PXMP3	0.861272398894782	8.77028506502091	8.68988092658976	2.39881302570291e-05	0.00146391684992228	3.13505891947153
CUEDC1	-1.8511320264364	7.27095459319295	-8.6637706359907	2.45213624738258e-05	0.00148366885836	3.1119380556163
RAPGEF5	-3.18368104166205	4.74056134843479	-8.66044744994756	2.45901712092939e-05	0.00148366885836	3.10899081219694
SEPT5	-1.4455231461341	7.7982995593499	-8.65579571623593	2.46868497221752e-05	0.00148390240679646	3.10486359242114
MPST	1.0591970339431	5.09965224095197	8.64677714783188	2.48754934701722e-05	0.00148408307871113	3.09685619485477
SLC6A8	-0.794666018884	6.48011027690268	-8.65115287297819	2.47837656088374e-05	0.00148408307871113	3.10074225447675
LCP1	-1.14937034900708	9.73771435448228	-8.62471209197781	2.53438369302695e-05	0.00150640374973263	3.07723314494886
FDX1	1.07119436524454	5.28502898625395	8.61041840409984	2.56524647963888e-05	0.00151658060236128	3.06449711716517
LOC728178	0.94819828932757	5.97844859039322	8.60801558023378	2.57047559722251e-05	0.00151658060236128	3.06235426509244
REEP1	1.96102437033891	4.56937735140082	8.57609597689815	2.64107791205327e-05	0.00155250715940513	3.03383680098431
ERO1LB	-1.73204461719498	3.8727058805538	-8.56855645867717	2.65806786216456e-05	0.00155677095414466	3.02708689774094
SMAP2	-0.794876719980579	9.83560674170334	-8.55512406598182	2.68863940963064e-05	0.00156322383711216	3.0150480069743
NCOR2	-0.709654605941251	9.05898329707943	-8.55673515146448	2.68495207435846e-05	0.00156322383711216	3.0164928537382
FAM84B	0.66042068664323	9.44214794236398	8.53076799097553	2.74507609347421e-05	0.00157897826353211	2.99317520650658
ABHD7	-1.37636325589871	6.03436819177789	-8.53783374015738	2.72856908754823e-05	0.00157897826353211	2.99952633168476
KRBA1	-0.80607698280595	6.89588176378749	-8.53064595469718	2.74536216937848e-05	0.00157897826353211	2.99306547132993
FOXD1	-2.1610464118888	5.36073564234605	-8.50667847011819	2.80219501711186e-05	0.00160588875012908	2.97148648930516
USE1	0.767443913251355	6.39732997684349	8.48203992612883	2.86198749903648e-05	0.00163429707578908	2.94924637079174
KLHL5	-0.841950500714689	7.99097782609739	-8.45266368222587	2.93514052219248e-05	0.00166418304288424	2.92265398280577
GAR1	0.846102510606761	7.33802683050969	8.43210107466563	2.98758337442452e-05	0.0016879318223913	2.90399078903136
KIAA1370	-1.46577403994648	8.07140334589907	-8.40581663925752	3.05614347359748e-05	0.00171455010524035	2.88007506432422
ANXA5	0.833686817488323	10.3183592702109	8.40795293938307	3.05050629567124e-05	0.00171455010524035	2.88202133209855
LOC100134304	0.863920007422653	8.63589309190174	8.3937218754632	3.08827800286733e-05	0.0017265201744002	2.86904786179352
HDAC1	-0.708884155683258	11.4141037577638	-8.33812175902768	3.24091923526822e-05	0.00180554207849141	2.81817287602621
IL17RB	1.24399099547656	7.46870836519464	8.31972554726239	3.29325657354017e-05	0.0018255260424149	2.80127376157011
RNF41	-0.985861250719342	6.76284466613156	-8.31750933828918	3.29962490623495e-05	0.0018255260424149	2.7992356761296
PECR	-0.799007200939889	7.53008981200254	-8.3120223857674	3.31545082690777e-05	0.00182795666453201	2.79418765785621
GK	0.835390016380594	6.67683003132013	8.29672096170348	3.36003230237828e-05	0.0018398478247509	2.78009469740605
HBEGF	-1.62481278407893	4.98507517281361	-8.29166905722873	3.37489738462667e-05	0.00184168035094866	2.77543673241574
CCDC117	0.869953097339502	8.81316267181427	8.28318664129934	3.40002145378942e-05	0.00184907969471561	2.76761011985329
FBXW11	-0.778338727248487	9.05284305610184	-8.2511866866209	3.49669227124719e-05	0.00189520721101598	2.73802037597715
MDK	-5.3258681356616	6.09520890067984	-8.24113333557536	3.52769120465344e-05	0.00190554914429743	2.72870335660786
TSPAN31	-0.802608325270467	7.77366519851416	-8.2166707930061	3.6044045908977e-05	0.0019404318183119	2.70599067102651
DNAJB9	0.669576123518483	7.82275085512057	8.20333382765322	3.64700889603359e-05	0.00195023495781542	2.69358268561832
LYPLA2P1	-1.06559462811959	3.93259136183665	-8.20365838761615	3.64596548029392e-05	0.00195023495781542	2.69388484869133
SLC7A2	-3.33028479882722	6.01112170949345	-8.19329300874949	3.67945337081172e-05	0.00196102599819695	2.6842295672141
TFIP11	-3.42191855089822	8.40776226151376	-8.1587223202539	3.79363940357714e-05	0.00199527961920378	2.65194962275556
ATL3	-0.666743011387613	9.38705108943873	-8.15995132093874	3.78951314146736e-05	0.00199527961920378	2.65309923751926
IFI27L2	1.36387976440074	5.71284260819244	8.16634718095488	3.76812000210469e-05	0.00199527961920378	2.65907952000638
NDRG1	-2.21356106871789	10.5562663382595	-8.15031398919091	3.82200400831497e-05	0.00200360728160485	2.64408035386252
ZFP37	-0.903063899613754	5.72147658413454	-8.13866596964918	3.8616877244897e-05	0.00200469237100214	2.63316736393022
PGD	0.766151883670371	10.0857401274643	8.1409517982317	3.8538641303871e-05	0.00200469237100214	2.63531002450426
UGT2B15	-1.82646228770219	9.02276235119458	-8.14149539971442	3.852006166933e-05	0.00200469237100214	2.63581950132934
C11orf52	-0.873787151884478	5.28612046350126	-8.11941050397385	3.92829785641501e-05	0.0020234025191844	2.61509704421588
LOC100008588	2.01599023150588	8.78914127618962	8.11368506943285	3.94834940262388e-05	0.0020234025191844	2.60971679237371
SLC37A3	-0.81349041701315	8.10100020907917	-8.09364354187421	4.01944006000529e-05	0.00205325326260142	2.59085746541239
LRRC49	-0.783062074536634	6.70599841100926	-8.08603019712531	4.04681787951489e-05	0.00205411336747821	2.58368255800194
RSU1	1.01104125835597	6.18172487386269	8.0749110471363	4.0871759096117e-05	0.00205693824965213	2.57319317592853
TTC27	0.718902244991199	8.0062969698784	8.07387000546295	4.0909773180898e-05	0.00205693824965213	2.57221045435505
NR2C1	-0.888584948813129	6.14309371872509	-8.07489101068724	4.08724903649765e-05	0.00205693824965213	2.5731742629785
STK24	-0.764134915745206	10.2033947503103	-8.04315559463751	4.2049202777909e-05	0.00206910185321112	2.5431670781505
LOC653344	-1.02610795096005	8.9745901146039	-8.04304316624451	4.20534378708232e-05	0.00206910185321112	2.54306058990116
TMEM144	1.84310189216683	9.15055565313949	8.0429341215261	4.20575459561957e-05	0.00206910185321112	2.54295730531789
CYTSA	-0.724904929261807	9.61267771848507	-8.05428038225169	4.16324752932619e-05	0.00206910185321112	2.55369771288739
C4orf34	0.869871599934113	9.42643986236135	8.04625866128454	4.19324994989229e-05	0.00206910185321112	2.54610568546734
CLK3	-0.700260495921341	8.55646544061316	-8.05025516424775	4.17827250564647e-05	0.00206910185321112	2.54988893075457
TTC13	0.705928718568286	7.70037715447713	8.00794078675634	4.33991996799194e-05	0.00212855768000684	2.50974964911613
RIMS3	-1.37133942478309	4.5822174863708	-8.0002379212479	4.37008760263855e-05	0.00212996656852969	2.50242300430394
CALML4	-1.11484337593311	7.39259418947247	-7.99702060345336	4.38275690190923e-05	0.00212996656852969	2.49936102144062
SAMM50	1.04823965437213	9.78028843945189	7.9751645381882	4.46991100880763e-05	0.00216573960969167	2.47853199814761
ZNF518B	-0.824861573048906	7.86594262741422	-7.96263256750622	4.520751709038e-05	0.00218375525908787	2.46656671008388
DUSP5	1.30593676257352	5.28372809031985	7.94426292577351	4.59644043254829e-05	0.00221158933811841	2.44899839178863
ESRRG	2.09701837819571	4.02771787096085	7.94195788420948	4.60603696036919e-05	0.00221158933811841	2.44679143441679
FAIM	0.781849762520428	7.93528234666658	7.93281938210421	4.64430278360078e-05	0.00222328614392194	2.4380363729811
HLA-H	1.17136253117884	5.1794216695065	7.92689622906886	4.66929354031232e-05	0.00222529121785519	2.43235711967238
PPM1K	-1.76598604966473	5.60400028944584	-7.92523566309009	4.67632653198663e-05	0.00222529121785519	2.43076427744934
NAB1	1.10486874102637	5.33317171243111	7.91876614375593	4.70383935021466e-05	0.00223174146500244	2.42455587475414
ZNF702P	-1.98830653839966	4.87286164306561	-7.91252281575948	4.73056087762128e-05	0.00223261067054132	2.41856040657652
ST7	-2.57767717701796	8.56713085232687	-7.91181564265446	4.73359820697671e-05	0.00223261067054132	2.41788105243059
ZBTB24	0.717263988612464	7.14838278090169	7.89434709432517	4.809318296422e-05	0.00226165265416151	2.40108314362752
TARSL2	-1.47229315729178	5.03488746504352	-7.88495417804543	4.85058898776644e-05	0.00227437147581811	2.39203766898162
MAN2A1	1.14446575949485	5.34252067797077	7.88093341538317	4.86837559506076e-05	0.00227603676577271	2.38816281494683
ZFP82	-1.0534730245321	6.36050935077335	-7.86336232860433	4.94695949987093e-05	0.00230269238259679	2.37120950476559
HADHB	0.808574859843061	8.33044439834619	7.8617601882529	4.95419463139219e-05	0.00230269238259679	2.36966208394753
IMMP2L	0.958951719649463	8.91214368830233	7.82575951813174	5.11991088603438e-05	0.00237281899005228	2.33481984769685
ARG2	0.804708770775088	7.14752342150297	7.81817507133708	5.15560298400623e-05	0.00238245480090392	2.32746204415182
CCDC109B	-1.14149279038102	5.54160445040734	-7.80501480527196	5.21819237021308e-05	0.0023906497939065	2.31468062191816
POLD4	-0.905774344355995	6.03498570750603	-7.80802579417202	5.20379819018465e-05	0.0023906497939065	2.31760654917722
LOC100132032	0.9911498885109	6.18196040541932	7.80670222217596	5.2101201516177e-05	0.0023906497939065	2.31632048675793
VASN	-1.35283767804	8.49159508163533	-7.79263385133831	5.2778466853592e-05	0.00241107116149167	2.30263934753729
VEZT	-0.757566509598411	8.48853376487433	-7.77639784580255	5.35722656998919e-05	0.0024334288530556	2.28682415394587
CYTH3	-1.68541757412487	5.44935263767694	-7.77855291753921	5.34661423089719e-05	0.0024334288530556	2.28892498058478
ANTXR1	0.903962915185526	6.49575197162945	7.7587019646533	5.44525745360893e-05	0.00246640853897318	2.26955501309762
OPRK1	-1.72901725034489	5.79225464324203	-7.74414794864253	5.51886334492867e-05	0.00248566495836802	2.25532696650524
KIAA1147	-0.711925050898916	9.26692175737722	-7.74480585540464	5.51551228486609e-05	0.00248566495836802	2.25597062579618
ZNF395	-0.905514053525048	7.84229087841215	-7.71990161863304	5.64395369975252e-05	0.00253486448610514	2.2315734272695
PPFIBP1	-0.713484527375769	5.8100907554711	-7.70343890686442	5.73068096504277e-05	0.00256660666526803	2.21540940575475
TRAM2	0.82782428694251	5.78661288510205	7.67934873126317	5.86026968791459e-05	0.00261731430279515	2.19170380102732
ENDOD1	-1.22311654996714	8.00578958832022	-7.67563648027531	5.88052686707247e-05	0.00261904579603403	2.18804525201561
LYN	-1.16159410025338	7.39487968216486	-7.65545842791177	5.99200412615932e-05	0.00265391008235904	2.16813306812203
PLCB4	-3.42052079818434	5.20656309386164	-7.65748050282078	5.98072770684303e-05	0.00265391008235904	2.1701304845199
C9orf91	-0.93128998884662	6.69843963469654	-7.64675341765598	6.04081925293813e-05	0.00265728358012141	2.15952915731249
TRMT11	-0.720044595938488	7.36095213353449	-7.64521728731943	6.04947916169987e-05	0.00265728358012141	2.15801001532248
C4orf46	1.03405619683487	5.60780132239422	7.64754401490204	6.0363676391295e-05	0.00265728358012141	2.16031091151476
BCKDHB	1.03759309058745	5.71698761198659	7.62128382748257	6.18619921084924e-05	0.00270989422417174	2.13430816303762
TAF9L	0.808583738637946	7.69987224365938	7.60934109394869	6.2557022621738e-05	0.00273285310027041	2.12245770813745
GGCX	0.987022144199109	6.27067206258568	7.59136402363989	6.36196343647837e-05	0.00277170118217582	2.10459022226241
GOLSYN	0.762755628548835	7.87683074637255	7.58318128354441	6.41099326932338e-05	0.00278547204845684	2.09644567145992
FUCA2	-0.914209225395205	7.26515230403954	-7.56863350565328	6.49920050596163e-05	0.00281614408915503	2.08194769173658
MARCKSL1	-0.676965984923706	11.2065739133505	-7.55167741750953	6.6037139756908e-05	0.00285369683127892	2.06502035312707
HOXC6	-0.819723399052393	10.2324394262482	-7.53806211860196	6.68898636911896e-05	0.00288275479934887	2.05140526284979
TMEM18	0.722767588231015	5.36813567061368	7.53397589127774	6.71481620147643e-05	0.00288610742595179	2.04731511584518
P2RX2	-1.40191570390818	3.21141957764035	-7.52655414570813	6.76201405628542e-05	0.00289860168219698	2.03988154287311
MCAT	0.754208750978822	7.37705144073989	7.5081278432733	6.88079384627967e-05	0.0029416313585071	2.02139958171941
ARHGAP28	-3.11203663408167	4.60417301855147	-7.50365883274426	6.90994965967896e-05	0.00294621826956285	2.01691141471452
C1orf24	-2.77070911277393	4.45321363413006	-7.49829114187878	6.94514980617033e-05	0.00295335107050153	2.0115177916671
LCOR	-1.39196110743463	5.86714404974613	-7.4907930916654	6.99465391836603e-05	0.00296651250665131	2.0039781712089
LOC728153	-0.602018319974029	7.52979274741008	-7.46935419291777	7.13837260204619e-05	0.00301148916976561	1.98238597397936
TPST1	-0.810532912542424	6.16148743859825	-7.41769273104374	7.49834125628281e-05	0.00315502574596594	1.93014462473962
RAB4B	-0.818775618210148	4.68466612393769	-7.40072913609067	7.62089677044619e-05	0.00318980414823728	1.9129254430229
LOC100130557	1.30612756514993	6.09115544414079	7.40339983122493	7.60145551541744e-05	0.00318980414823728	1.91563852103373
TMEM181	-0.771281232570814	9.155126903416	-7.38867666740196	7.70932112566782e-05	0.00321000873641413	1.90067172475403
SNX14	0.629331729061089	8.51915362133033	7.39030427462104	7.69731380382013e-05	0.00321000873641413	1.9023274644692
HADH	0.698608417291149	10.6416842219465	7.37129091582334	7.83888508521224e-05	0.0032554787955184	1.88296683437278
LOC730525	-1.58908928172084	5.02677830786114	-7.35680432662107	7.94868931615686e-05	0.00328576312639862	1.86818825422235
RBM34	0.887323605893599	7.66374373859643	7.33888520570032	8.08687777694736e-05	0.00332011986924884	1.84987508844485
RFX3	-1.00901218453128	4.18861429006993	-7.33969184670875	8.08060017990703e-05	0.00332011986924884	1.85070025018245
PAPSS1	1.03499400835289	9.57788419252193	7.33741161541428	8.09835980365907e-05	0.00332011986924884	1.84836747339462
PTPRK	1.33155457384348	5.60517872332176	7.32919147487349	8.16274270173227e-05	0.0033379563441943	1.83995300820253
HINT3	0.794202587018079	7.98396342500658	7.32233425081418	8.21688514121512e-05	0.00335152491129818	1.83292780423587
ZFP91	0.577031142097159	10.4084243282575	7.31952712695075	8.23916406252001e-05	0.00335206092100846	1.83005037200854
FTH1	0.948818292077215	8.52290960231288	7.3095687567378	8.3187412628666e-05	0.00335908106570729	1.81983534369335
FOXC1	2.45640604798702	3.60897889582089	7.31412001016901	8.28226700956548e-05	0.00335908106570729	1.82450529853434
BIK	1.18100874853819	6.36580561231047	7.30948113030008	8.31944525623922e-05	0.00335908106570729	1.81974540870635
SNTA1	-0.90960419435189	6.42924214105247	-7.30047310949466	8.39216963524259e-05	0.0033714170929119	1.81049539685885
LOC402509	-1.18172713733468	5.12920833951187	-7.27403187448271	8.60974025268499e-05	0.00345015380702206	1.7832903092632
RGL1	1.65706066438615	7.03806066445069	7.27143115598186	8.63147572325396e-05	0.00345021663347769	1.78061013731925
GNB5	-1.22866592693955	5.56104123259462	-7.25042447664357	8.80928564480048e-05	0.00351251042829713	1.75893324392148
C20orf177	-0.965503903923566	7.71307490643102	-7.2389309246956	8.90828815303499e-05	0.00353652899325947	1.74705152716964
TNIP1	-0.67697984691113	7.12541601394867	-7.20877789712786	9.17393125513368e-05	0.00363074224847358	1.71580777570456
NUCB2	1.14756288025629	8.30491106582982	7.20541952122513	9.20405735106605e-05	0.00363367093793074	1.71232141596857
ITGA2	1.36591233867148	4.98388374577294	7.19677793509133	9.28208143697108e-05	0.00365544827821996	1.7033445060653
SKIV2L2	-0.71047451891482	7.73117415174988	-7.18740262487342	9.36756029482198e-05	0.00367102748906639	1.69359561272814
