SystematicName	GSM526419	GSM526420	GSM526421	GSM526422	GSM526423	GSM526424	GSM526425	GSM526426	GSM526427	GSM526428	GSM526429	GSM526430	GSM526431	GSM526432	GSM526433	GSM526434	GSM526435	GSM526436	GSM526437	GSM526438	GSM526439	GSM526440	GSM526441	GSM526442	GSM526443	GSM526444	GSM526445	GSM526446	GSM526447	GSM526448	GSM526449	GSM526450	GSM526451	GSM526452	GSM526453	GSM526454	GSM526455	GSM526456	GSM526457	GSM526458	GSM526459	GSM526460	GSM526461	GSM526462	GSM526463	GSM526464	GSM526465	GSM526466	GSM526467	GSM526468	GSM526469	GSM526470	GSM526471	GSM526472	GSM526473	GSM526474	GSM526475	GSM526476	GSM526477	GSM526478	GSM526479	GSM526480	GSM526481	GSM526482	GSM526483	GSM526484	GSM526485	GSM526486	GSM526487	GSM526488	GSM526489	GSM526490	GSM526491	GSM526492	GSM526493	GSM526494	GSM526495	GSM526496	GSM526497	GSM526498	GSM526499	GSM526500	GSM526501	GSM526502	GSM526503	GSM526504	GSM526505	GSM526506	GSM526507	GSM526508	GSM526509	GSM526510	GSM526511	GSM526512	GSM526513	GSM526514	GSM526515	GSM526516	GSM526517	GSM526533	GSM526534	GSM526535	GSM526536	GSM526537	GSM526538	GSM526539	GSM526540	GSM526541	GSM526542	GSM526543	GSM526544	GSM526545	GSM526546	GSM526547	GSM526548	GSM526549	GSM526550	GSM526551	GSM526552	GSM526553	GSM526554	GSM526555	GSM526556	GSM526557	GSM526558	GSM526559	GSM526560
hsa-miR-588	5.81310917594285	5.4154097708309	5.52994310740236	5.93755720419628	5.3983472110927	5.67555959629211	5.30645593223655	5.16086098266332	5.23951364406819	5.49860165167982	5.36862040449979	5.23403327841419	5.66156425380012	5.34318648962553	5.27630153033913	5.30279282742864	5.17497536697546	5.27858585636619	5.41118204852476	5.117205311447	5.43547918663594	5.24325093295676	5.38335231815811	5.27910924553683	5.54291297818156	5.74703221989534	5.15752017297811	5.7202278319796	5.64354213885705	5.49269663738435	5.53996801357811	5.43465725505027	5.18706039180065	5.47698633791357	5.74840306620621	6.20386678816169	5.51997883638409	5.54873401328775	5.50652266114575	5.43705620745344	5.55133278212714	5.63221734266349	5.85133861192178	5.62618906667629	5.73295516824827	5.56222755821068	5.32437237455894	5.91003705208334	5.52431536705762	5.57505160165894	5.69772501187279	5.70733295680152	5.53197566663726	5.50300267528446	5.56539232212375	5.2512043821884	5.49669026414396	5.37835150198489	5.73099851235413	5.21632561229057	5.31705903163443	5.41707522526359	5.23809865637335	5.10621432025876	5.23379946826053	5.23897568852299	5.14669782074571	5.39575257795978	5.38928677424734	5.15880054950288	5.57648613447363	5.37173246674135	5.62123432119705	5.25373506896561	4.98601461055561	5.21140791114268	5.46559141536708	5.26493515081086	5.41398070669293	5.33231548395997	5.19480050947047	5.18021940373413	5.46166452806199	5.2059131611351	5.27838953646389	5.30882497714585	5.22102719504754	5.53203056094718	5.53811417171663	5.83377427846676	5.17694264281271	5.48431028693424	5.30926591024692	5.24512733532179	5.3722836684021	5.48170819193647	5.10196056835725	5.26010959117679	5.17054428743323	5.75589399776684	5.56029103454146	5.82044127427674	5.32726318251703	5.82580707237138	5.4755577418491	5.96706331120677	5.67764527711755	5.38420399633128	5.59009710279681	5.28462208071622	5.6592696795993	5.73437560370807	5.91565330117226	5.56093683129513	5.38698204626087	5.4882199989653	5.72378601284359	5.50758384730549	5.58290506596336	5.52326642126405	5.65216892517715	5.49173734044188	5.40377027296022	5.68965625731293	5.55376685245113	5.53473090579852	5.59341513301585
hsa-miR-130a-5p	5.08457964355854	5.25253626743595	5.16050594397051	5.12464505089893	5.24033035997352	5.30600658192806	5.21728179268583	5.16086098266332	5.55905284194566	5.03684396067415	4.96886770500336	5.23403327841419	6.30619968739652	5.29947885741602	6.04327196671947	5.64872792282614	5.92601812577142	5.38977151133998	5.53164625690744	5.40460998600815	5.67878813538327	5.27130183832989	5.67565898282924	5.53225011730202	6.1455156421373	6.08358341206406	5.40927767845756	5.62236911753508	5.82860160305631	5.54971038759861	5.3381622699468	5.12078664363285	5.26467089620683	5.12865945493698	6.24772396263741	6.0875090587047	5.09621016567398	5.31374305967543	5.55846009892481	5.15538368395568	5.36740753180151	5.2075638033903	5.56832548710942	5.42142198540843	6.26662608310732	5.38055040176522	5.28423105389661	5.61353786171644	5.61793115306262	6.05233614959667	5.75410676123589	4.97191829008298	5.34518734446617	5.39545088981791	6.9092508469418	5.19390696584865	5.61483422820698	5.37835150198489	6.1982397832271	5.55348348083287	5.15245619566427	6.20274826263785	5.50289065306103	5.5908878024314	5.42106633742861	5.28561383710575	6.46767519348933	5.8346926769596	6.01322547046802	5.89213963777536	6.05164707268953	6.3346037095682	5.56378227070577	5.87003667792665	5.40885923923452	5.56287248888912	4.99744474811826	5.48601146383056	5.86002768432049	5.41302721018933	5.19480050947047	5.38771025293772	5.1372367350251	5.35679716303389	5.12210002432875	5.47698633791357	5.41671850398757	5.53203056094718	5.47274446235056	5.91544290453831	5.63635944916805	5.29922085550091	5.95303204777414	5.11844883764994	5.85255368030426	5.58776242622475	5.54449205564314	5.37656556706541	5.14760798081113	5.89402018839622	5.40081356533789	6.26809196479092	5.2648030295592	5.91994990106851	5.90876012139576	5.29275903322312	5.56827195661396	5.93539143350966	5.59993299525307	5.75246129174232	5.63814250967945	6.36943185134406	6.22653563815892	5.40413020982943	5.85297694186196	6.05095766650013	5.5920993674817	5.82824401245415	5.42440900225583	6.03653003047706	5.76976609203133	6.60593746318193	5.81652799376585	5.92476432957293	5.74703221989534	5.29301819321502	5.44955545838163
hsa-miR-517-5p	5.56517775238939	5.8997838764112	5.83444212379442	5.50932677924899	5.96227513506366	5.57143972261245	5.62185341166918	5.72619908774379	5.53071252067878	6.01940024917324	5.72152536455771	5.72744605245794	5.82457961543379	5.72460282256525	5.82891442214259	5.50457007377708	5.46708133609734	5.99806237863821	5.61224032929851	5.6233999765634	6.04481170988685	5.86851589925956	5.61338221942858	5.66262998405474	6.18777558510804	5.79001398304944	5.53038282237629	5.75471843345061	5.58432876436298	5.54971038759861	5.39261193331411	5.86334853520025	5.64257642228232	5.3035647816591	5.92350944279582	5.62742273971933	5.54732873642628	5.5259700460347	5.48759742099489	5.87788494413698	5.62231755524319	5.28455691693915	5.61390096176913	5.37375461700096	5.35642521967499	5.45953038140952	5.71709812449278	5.58332893383818	5.43006932989401	5.60100455880193	5.59627758497774	5.42029546592347	5.67714895986799	5.64399935802285	5.8759286178722	5.35283639488063	5.95537825238956	5.77649884737563	5.77562917459231	5.47943272752317	5.45137619864987	5.83377427846676	5.67744677070568	5.68392967662859	5.58739268677168	5.33866448951636	5.93190354411915	5.54597369400459	5.65808959301659	5.91838566888652	5.63906023043719	5.9617952652123	5.54372995817027	5.58744551249542	5.67516198166254	5.54383885388835	5.32941257118554	5.48601146383056	5.56356746135952	5.64557311583556	5.77843603373705	5.74136379671522	5.27176213198749	5.32941257118554	5.54905954480929	5.60563783589421	5.65211841703216	5.29857564878131	5.53811417171663	5.6806184519359	5.22334070334884	5.3773741565992	5.53675323668233	5.40135454424786	5.47532938531549	5.54307641119513	5.36611485669831	5.34718542719629	5.62629191306543	5.99123291642613	6.33680409609933	6.29176289624763	5.74136379671522	5.84258031658248	5.96572278022761	5.90262924863474	6.18253421553899	5.25320239126212	6.04084036486949	5.75246129174232	5.78663664183716	6.20140403888787	5.86002768432049	5.91494727806905	6.03840633934869	5.73295516824827	5.87471708330568	6.2715155608273	5.63707416499351	5.89016181733	5.88408391441405	5.9642996425037	5.97623714723989	6.18147449101111	6.22335114084933	5.93539143350966	5.78305609840459
hsa-miR-135b-3p	5.16772065269619	5.28191921379785	5.20403865905716	5.06573643388625	5.07349714790562	5.18803615985503	5.3306754249507	5.26136362317457	5.23951364406819	5.15752017297811	5.36862040449979	5.15581123499961	4.97692084966163	5.32215196984375	5.15652353837121	5.16213839899596	5.26308435131612	4.99180467282191	5.28282830519043	5.20279782494547	5.07213874588359	5.29670053704273	5.10923449258728	5.09884331041961	5.16983887444827	4.98408980366953	5.07043024994911	5.21550552439362	5.16388952939561	5.07470354357121	5.16687245676742	5.25373506896561	5.14803784210672	5.3035647816591	5.13195869908878	5.14924983579118	5.37338702042943	5.23951364406819	5.10886651721354	5.17853725625571	5.18831482955321	5.05911327754492	5.10945523276897	5.0784670274065	5.26571981308538	5.23042061546465	5.04269553047952	5.23635583950439	5.11852195300054	5.10930807640062	5.0910865740063	5.1925184738558	5.1103377462528	5.1833599324204	5.30272847926068	5.19390696584865	5.31489208526565	5.24887282976462	5.15509857951726	5.28146214990063	5.05820794457145	5.14760798081113	5.03107329520167	5.21564223808693	5.23379946826053	5.63641051204231	5.22879593310191	5.2207547735327	5.19112864425009	4.94424326792801	5.11830259583141	5.07786552715307	5.19493919927914	5.25373506896561	5.26842415237129	5.21140791114268	5.27793908077855	5.14450924933063	5.2665778397624	5.03177226680208	5.37418336132155	5.21564223808693	5.27176213198749	5.38965034233492	5.3569211228474	5.2243521159714	5.19632536456631	5.3633481511004	5.23857209018327	5.24913999369047	5.17694264281271	5.29922085550091	5.17979902639147	5.24512733532179	5.32348462174136	5.3118899278983	5.05372837075021	5.31629520823616	5.21707695022994	5.16658974575611	5.30913778722032	5.04702347533181	5.11063183403322	5.05645092615786	5.21605230145188	5.17574854522634	5.11917982446354	5.44835666494034	5.05372837075021	5.22710160781988	4.98425030236589	4.90873205276272	5.1172784898447	5.10371166051065	5.02812417969088	5.03444782759918	4.93789774347364	5.17181316227092	5.13825396256231	5.22879593310191	5.06785831554061	5.25586150572283	5.15202764955478	5.08944679577574	5.12522721400742	5.17356852564008	5.12282916390968
hsa-miR-579-3p	5.27976321509699	5.28191921379785	5.37222234631839	5.02610073827406	5.24033035997352	5.61612491996017	5.15652353837121	5.08803419882445	5.31489208526565	5.3086968149531	5.36862040449979	5.39025608549155	5.21487495056236	5.42511856503595	5.04663928310114	5.19879163359325	5.21284190565353	5.06740388398212	5.30051040267121	5.13586493419211	5.21446455236974	5.19480050947047	5.17237674862022	5.05523304820409	5.21509530556434	5.05005444228707	4.92884916966867	5.13021919387279	5.31705903163443	5.34537478241468	5.41671850398757	5.35506060636795	5.41713467023524	5.23715617826248	5.18831482955321	5.25532961271723	5.40315634383261	5.27597843512774	5.02173012035224	5.15538368395568	5.23467185499874	5.42405408995337	5.31872459289274	5.21393724515828	5.39786534731797	5.27248515396431	5.28423105389661	5.18831482955321	5.52431536705762	5.25865071752572	5.19722065734371	5.1925184738558	5.0862254931629	5.24807104101198	5.18831482955321	5.22048230056727	5.52619052657755	5.10196056835725	5.00894564431871	5.25971186282643	5.3831088891616	5.22089099072023	5.10356391709428	5.24980768713444	5.15808936950244	5.49128568577563	5.2086631832918	5.2207547735327	5.20245295932067	5.33665456191788	5.15452820155827	5.12735203487039	5.15381491185062	5.25373506896561	5.16687245676742	5.14747548196384	5.60084755841938	5.26493515081086	5.13456403063801	5.28305734658144	5.13441941336168	5.14393466857864	5.21487495056236	5.22662683994296	5.16644830355729	5.2665778397624	5.17237674862022	5.27787361443605	5.34318648962553	5.17209498296608	5.22334070334884	5.57924733392209	5.17979902639147	5.24512733532179	5.1925184738558	5.28561383710575	5.30965021107066	5.07921855023192	5.38444724063371	5.25386820766631	5.25293597863819	5.12151644718204	5.06019598228831	5.11713212933726	5.18035950229921	5.1352868996507	5.14494003476965	5.30063929414071	5.05372837075021	5.22710160781988	5.26460482499219	5.20321155490708	5.25293597863819	5.17356852564008	4.93482967057207	5.1172784898447	5.27858585636619	5.43004185080979	5.2928238275857	5.08630025968793	5.06785831554061	5.08233259985343	5.10356391709428	5.25266951680857	5.10341615854627	5.21952824682301	4.99744474811826
hsa-miR-378a-5p	8.13829270589505	7.95325902907051	7.85754094942557	8.0128238724994	7.92932917059955	8.17776087876819	7.73825907887191	9.12067601052173	8.07383763812242	8.19029483602222	7.70486956348923	8.19861751442415	8.29369447732222	7.49203971846757	8.28217169764397	8.55076452533169	7.13007304070682	7.76693415495891	7.69619425116479	7.22546357768797	7.9977619329268	8.43102112085838	8.31299783527772	8.03238267538637	7.97000204910154	7.35635793114611	7.77388275727995	7.96475269496152	7.66470641145972	8.12342282665283	7.83942995840379	8.11793306859775	7.94265901561433	8.90923553423701	7.59935684903977	7.68607480326948	7.47049504711055	8.10697627372415	7.45943590404248	7.98880231490136	7.94873940538832	7.81959119605622	7.81959119605622	7.8245398075893	6.96745339017267	7.22025350913865	7.82015442035701	7.54222970466408	7.10677881529616	7.84002864494077	7.64889936813823	7.75670320620195	8.27656881257555	8.37255440069196	8.08547584141024	7.75670320620195	8.16461626379746	7.71837495142019	7.82881578656513	7.23491066426757	7.42102245344874	8.23554272492853	7.75019128657581	7.39185373066331	7.58262529401159	7.36423549028157	8.434544898355	7.30837686613621	7.24224515824026	8.69855820037082	7.55283891131005	7.86932356962089	9.26878654025209	7.97549680833475	8.66334777822101	6.93734500067848	7.75878597256547	7.5432603528643	7.49570725328393	7.98192320345871	8.55662007774579	7.52533158268383	7.66565743245972	7.86063761622435	6.92015020223441	7.85456668671657	8.49179125041474	7.62200715954991	7.99575018704507	7.64148048883194	8.22290022386	7.63342609599629	8.45627719943975	7.10677881529616	8.19241946348147	7.82351094125639	7.95448735180683	7.38062474101912	7.38519516212837	8.44225200954371	8.54183705021979	8.10267730155526	8.16728913519728	8.15665608018691	7.76359237975862	8.78887017274887	8.31211597117839	8.13709206554061	8.65081970643308	10.3125783975117	8.18123588653404	8.83468979781836	8.70552402863813	8.65005174996234	8.83468979781836	8.2199485562464	8.47037051143887	8.88904974620366	8.85443957601671	8.60162345350768	9.04956292630162	8.48218107613857	9.30735069055023	8.79550075857558	9.67717763436201	8.09539899140875	7.89681747084096
hsa-miR-671-5p	7.30464613241258	7.99637689842331	7.17940300602372	7.40395475489624	6.3513714400286	7.22401547181377	7.79802299132781	9.65661045716412	7.61456029587774	6.71048433967267	7.20894631522584	7.07378697118724	6.65705398327185	7.09240653136289	6.72935992975221	7.55028251516253	7.32787233509902	6.68289617731209	7.57474826116628	6.62687305923128	6.93452372869223	6.33318678659913	6.93026590858462	6.51019672243495	6.41548774180459	7.10088441444611	6.77798956813442	6.64516377835257	6.16530051950347	6.56672499465817	6.61552846214703	7.26469701991327	7.46250022630063	7.14104616192077	6.29729156992807	6.56594774598953	6.67656101691491	7.25167836838179	7.32673360524398	6.63845080766943	7.14065511876759	6.79707117513287	6.78386523345571	6.61007449204013	7.131241527536	7.05000657635306	7.20860753424581	7.4876062026558	6.53554851368121	6.29626893622308	6.54726464418089	6.81428115110797	6.97113058017372	6.91403062864372	7.8245398075893	6.82368422173625	6.74922962013935	7.48620755973446	6.53332960124421	8.20392651854787	6.45495395518303	6.83197209082613	6.98527320578493	6.97065408925615	7.89889910564165	7.47741884222903	8.40725471677178	7.19115646202348	6.64094822207473	7.93680581445396	7.4252021632679	6.9335057227103	7.63687893426001	6.58876366478787	8.57530801331061	8.57530801331061	7.49313980419979	7.62881142996278	7.30464613241258	7.18094514139332	7.92674954585578	7.5344293251505	7.345810153092	7.72834939865592	7.75080349227361	7.5427451207999	6.73410048477677	8.06619283962053	7.32007737614039	7.74671549487729	6.53157352938263	7.1134118540915	7.0000666058784	7.79562679459385	7.94120137270598	6.68004011105169	7.73964845943862	7.44036783397293	8.17988860428467	6.48346570431872	6.90275147461189	6.34542091808749	6.72221863524508	6.37478863286966	6.62018993449397	7.24532969453994	6.7436581294551	6.59354283475824	6.57686596479139	8.20844024944292	6.58742636882498	5.87111975913109	6.67780041752723	6.11843652732978	7.11724307119699	7.00148347269799	6.66940408850373	6.15341642956421	6.93853358649761	6.72583756300606	6.7161070928589	7.59759052094214	6.67814770069622	6.21823746772411	6.09026154299251	6.86497044098883	7.26172820562394
hsa-miR-514a-3p	5.14953609828562	5.28191921379785	5.24673374005151	5.08472934386124	5.09234383287304	5.21250436672134	5.3306754249507	5.06785831554061	5.10408347523824	5.28178863888813	5.43006932989401	5.55986073561239	5.27904383227352	5.42511856503595	5.25240300575509	5.0862254931629	5.46708133609734	5.38977151133998	4.9542493793852	5.09952637812693	5.11503597201849	5.10356391709428	5.45716565571428	5.27910924553683	5.19432325299675	5.09078889578376	5.2027288584152	5.24059911037235	5.31705903163443	5.11415621933148	5.26440659319113	5.33231548395997	5.38018453289686	5.05464574285448	5.29301819321502	5.30926591024692	5.28587428369981	5.35345779006942	5.29159223680281	5.06467430926167	5.32164396802695	5.42405408995337	5.15217051257748	5.32612397156192	5.34765424663856	5.35908443703016	5.15652353837121	5.18831482955321	5.61793115306262	5.23675207051675	5.23702148825718	5.1427849988302	5.18035950229921	5.3684359626616	5.26268744232817	5.28198449682121	5.28899597899034	5.22798290529517	5.17413142681037	5.41517169181647	5.31705903163443	5.10783568657173	5.3767018472385	5.64338970026235	5.11947211551481	5.33866448951636	5.1663775772574	5.35097059981109	5.25971186282643	5.07334627751768	5.24913999369047	5.24059911037235	5.46350773405019	5.20673871833301	5.33174798219013	5.04201115856176	5.25360191797711	5.24459146934388	5.01287609776758	5.21591562661361	5.30063929414071	5.35530881390434	5.16551300535373	5.42248840313129	5.14612411114634	5.08263245154357	5.27787361443605	5.31936085314288	5.53811417171663	5.32487500047813	5.27748075398366	5.2274406321012	5.12633433282232	5.46513149943689	5.06831260400375	5.25665897772522	5.21250436672134	5.23588558689428	4.94062817365455	5.23675207051675	6.03653003047706	5.24559605483149	5.84280161126154	5.09691518829841	5.29973681194044	5.43968816626076	5.39641196972731	5.72277637370802	5.47698633791357	5.15096427866055	5.13550368974479	5.11305577352228	5.24167361160945	6.08410765699718	5.23702148825718	5.19604823803644	5.22933769720673	5.23675207051675	5.49128568577563	5.27406139329313	5.45531432395569	5.10312059604289	5.12735203487039	5.42236995138004	5.41076416136071	5.39598978169771	5.33181104896736
hsa-miR-23b-5p	5.18901126839387	5.26802870993552	5.29353637357721	5.24459146934388	5.42142198540843	5.52679667438779	5.37877888256592	5.26136362317457	5.17314620558393	5.4755577418491	5.21952824682301	5.15581123499961	5.25082356740259	5.61073372824956	5.13485322170816	5.26972257279778	5.17497536697546	5.54171390336867	4.99665244925983	5.13586493419211	5.1352868996507	5.29670053704273	5.43312956721321	5.27910924553683	5.2362884587034	5.12949406942381	5.37841256410556	5.18775743631886	5.22340061167879	5.24459146934388	5.26440659319113	5.28211505400629	5.30542863419948	5.56859310979745	5.18831482955321	5.28854115196393	5.28587428369981	5.50367462602241	5.24127076742195	5.47988810761118	5.42955910785047	5.42405408995337	5.23042061546465	5.34978768033382	5.15581123499961	5.42260684539821	5.24338504266189	5.32107971863389	5.70611517502946	5.37625983941827	5.27519157396032	5.1427849988302	5.23190830206214	5.39545088981791	5.26268744232817	5.35283639488063	5.46419832962422	5.30799551185867	5.24140506131665	5.28146214990063	5.41885750979658	5.18419849276179	5.41972501742962	5.5908878024314	5.28977534901882	5.15538368395568	4.97764654712443	5.28873609539058	5.20245295932067	5.20445203338157	5.13629571030715	5.27090718398894	5.04913414510211	5.16346436606271	5.26842415237129	5.21140791114268	4.95368405715931	5.30845871421838	5.24566300232977	5.28305734658144	5.50171389425659	5.28886604304231	5.27176213198749	5.22662683994296	5.18747865892389	5.39545088981791	5.19632536456631	5.31936085314288	5.23857209018327	5.27545390870373	5.49026894549894	5.2274406321012	5.11114634344161	5.15880054950288	5.25798710514428	5.28561383710575	5.16673117408926	5.23588558689428	4.94062817365455	5.30858689756369	5.27235372236332	5.28377473139142	5.20989898509319	5.29048940187051	5.3421850206324	5.23823324585646	5.54481854564893	5.38420399633128	5.39816653103724	5.41778840331555	5.37877888256592	5.3301704160886	5.31086648876813	5.54383885388835	5.43641796397102	5.40267608397256	5.47658489917086	5.46891386160955	5.23809865637335	5.20989898509319	5.18587218317295	5.33193717425163	5.3728967459239	5.41338484523131	5.33991927409683	5.41814486017863	5.46667933311183
hsa-miR-130a-3p	11.628635700849	11.6654385026453	11.4757354512037	11.5536040967193	11.6452862960257	11.6547133954935	11.7487980400373	10.578909935679	11.3826974728446	11.546642352325	11.3359727207711	11.3649572756086	11.9483811513258	11.669669501632	11.628635700849	11.2557531891048	11.0434398891484	11.266992531071	11.4927878357717	10.9615290595971	11.4573144928086	11.1971622891017	11.7112529601293	11.3173256094653	11.1140727916037	11.223602745762	11.3376801461302	11.1287080058975	11.4098038535274	10.8897766018824	10.8949600736817	11.1942070865666	10.7953889725424	11.8363680775073	11.0942040714289	11.1911974395798	11.3426768349077	11.816599072893	11.7310050330488	11.8205187561883	11.8651699598846	11.6354900734114	11.5016345233803	11.4170164360681	10.8597379236939	11.4098038535274	11.4299699292857	11.755637496631	10.84148515619	11.5635038510761	11.2279744782993	11.1287080058975	11.8574489767831	11.1763020528745	11.1971622891017	11.118535555283	11.9915814057063	11.1826205490035	11.4354581935706	11.2157971784849	11.2815317715617	11.101276639279	11.4417636738661	11.9135557772838	11.3059281343785	10.1241771024719	10.7826205406184	10.8050158295404	11.804434191043	11.2596393342515	11.2444147711018	11.0652255074001	11.899680082341	10.8274608982395	11.3710371351693	10.2758148047462	10.9369608933471	10.9965772936513	11.1237060731996	11.7155128561637	11.8958313489164	11.2476325420273	10.9815155122295	11.219823165741	11.002561545494	11.4927878357717	11.0817997320676	11.2116636842614	11.4774087308708	11.9483811513258	11.1703006066431	11.0599990739611	11.4956022414057	10.9911731697803	11.2801242034244	11.4299699292857	11.002561545494	10.2563836302706	10.0464207672113	11.0846942009238	11.1262136650182	11.7601010628379	11.5364761563458	11.7077582011147	12.2572699997048	11.7002033059292	12.2121810934581	11.8487405889818	12.1201803286221	11.4664363092219	11.6547133954935	11.8410100646727	11.4132215213008	11.6762579258647	12.4481921358118	11.7310050330488	12.0753480619587	11.9039335762106	11.6654385026453	11.7231659060141	11.6639387933468	11.5888598703812	11.7310050330488	12.0006779037272	12.0933299240806	11.5016345233803	11.4098038535274
hsa-miR-629-5p	6.37969100600005	6.4329117802783	6.57112211615634	6.50037899914355	6.3967119596381	6.42790091710389	6.32974415903499	6.12640877774272	6.39479249603966	6.34830391388748	6.34355627234889	6.50527547023535	5.80840577938713	6.3486930735836	5.71357180409783	6.08931136446631	6.30687095426649	5.94313695363289	6.18606855003662	6.23650457140069	6.04481170988685	6.40852106969645	6.08169276415593	6.3820784772744	5.58501680727765	6.02190236756445	6.39764102314391	6.18147449101111	6.20161111864822	6.08425740628073	6.56428513968106	6.09871167787598	6.42695657940914	6.4148329651496	5.67900979804911	5.80247272640639	6.24755682700601	6.4161422214197	6.0025470623619	6.17282183993107	6.16530051950347	6.39002410912569	6.1102202663358	6.30875490769174	6.09358954063217	6.50784492580348	6.58967829938272	5.80315521656542	7.38274939480458	5.82197782345593	6.03950812300515	6.76331156575221	6.03776772442644	6.58465319358802	5.8759286178722	6.57686596479139	6.46442395839368	6.47521990715283	5.9003772271231	5.98389152258051	6.78189813797206	6.16368683497983	6.49339290399	6.46698826133587	6.09503937815933	6.48098009339167	6.01531724737796	5.84816837206309	5.99338745767488	6.07841690724524	5.89612284830652	5.85503606276212	6.1774701727392	6.31115494372607	6.25741336962491	6.05191508615268	6.68444910897566	6.41026369981632	6.17173002836916	6.14001708143794	6.38722309586148	6.27707235203568	6.54429523785449	6.17545156695355	6.60510136171848	5.65428839911441	6.20760157438134	6.38722309586148	6.11375085979882	5.86362972366386	6.30725327139135	6.20986840305209	5.68995149773416	6.62655195415716	6.15254377209458	6.42255748396716	6.5435330363789	6.4975888628703	7.1318314817233	5.91603193780857	5.85705321607176	5.37914510719601	6.00401214012372	5.9111146690759	5.70766192513688	6.14593935918967	6.10262251950494	6.22495811231671	6.06952114245612	5.91754549140023	6.0981185609663	5.7869826365987	5.87549604374105	6.4140747182468	5.89303747908372	6.07744655099957	6.00801294268458	6.12116007286463	5.84636179285321	5.66458421171917	5.5138870140012	5.49173734044188	6.3801633013663	5.8792547594228	6.27245726171059	6.09503937815933	6.05862741056698
hsa-miR-520a-5p	5.47441559755589	5.65116412329126	5.29353637357721	5.47943272752317	5.42142198540843	5.41665904186533	5.69659901451322	5.47228682145326	5.60761274918536	5.3086968149531	5.14508360133595	5.49764627445506	5.27904383227352	5.27630153033913	5.3038863073862	5.0862254931629	5.31635895414025	5.31450917840817	5.43916529306927	5.36912617309098	5.63400860108903	5.10356391709428	5.14996538555397	5.23008229082002	5.18266075947152	5.09078889578376	5.24940710815101	5.21550552439362	5.28015545458794	5.15374356347966	5.31259312138747	5.39683403424461	5.47069055846651	5.18280062117112	5.27532274729478	5.36464330647591	5.23467185499874	5.5259700460347	5.49792733343721	5.15538368395568	5.27748075398366	5.42405408995337	5.30189620628336	5.1899110954432	5.25240300575509	5.29275903322312	5.38183021261869	5.29870471321141	5.43006932989401	5.27156488125934	5.11518254532354	5.24539519368966	5.1103377462528	5.62195656759095	5.33054918930697	5.43471597998115	5.69370939580833	5.4476584425769	5.05523304820409	5.47943272752317	5.31705903163443	5.12614456704194	5.00760401001731	5.42767198559644	5.44824031801053	5.23897568852299	5.25133775462696	5.4541560340329	5.22334070334884	5.25240300575509	5.18587218317295	5.21393724515828	5.11356941935885	5.07839185358806	5.33174798219013	5.6233999765634	5.30234232996906	5.20403865905716	5.40183524422407	5.57381275341799	5.34928931865888	5.46685163382217	5.31501969830422	5.22662683994296	5.20941852127376	5.33143260694332	5.27787361443605	5.42755395845486	5.34318648962553	5.36019792604265	5.08585160127335	5.27432393360654	5.14547841502572	5.59863825853111	5.4228989207074	5.174342458139	5.70046290149755	5.44609295940196	5.21707695022994	4.99919245041512	5.38408235879885	5.19775391192622	5.18384915177894	5.13816600576905	5.18035950229921	5.36056889815001	5.69723555578337	5.30063929414071	5.21952824682301	5.12522721400742	5.44273777337728	5.11305577352228	5.14996538555397	5.26394394636967	5.15509857951726	5.41755071646836	5.21345812455182	5.17181316227092	5.04533232541735	5.07027905845491	5.08661554526805	5.29405436788867	5.12735203487039	5.25266951680857	5.24059911037235	5.46868445094244	5.20735757635963
