SystematicName	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-23b-5p	-0.320206327650046	6.1720951701337	-3.3019684038496	0.00121908515894824	0.00491579559448832	-2.0656603771042
hsa-miR-24-3p	-0.931405351158784	12.6849131511552	-8.4348767166586	3.72703213032581e-14	1.5623347148182e-12	21.4785571148988
hsa-miR-24-1*	-1.28101365488485	7.15427592910671	-8.94739190974887	1.99503848582456e-15	9.76190467827465e-14	24.3710576123289
hsa-miR-25-3p	1.05261053436222	10.2401766385167	8.54245688767924	2.02406978180928e-14	8.98874025875434e-13	22.0814647249721
hsa-miR-25-5p	0.217512636592328	5.36370778608161	4.75426875360837	4.89815109631664e-06	3.42031765189604e-05	3.17298318333996
hsa-miR-26a-5p	-0.746833187550623	13.6643287429662	-7.78300142912833	1.42780275918729e-12	4.20432872576813e-11	17.8820109663138
hsa-miR-26a-1-3p	0.297352179359289	5.43680052175999	6.89236775132406	1.73118846896026e-10	3.34216241582917e-09	13.161810636741
hsa-miR-26a-2-3p	0.165662198701148	5.21465582528112	3.10602663917297	0.00229687127764214	0.00854484376885615	-2.651970134591
hsa-miR-26b-5p	-1.34993925002	12.24737975977	-5.75957841901606	5.14874461362794e-08	5.69281080698254e-07	7.58898782334741
hsa-miR-26b-3p	0.222666597073437	5.60286476493679	3.33246791780879	0.00110183793422067	0.00448331758175788	-1.97163239472401
hsa-miR-27a-3p	-0.697684257645173	12.0776695493505	-4.81785623697718	3.73197230949682e-06	2.6940675641947e-05	3.43502517053897
hsa-miR-27b-3p	-1.80883323569079	12.711164877605	-13.4686037359112	5.0431004146069e-27	5.51706985194719e-25	50.8371284961417
hsa-miR-27b-5p	-0.358127925102081	5.96935905555461	-2.52764733191028	0.0125960128852217	0.0368771198241185	-4.19691248725852
hsa-miR-28-3p	0.116173526924312	5.38240435578605	2.48917402467335	0.0139778168328486	0.0401844328619831	-4.28951104924513
hsa-miR-28-5p	-1.21161336583287	9.39930464905852	-7.46146992348591	8.29311996807595e-12	2.02526719220381e-10	16.1492005887829
hsa-miR-296-3p	0.145456993614663	5.36794818619123	2.89245536490564	0.00443514073618353	0.0151662652467816	-3.25531723695852
hsa-miR-296-5p	0.571044177392674	6.03141073192429	6.96419805179949	1.18659064585217e-10	2.36895604311376e-09	13.5327464294509
hsa-miR-298	0.392370901870876	5.49355651238554	4.18982823649307	4.92247094889428e-05	0.000273932047511668	0.960708157308594
hsa-miR-299-3p	0.139076038159919	5.59785762097287	2.40527353948794	0.0174695363934052	0.0481207946181495	-4.4869292486071
hsa-miR-299-5p	-0.225553924272714	6.17235687860846	-2.55568314395698	0.0116674430955467	0.0345642205063399	-4.12861942480826
hsa-miR-29a-3p	-0.51096647807246	13.7974199729368	-5.87373720388433	2.9724995017651e-08	3.44512948283818e-07	8.12455264806542
hsa-miR-29a-5p	-0.426829075390664	6.60290929042534	-4.50621670539841	1.38307405282183e-05	8.77500541968109e-05	2.17507398848248
hsa-miR-29b-3p	-0.740090106140828	13.2088225273457	-4.85491695559436	3.18158906915757e-06	2.32797512314216e-05	3.58889713094448
hsa-miR-29b-2-5p	-0.221907895310784	6.04166338888023	-2.68847728094058	0.00805108588728289	0.0251171570486311	-3.79586736778878
hsa-miR-29c-3p	-0.483843305712622	13.9613892147383	-5.09752247287263	1.09836924750003e-06	8.90814552162301e-06	4.616530035974
hsa-miR-29c-5p	-0.375769741128138	9.0738305974996	-2.47382549890027	0.0145657886060615	0.0415072535966039	-4.32608983222948
hsa-miR-301a	-0.385447596477674	7.60016575641424	-2.39270627385539	0.0180543131560175	0.0494683033653781	-4.5159643611756
hsa-miR-301b-3p	0.248847102376494	5.65122300949425	2.82955887224016	0.00534838625149889	0.0177698482469553	-3.42575642128278
hsa-miR-302a-5p	0.124379351952479	5.22447721612552	2.73779324743281	0.00699060368998868	0.0223221554941831	-3.66842255451313
hsa-miR-302b-3p	0.097215788721507	5.24197319498897	2.46681946433398	0.0148414281640301	0.0421410123180394	-4.34271782984356
hsa-miR-302b-5p	0.104242278398679	5.18169323228511	3.03197904826309	0.00289664661096147	0.0104274275761592	-2.86542603739916
hsa-miR-302c-3p	0.0964200470804402	5.21509754844361	2.74251345464922	0.0068960614325557	0.0220831515079651	-3.65611522111663
hsa-miR-302c-5p	0.291739963885917	5.40222229400539	6.80102511559139	2.79143165961301e-10	5.15954730930668e-09	12.6928444279136
hsa-miR-302d-5p	0.18957726190393	5.17467135387236	3.26415673137018	0.00138061332444656	0.00548819287850899	-2.18120452463259
hsa-miR-30a*	-0.345906056539113	7.95813106521229	-2.47157881567304	0.0146536792233746	0.0416958992661723	-4.3314267746884
hsa-miR-30b-3p	0.380460330878662	6.86797733120145	3.52909277001637	0.000564977423312316	0.00246140440136429	-1.34791991875924
hsa-miR-30c-5p	-1.04641726845614	11.1081016947734	-8.08067261839194	2.73486205056703e-13	9.70984267874143e-12	19.5115064560998
hsa-miR-30c-1-3p	0.5177140524029	6.38384530824135	5.93516676360613	2.20631841168161e-08	2.60880672650156e-07	8.41536269013425
hsa-miR-30c-2-3p	0.424715996688612	6.53861790347182	4.7042081670023	6.05740832362259e-06	4.13748661942465e-05	2.96845064672637
hsa-miR-30d-5p	1.00597870152731	11.4162957325817	5.78095432734261	4.64758844963043e-08	5.18987138408524e-07	7.68878306323042
hsa-miR-30d-3p	0.533089689725475	6.2469087422075	5.09740294209504	1.09895374300641e-06	8.90814552162301e-06	4.61601519442203
hsa-miR-30e	-0.431452503156661	11.0303298801907	-5.04148696770263	1.40828882462485e-06	1.12196177762889e-05	4.37608468634415
hsa-miR-30e*	-0.650571088506804	7.91028582741715	-4.65683673450121	7.3960202281366e-06	4.96184195069681e-05	2.77635286336035
hsa-miR-31-5p	-1.56544908136851	7.21931878571248	-7.29445546083159	2.04435871901151e-11	4.60014898378243e-10	15.2613725230935
hsa-miR-31-3p	-1.00702477097843	6.05724623002473	-6.05541170295873	1.22503900512729e-08	1.53483471629356e-07	8.98978262662483
hsa-miR-32-5p	0.562499917788571	7.30574368371203	2.74193335733726	0.00690761744631136	0.0221148942083192	-3.65762877576662
hsa-miR-323-3p	-0.123150901870808	5.27223368452817	-2.79527384453049	0.00591558821022286	0.0193910243500021	-3.51725703516264
hsa-miR-323a-5p	0.075925329758765	5.12943386413784	2.44999999226025	0.0155222096356229	0.0436685872584029	-4.38246042070651
hsa-miR-324-5p	-0.295922141615099	8.52482266364459	-2.39004853710832	0.0181801795344846	0.0497220519951269	-4.52208679156957
hsa-miR-325	0.196061663892714	5.30579060961306	2.72477880544125	0.00725739859357225	0.0230646092288872	-3.70225741998655
hsa-miR-326	-0.200916593357868	6.2382555263089	-2.51938268230093	0.0128820899128462	0.0375604337740539	-4.2169134264657
hsa-miR-329-3p	-0.159132792572032	5.38843640352664	-3.3692074930051	0.000974604774361893	0.00401785595705074	-1.85738956313215
hsa-miR-330-3p	0.220079525317666	5.78390559969753	3.17923339346032	0.00181880767880541	0.00698854258309697	-2.4365389423874
hsa-miR-330-5p	0.0910069399543794	5.16364531070402	2.65213828292878	0.00892346124514642	0.0274643400079346	-3.88843999969035
hsa-miR-331-5p	0.102689357341481	5.26509556320224	2.53105402965119	0.012479755668659	0.0365775631185964	-4.1886506869167
hsa-miR-335-3p	0.446572710082596	5.87795509981824	2.58047405070451	0.0108979943737832	0.0326309328646254	-4.06765965124893
